Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-3.679253578,1,-3.737676382,1,-8.224982262,1,-0.093976073,1,-0.011590979,1,0.049722996,1,0.462599397,1,-0.410449088,1,0.2757321,1
0.004001792,-3.652615309,1,-3.741579294,1,-8.267718315,1,-0.089612752,1,-0.014404424,1,0.052024338,1,0.462154329,1,-0.410592288,1,0.275903583,1
0.007999744,-3.682929754,1,-3.718403578,1,-8.296806335,1,-0.090742216,1,-0.016521668,1,0.05258112,1,0.461717397,1,-0.410744369,1,0.276076257,1
0.011999232,-3.704922676,1,-3.698118687,1,-8.287942886,1,-0.089279905,1,-0.020136198,1,0.052337892,1,0.461283237,1,-0.410910666,1,0.27624616,1
0.01600128,-3.740528107,1,-3.67374897,1,-8.324345589,1,-0.085088,1,-0.023193939,1,0.050091472,1,0.460870057,1,-0.411083937,1,0.276403636,1
0.019999232,-3.800007582,1,-3.693081141,1,-8.356688499,1,-0.081740536,1,-0.023841238,1,0.051096786,1,0.460477948,1,-0.411268085,1,0.276551723,1
0.023998721,-3.849261999,1,-3.674117088,1,-8.291030884,1,-0.078388482,1,-0.026509129,1,0.047651589,1,0.460097283,1,-0.411451221,1,0.276697814,1
0.028000511,-3.805832624,1,-3.605289936,1,-8.328708649,1,-0.073969759,1,-0.025033109,1,0.046681002,1,0.459731758,1,-0.411630303,1,0.276838273,1
0.03199821,-3.852748871,1,-3.650969028,1,-8.333838463,1,-0.070691884,1,-0.026810471,1,0.046657458,1,0.459395796,1,-0.411807626,1,0.276965499,1
0.035997696,-3.846458197,1,-3.611670017,1,-8.324476242,1,-0.063871309,1,-0.030091072,1,0.046303067,1,0.459079564,1,-0.411987364,1,0.277092695,1
0.039999489,-3.883342743,1,-3.587848425,1,-8.284795761,1,-0.062201761,1,-0.028786825,1,0.042039435,1,0.458780766,1,-0.412173837,1,0.277210951,1
0.043997183,-3.864975691,1,-3.583001614,1,-8.271827698,1,-0.057073031,1,-0.032897666,1,0.040852115,1,0.458502293,1,-0.412350446,1,0.277308196,1
0.047996927,-3.876829863,1,-3.552289009,1,-8.252296448,1,-0.053095981,1,-0.031181959,1,0.039126981,1,0.458244264,1,-0.412530273,1,0.277400255,1
0.052004863,-3.845177174,1,-3.538220644,1,-8.219362259,1,-0.049202178,1,-0.033423614,1,0.036996178,1,0.457985044,1,-0.412713706,1,0.277491629,1
0.056008704,-3.852313757,1,-3.483523369,1,-8.222387314,1,-0.042954527,1,-0.028833693,1,0.03490172,1,0.457771778,1,-0.412886858,1,0.277568102,1
0.060008705,-3.894333363,1,-3.487187624,1,-8.267687798,1,-0.038176302,1,-0.030091984,1,0.034953967,1,0.457571268,1,-0.41305837,1,0.277647674,1
0.064010493,-3.911025286,1,-3.433954477,1,-8.23743248,1,-0.034508806,1,-0.029325956,1,0.031158818,1,0.457400084,1,-0.413223326,1,0.27771464,1
0.068008192,-3.937213421,1,-3.461310625,1,-8.253248215,1,-0.023737978,1,-0.027339531,1,0.030170288,1,0.457262963,1,-0.413385928,1,0.277770638,1
0.072007939,-3.938941956,1,-3.429392815,1,-8.21282959,1,-0.023430228,1,-0.025151443,1,0.025818834,1,0.457138598,1,-0.413532704,1,0.277827412,1
0.076009728,-3.904136419,1,-3.374691963,1,-8.247483253,1,-0.012119173,1,-0.024900194,1,0.023111565,1,0.457047701,1,-0.413666666,1,0.277870417,1
0.08000768,-3.91839385,1,-3.382452726,1,-8.292825699,1,-0.011849348,1,-0.023200875,1,0.018601988,1,0.456985384,1,-0.413796186,1,0.277910531,1
0.084007166,-3.934439898,1,-3.429641008,1,-8.244577408,1,-0.001059145,1,-0.023896765,1,0.020033116,1,0.45694831,1,-0.413911194,1,0.277941912,1
0.088008702,-3.901607275,1,-3.439590931,1,-8.223842621,1,0.001853148,1,-0.02128054,1,0.017067306,1,0.455786258,1,-0.413712084,1,0.278965175,1
0.092006654,-3.90899682,1,-3.507599354,1,-8.223107338,1,0.003447217,1,-0.020907702,1,0.0083606,1,0.45579806,1,-0.413803846,1,0.278980047,1
0.096006148,-3.871622086,1,-3.509399891,1,-8.23286438,1,0.009700812,1,-0.014356985,1,0.01313296,1,0.45582065,1,-0.41389215,1,0.278988838,1
0.100007936,-3.823982239,1,-3.582922697,1,-8.196559906,1,0.010012425,1,-0.013718362,1,0.011453173,1,0.455850333,1,-0.413971186,1,0.279012084,1
