Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-4.993494034,1,-3.716637373,1,-7.608981133,1,0.013836378,1,0.007120227,1,0.006469111,1,0.4470995366573334,1,-0.537971377,1,1.830974817276001,1
0.003999232,-4.969590664,1,-3.723339319,1,-7.623782635,1,0.016030468,1,0.005208263,1,0.006551885,1,0.447134405,1,-0.537959397,1,1.831017494,1
0.008000512,-4.956600189,1,-3.738421917,1,-7.63476038,1,0.009279521,1,0.005657822,1,0.008459562,1,0.4471629858016968,1,-0.537949264,1,1.831051230430603,1
0.011997952,-4.970629215,1,-3.757748842,1,-7.620360851,1,0.011322267,1,0.003928804,1,0.003376471,1,0.4471829533576965,1,-0.537935436,1,1.831091165542603,1
0.01599744,-4.992300987,1,-3.719615936,1,-7.626495361,1,0.007356557,1,0.003912992,1,0.003406169,1,0.4472073018550873,1,-0.537925899,1,1.831121802330017,1
0.01999872,-4.990369797,1,-3.719368219,1,-7.639758587,1,0.004179731,1,0.005907792,1,0.004651024,1,0.4472136497497559,1,-0.537915707,1,1.831156015396118,1
0.023996159,-4.968488693,1,-3.685919285,1,-7.616718769,1,0.005378362,1,0.004066637,1,0.00517216,1,0.44740653,1,-0.537807047,1,1.831404447555542,1
0.027995393,-4.998269558,1,-3.751186371,1,-7.614268303,1,0.002352309,1,0.00565593,1,0.004108149,1,0.4474046528339386,1,-0.537791312,1,1.831436753,1
0.031996671,-4.97595787,1,-3.702528238,1,-7.614498615,1,0.005022369,1,0.004979407,1,0.007527927,1,0.4474030733108521,1,-0.537785172,1,1.831470847129822,1
0.035994112,-5.007275581,1,-3.7257061,1,-7.620901585,1,0.002718173,1,0.007002045,1,0.007113178,1,0.447398841,1,-0.537779033,1,1.831518054008484,1
0.039993346,-4.943331718,1,-3.685786247,1,-7.581133366,1,0.003435308,1,0.00392013,1,0.004343086,1,0.4473882615566254,1,-0.537770092,1,1.831554770469666,1
0.043994624,-4.964865685,1,-3.718615294,1,-7.614834309,1,0.00167145,1,0.004970891,1,0.008491574,1,0.4473799467086792,1,-0.537766039,1,1.83158803,1
0.047992319,-4.985279083,1,-3.729594707,1,-7.622826099,1,2.464134013280272e-05,1,0.00191392,1,0.004427219,1,0.4473603367805481,1,-0.53775537,1,1.831617951393127,1
0.051991552,-4.994037628,1,-3.662782669,1,-7.601044178,1,-0.002468803,1,0.006532385,1,0.000571081,1,0.4473412036895752,1,-0.537748814,1,1.831649541854858,1
0.055992831,-4.965785027,1,-3.66278553,1,-7.620180607,1,-0.001301854,1,0.003734953,1,0.003903561,1,0.447329044,1,-0.537741899,1,1.831671237945557,1
0.059990272,-4.980931759,1,-3.665627718,1,-7.614768982,1,6.462523015215993e-05,1,0.003869375,1,0.004885086,1,0.4473184049129486,1,-0.537733316,1,1.831691741943359,1
0.063989505,-4.95281744,1,-3.670763969,1,-7.599304676,1,-0.000211781,1,0.006463777,1,0.001244562,1,0.4473046958446503,1,-0.537723601,1,1.831709861755371,1
0.067991041,-4.991774559,1,-3.710167646,1,-7.645363808,1,-0.003515077,1,0.007203297,1,3.998470492660999e-05,1,0.4472864866256714,1,-0.537709534,1,1.831728339195251,1
0.071988478,-4.965374947,1,-3.700030804,1,-7.624807358,1,-0.002914885,1,0.002018962,1,-0.001104577,1,0.4472775459289551,1,-0.537693441,1,1.831732273101807,1
0.075993858,-4.944232941,1,-3.711124659,1,-7.637258053,1,0.000328447,1,0.002026872,1,0.00134646,1,0.447271854,1,-0.537684441,1,1.831741929,1
0.079995394,-4.971669674,1,-3.697188139,1,-7.615214825,1,0.002774159,1,-0.002233452,1,0.000924842,1,0.4472781121730804,1,-0.537680566,1,1.831744432449341,1
0.083993085,-4.992324352,1,-3.694516659,1,-7.600183964,1,0.003958259,1,0.001942316,1,0.002134986,1,0.4472795426845551,1,-0.537676513,1,1.831756711006165,1
0.087992318,-4.96577549,1,-3.671300888,1,-7.597476482,1,0.004550906,1,0.002442878,1,0.006110472,1,0.4472866058349609,1,-0.53768456,1,1.831780314445496,1
0.0919936,-4.98888731,1,-3.711063862,1,-7.618350506,1,0.002368819,1,0.002364615,1,0.004172646,1,0.44729507,1,-0.537680686,1,1.831804990768433,1
0.095991038,-4.990564346,1,-3.702270985,1,-7.618525982,1,0.006134775,1,8.051597978919744e-05,1,0.001197785,1,0.447299063,1,-0.537687063,1,1.831820845603943,1
0.099990524,-4.917513371,1,-3.72796607,1,-7.651071072,1,0.004418916,1,0.000371192,1,0.002480107,1,0.4473142027854919,1,-0.537690759,1,1.831829786300659,1
0.103991807,-4.904546738,1,-3.713121414,1,-7.646986485,1,0.005286559,1,0.000707926,1,0.005013833,1,0.4473211765289307,1,-0.537696838,1,1.831846714019775,1
0.107989252,-4.942162991,1,-3.683879137,1,-7.702517033,1,0.006272482,1,-0.000385021,1,0.001439149,1,0.4473384916782379,1,-0.537705123,1,1.831858515739441,1
0.111988738,-4.91505909,1,-3.689217091,1,-7.603106499,1,0.005885223,1,-0.00796705,1,0.003777088,1,0.4473572373390198,1,-0.537721872,1,1.831857919692993,1
0.115990013,-4.95549345,1,-3.667309999,1,-7.640395641,1,0.003336517,1,-0.00757127,1,0.006986249,1,0.4473701417446136,1,-0.53774935,1,1.831859588623047,1
0.119987458,-4.979076862,1,-3.683138132,1,-7.671216011,1,0.007312454,1,-0.006574697,1,-0.000997612,1,0.4474002122879028,1,-0.537777662,1,1.831849575042725,1
