Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-5.265577793,1,-1.615652204,1,-8.142664909,1,-0.000708606,1,-0.002037057,1,0.003492319,1,0.175678879,1,-0.581256926,1,-0.031435732,1
0.003999744,-5.253951073,1,-1.620882392,1,-8.135085106,1,-0.00214497,1,-0.001433599,1,0.005532622,1,0.175666168,1,-0.581264019,1,-0.031418942,1
0.00800128,-5.272706509,1,-1.606667638,1,-8.139093399,1,0.000329427,1,-0.001546162,1,0.003167478,1,0.175650656,1,-0.581275105,1,-0.031398393,1
0.011998976,-5.275455952,1,-1.602732182,1,-8.120394707,1,-0.0011523,1,-0.003331533,1,0.006431034,1,0.175636485,1,-0.581292748,1,-0.031386502,1
0.015998464,-5.263640881,1,-1.603711009,1,-8.124461174,1,0.000721149,1,-0.005779671,1,0.005666521,1,0.175618172,1,-0.581312835,1,-0.031365249,1
0.02,-5.274838924,1,-1.648280978,1,-8.143375397,1,-0.000560656,1,-0.006070944,1,0.001533915,1,0.175621822,1,-0.581332684,1,-0.031353749,1
0.023997696,-5.283215046,1,-1.595159173,1,-8.141188622,1,0.000935347,1,-0.003868262,1,0.006701355,1,0.175608307,1,-0.58134979,1,-0.031333536,1
0.028003328,-5.279896259,1,-1.595346212,1,-8.14396286,1,-0.002837895,1,-0.003908132,1,0.004047929,1,0.175593331,1,-0.581369162,1,-0.031314041,1
0.03200512,-5.269049644,1,-1.597590208,1,-8.121082306,1,-0.002158936,1,-0.007707259,1,0.005597209,1,0.175578803,1,-0.581387877,1,-0.031295557,1
0.036002815,-5.288937569,1,-1.593279004,1,-8.131396294,1,0.002864153,1,-0.002610753,1,0.003945028,1,0.175570264,1,-0.581402838,1,-0.031285439,1
0.040002305,-5.320448399,1,-1.603997827,1,-8.144576073,1,-0.000889385,1,-0.004437,1,0.007102713,1,0.175946727,1,-0.581143022,1,-0.031186286,1
0.044004351,-5.288348675,1,-1.571033716,1,-8.108528137,1,-0.000852847,1,-0.003922039,1,0.003179492,1,0.175917745,1,-0.581085443,1,-0.032052077,1
0.048002303,-5.254529476,1,-1.573857188,1,-8.100827217,1,-0.000134272,1,-0.003087512,1,0.003764781,1,0.175915673,1,-0.581098497,1,-0.032041654,1
0.052001793,-5.301971436,1,-1.621358395,1,-8.122476578,1,0.002891139,1,-0.004767258,1,0.001235193,1,0.175916269,1,-0.581122518,1,-0.032027058,1
0.056003328,-5.29419136,1,-1.588190436,1,-8.112324715,1,0.000973373,1,-0.005945069,1,0.0019074,1,0.175913736,1,-0.581144989,1,-0.032014817,1
0.06000077,-5.269465446,1,-1.572374582,1,-8.121352196,1,0.001614041,1,-0.003704845,1,0.001460363,1,0.175912187,1,-0.581160545,1,-0.032000776,1
0.06400051,-5.27268362,1,-1.622799635,1,-8.161318779,1,-0.000121186,1,-0.000889867,1,0.004668422,1,0.175903291,1,-0.581175566,1,-0.031986788,1
0.068002306,-5.249392986,1,-1.607958317,1,-8.124286652,1,0.001793453,1,-0.004780209,1,0.003382409,1,0.175902531,1,-0.581194818,1,-0.031973414,1
0.071999997,-5.238853455,1,-1.634579062,1,-8.117843628,1,-0.000388893,1,-0.005286657,1,0.002350246,1,0.175896555,1,-0.581213713,1,-0.031957582,1
0.075999491,-5.250086784,1,-1.612760425,1,-8.118485451,1,0.001474989,1,-0.004570162,1,0.004403336,1,0.175897419,1,-0.5812307,1,-0.031940915,1
0.080001026,-5.278342724,1,-1.58766067,1,-8.114115715,1,0.001136775,1,-0.001520099,1,0.00282743,1,0.175897643,1,-0.581249535,1,-0.031930082,1
0.083998464,-5.246749401,1,-1.612563491,1,-8.122461319,1,0.001761842,1,-0.006502298,1,0.004855478,1,0.17588748,1,-0.581269145,1,-0.03190903,1
0.087998211,-5.289328575,1,-1.623399496,1,-8.103993416,1,-0.000583268,1,-0.00922568,1,0.001988396,1,0.175878122,1,-0.581290245,1,-0.031895496,1
0.091999747,-5.284179688,1,-1.628388405,1,-8.142390251,1,-0.000268177,1,-0.000659561,1,0.006621232,1,0.175863087,1,-0.581311584,1,-0.031871211,1
0.095997438,-5.279212475,1,-1.611775637,1,-8.104597092,1,0.002240835,1,-0.004677149,1,0.006423524,1,0.175843954,1,-0.581331789,1,-0.03184187,1
0.099996924,-5.247315884,1,-1.600545883,1,-8.117977142,1,-0.002929732,1,-0.002812908,1,0.007727044,1,0.175826192,1,-0.581350565,1,-0.031812944,1
0.103998467,-5.301945686,1,-1.608194351,1,-8.118577957,1,0.003049263,1,-0.006180515,1,0.003797778,1,0.175824225,1,-0.581370294,1,-0.03179235,1
0.107996158,-5.261765003,1,-1.583271384,1,-8.125127792,1,-0.001699524,1,-0.003899566,1,0.003996971,1,0.175813809,1,-0.581390023,1,-0.03176973,1
0.111995645,-5.302375317,1,-1.588507295,1,-8.120090485,1,-0.002150616,1,-0.000337831,1,0.005818754,1,0.175798014,1,-0.581415355,1,-0.031753939,1
0.11599718,-5.297842979,1,-1.600374579,1,-8.159132004,1,0.00106884,1,-0.007085924,1,0.003229753,1,0.175783202,1,-0.581434429,1,-0.031735387,1
0.119994879,-5.289464474,1,-1.601328015,1,-8.125007629,1,-0.002549818,1,-0.002440871,1,0.006400244,1,0.175769597,1,-0.581453621,1,-0.031711102,1
0.123994365,-5.281375885,1,-1.581659794,1,-8.128814697,1,0.000365833,1,-0.003717981,1,0.006844886,1,0.175755501,1,-0.581468463,1,-0.031692103,1
0.127996162,-5.289127827,1,-1.590604424,1,-8.130379677,1,0.0013495,1,-0.001773076,1,0.005022341,1,0.175745115,1,-0.581479847,1,-0.031661801,1
0.13199386,-5.288599014,1,-1.601553798,1,-8.118156433,1,-0.001740586,1,-0.001511543,1,0.006255077,1,0.175736904,1,-0.581491351,1,-0.031649757,1
0.135993347,-5.279559135,1,-1.601911187,1,-8.129906654,1,-0.00143328,1,-0.003510719,1,0.003091511,1,0.175722435,1,-0.581507564,1,-0.031629425,1
0.139995143,-5.306240082,1,-1.600826144,1,-8.138524055,1,-0.001237142,1,-0.000155197,1,0.004403595,1,0.175709262,1,-0.581521153,1,-0.031610545,1
0.143992826,-5.259787083,1,-1.625075459,1,-8.133379936,1,-0.000430547,1,-0.002089154,1,0.007009415,1,0.175699264,1,-0.581531048,1,-0.031589862,1
0.148004353,-5.288536549,1,-1.580691457,1,-8.126895905,1,-0.000419256,1,-0.004372796,1,0.001913388,1,0.175685242,1,-0.581538737,1,-0.031572923,1
0.152012035,-5.274053574,1,-1.584929109,1,-8.1297369,1,0.003401894,1,-0.001424823,1,0.005852717,1,0.175681025,1,-0.58155477,1,-0.031557005,1
