strideIndex,timestamp,gcpX,gcpY
2.280000000000000000e+02,1.139894842999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.860000000000000000e+02,2.429816007500000374e+00,1.624579613422877378e-02,-8.776839260849915725e-01
7.350000000000000000e+02,3.674767732499999440e+00,8.736160793657810064e-01,-1.191741560017758994e+00
1.000000000000000000e+03,4.999726295000000320e+00,1.602901021410567006e+00,-5.029277438767543185e-01
1.262000000000000000e+03,6.309716939999999497e+00,1.377765654388658945e+00,4.974352235085399143e-01
1.500000000000000000e+03,7.499680996000000377e+00,2.205746172113144943e-01,9.062162204695312084e-01
1.827000000000000000e+03,9.134653568500000986e+00,-6.105858091175965230e-01,1.524302125702449162e-01
2.052000000000000000e+03,1.025963020000000014e+01,-7.161406645435972607e-01,-9.621473632386335906e-01
2.348000000000000000e+03,1.173964690999999938e+01,1.072312882779126175e-01,-1.862400453934185407e+00
2.605000000000000000e+03,1.302468872250000054e+01,1.249291048028232654e+00,-2.233911564345491652e+00
2.863000000000000000e+03,1.431469535999999998e+01,2.373999767851405540e+00,-1.944099046407222531e+00
3.090000000000000000e+03,1.544969939999999831e+01,3.098899493981517317e+00,-1.019849952787710734e+00
3.350000000000000000e+03,1.674968146999999874e+01,3.586535609971055472e+00,1.302087493586787659e-01
3.635000000000000000e+03,1.817465114500000212e+01,3.800169811211510762e+00,1.300954421168039721e+00
3.859000000000000000e+03,1.929465866000000318e+01,3.156366401363512431e+00,1.831608893935479765e+00
4.121000000000000000e+03,2.060472154750000229e+01,2.094406744405653775e+00,2.016267191864240971e+00
4.302000000000000000e+03,2.150976372000000225e+01,1.478366681637512281e+00,1.512657580096728349e+00
4.536000000000000000e+03,2.267978095999999866e+01,1.525042732128375489e-01,1.660149525389753578e+00
4.796000000000000000e+03,2.397980309000000076e+01,-1.131799421743612699e+00,2.003666656143387570e+00
5.007000000000000000e+03,2.503475332249999852e+01,-2.391152568064891071e+00,2.444273797314179930e+00
5.243000000000000000e+03,2.621471691499999679e+01,-3.675379660250152281e+00,2.685165423771778581e+00
5.525000000000000000e+03,2.762468385749999911e+01,-4.777574348812584581e+00,3.015254606425136430e+00
5.713000000000000000e+03,2.856466770500000152e+01,-5.274987656099706435e+00,2.327179027921083332e+00
5.915000000000000000e+03,2.957463789250000019e+01,-5.596282842173801342e+00,1.088065875942777039e+00
6.151000000000000000e+03,3.075461959999999806e+01,-5.012299968325399036e+00,-2.455101870929787822e-03
6.330000000000000000e+03,3.164959812499999714e+01,-3.826835059416265228e+00,-7.456932533036029209e-01
6.550000000000000000e+03,3.274956894000000318e+01,-2.733002953013023095e+00,-1.360181921223074575e+00
6.728000000000000000e+03,3.363956070000000409e+01,-1.640276090402699616e+00,-2.191030886877963546e+00
6.942000000000000000e+03,3.470956230000000176e+01,-4.769712600375946021e-01,-2.696820241895657055e+00
7.091000000000000000e+03,3.545455742249999531e+01,5.101068656112652810e-01,-3.002167214806039208e+00
7.369000000000000000e+03,3.684455967249999730e+01,1.468212042209150914e+00,-3.968541092027653150e+00
7.589000000000000000e+03,3.794456100249999508e+01,2.571343208122197410e+00,-4.691650786881291779e+00
7.792000000000000000e+03,3.895956039000000004e+01,3.634562585479649499e+00,-5.441294405950801938e+00
7.993000000000000000e+03,3.996458149250000247e+01,4.728748232467476775e+00,-5.798380907972131126e+00
8.208000000000000000e+03,4.103957747999999839e+01,5.515896595989504547e+00,-4.956345603602657413e+00
8.466000000000000000e+03,4.232958984499999389e+01,5.742940230169589100e+00,-3.865881854467317691e+00
8.637000000000000000e+03,4.318458557000000297e+01,4.880061384201921371e+00,-3.195191838751036517e+00
8.912000000000000000e+03,4.455956649999999541e+01,3.902767594768460135e+00,-2.656464775077058693e+00
9.199000000000000000e+03,4.599444103499999414e+01,3.485580217873367026e+00,-2.342312435344579225e+00
