strideIndex,timestamp,gcpX,gcpY
2.700000000000000000e+02,1.349884152500000045e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.420000000000000000e+02,2.209846615999999653e+00,9.068085158533376600e-01,-3.738707204046169963e-01
6.230000000000000000e+02,3.114805996250000319e+00,2.853516509535688694e+00,-1.159438023271301077e+00
7.820000000000000000e+02,3.909790039000000661e+00,5.262463785020177198e+00,-2.058000221416681708e+00
9.330000000000000000e+02,4.664799690000000609e+00,7.973526398294401574e+00,-3.105962294636287702e+00
1.081000000000000000e+03,5.404798507500000682e+00,1.091062205802758811e+01,-4.217083388656406306e+00
1.228000000000000000e+03,6.139771937999999096e+00,1.398202581213646489e+01,-5.321775191489175327e+00
1.375000000000000000e+03,6.874760150749999355e+00,1.708254699950430222e+01,-6.460484270526979600e+00
1.519000000000000000e+03,7.594753742500000016e+00,2.016669870854503088e+01,-7.527248647332458020e+00
1.663000000000000000e+03,8.314723252999998593e+00,2.328880009348605995e+01,-8.559942184713852598e+00
1.810000000000000000e+03,9.049683570500000940e+00,2.638736064347451560e+01,-9.689423268245233700e+00
1.963000000000000000e+03,9.814647674499997976e+00,2.942093503452118242e+01,-1.075479663659355545e+01
2.133000000000000000e+03,1.066463947499999954e+01,3.207494860033145301e+01,-1.157658310064308083e+01
2.306000000000000000e+03,1.152961730999999723e+01,3.420598700340259768e+01,-1.244630680656124255e+01
2.488000000000000000e+03,1.243957424000000067e+01,3.492253745413850652e+01,-1.388324989922363528e+01
2.659000000000000000e+03,1.329455089500000042e+01,3.360467429683262708e+01,-1.445692288849172868e+01
2.828000000000000000e+03,1.413956927999999991e+01,3.136962899023525964e+01,-1.365361878825505570e+01
2.991000000000000000e+03,1.495455836999999910e+01,2.880520236206697859e+01,-1.272610540897610854e+01
3.134000000000000000e+03,1.566954708000000096e+01,2.611505019301514707e+01,-1.172300705520130926e+01
3.277000000000000000e+03,1.638455629750000142e+01,2.311753509111321492e+01,-1.064628786531480031e+01
3.420000000000000000e+03,1.709958649000000008e+01,2.000430488609130464e+01,-9.463573322181401792e+00
3.558000000000000000e+03,1.778956699499999772e+01,1.690692809369333460e+01,-8.360065276939119272e+00
3.696000000000000000e+03,1.847955703999999955e+01,1.373055761673916741e+01,-7.184155589448631751e+00
3.840000000000000000e+03,1.919954681000000107e+01,1.055155881051831557e+01,-5.965783072503834994e+00
3.987000000000000000e+03,1.993455887000000004e+01,7.444508207534550337e+00,-4.903450473692042344e+00
4.139000000000000000e+03,2.069456053249999883e+01,4.245612339629408538e+00,-3.844918836800914619e+00
4.314000000000000000e+03,2.156953048999999822e+01,1.492112647778649936e+00,-2.925175694952183214e+00
4.506000000000000000e+03,2.252950191500000088e+01,-4.919212077405036299e-01,-1.759914067611008104e+00
4.799000000000000000e+03,2.399448538250000240e+01,-6.436387314782135993e-01,-4.669423768958179677e-01
