strideIndex,timestamp,gcpX,gcpY
3.040000000000000000e+02,1.520004630000000079e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000000e+02,2.799966096999999987e+00,9.815890175723345212e-01,-7.161654840756984663e-01
7.880000000000000000e+02,3.939949751000000333e+00,1.933374967366674468e+00,-1.579272375355153635e+00
1.018000000000000000e+03,5.089927911500000235e+00,3.078023664673923410e+00,-1.585302280231536631e+00
1.258000000000000000e+03,6.289905070999999737e+00,3.374262349284598450e+00,-5.681677553332138420e-01
1.500000000000000000e+03,7.499897002999999174e+00,3.522622699045660610e+00,6.329259989669135944e-01
1.741000000000000000e+03,8.704873084749998213e+00,4.781370594648743477e+00,9.576639476498629566e-01
1.980000000000000000e+03,9.899869919000000351e+00,5.721826879509414709e+00,6.097672444097629318e-02
2.228000000000000000e+03,1.113985633999999969e+01,6.357724610397489151e+00,-1.021874639251842298e+00
2.465000000000000000e+03,1.232482624249999859e+01,7.450015735178104670e+00,-1.849480885437490674e+00
2.677000000000000000e+03,1.338483334000000013e+01,8.695485694755609174e+00,-2.268796494245465922e+00
2.924000000000000000e+03,1.461982822000000048e+01,1.007971316650214888e+01,-2.417360643562155076e+00
3.148000000000000000e+03,1.573983954999999924e+01,1.135808444212360513e+01,-2.280540024991823511e+00
3.373000000000000000e+03,1.686484336999999911e+01,1.239389297814091329e+01,-1.517693594369200483e+00
3.588000000000000000e+03,1.793982886999999948e+01,1.311053867347774649e+01,-6.001730510813741981e-01
3.817000000000000000e+03,1.908482170000000266e+01,1.372112437313387368e+01,4.195985426470639768e-01
4.055000000000000000e+03,2.027479934999999855e+01,1.494448410309393083e+01,3.284065961163823433e-01
4.271000000000000000e+03,2.135477065999999979e+01,1.564376523368943062e+01,-6.188330253063483166e-01
4.505000000000000000e+03,2.252449751249999821e+01,1.644230845462940849e+01,-1.663052218910264557e+00
4.751000000000000000e+03,2.375405501999999913e+01,1.747284424061713537e+01,-2.483223538695742860e+00
4.993000000000000000e+03,2.496373986999999772e+01,1.876098154619535308e+01,-2.810145979004876615e+00
5.224000000000000000e+03,2.611849975999999884e+01,2.006995184798218901e+01,-2.836655393183364904e+00
5.460000000000000000e+03,2.729833793999999969e+01,2.137748151598562174e+01,-2.670959384508329038e+00
5.702000000000000000e+03,2.850820446500000216e+01,2.238772702345269394e+01,-1.871078759263169022e+00
5.933000000000000000e+03,2.966310500999999888e+01,2.296481053014070994e+01,-7.108806613899382176e-01
6.169000000000000000e+03,3.084302568749999907e+01,2.380977401060593479e+01,2.376164217263433409e-01
6.405000000000000000e+03,3.202298832249999805e+01,2.499869674747267112e+01,-6.738640737744383546e-02
6.643000000000000000e+03,3.321294689500000175e+01,2.554270554787961345e+01,-1.272718073384688786e+00
6.896000000000000000e+03,3.447790527000000083e+01,2.612899599441194454e+01,-2.344609631474834366e+00
7.132000000000000000e+03,3.565786362000000054e+01,2.725407967894685157e+01,-2.949333289680261316e+00
7.373000000000000000e+03,3.686285019000000318e+01,2.843444972520818581e+01,-3.191951413259309867e+00
7.602000000000000000e+03,3.800786208999999616e+01,2.963404713787967992e+01,-2.996987192152322343e+00
7.824000000000000000e+03,3.911785506999999740e+01,3.089575497189104780e+01,-3.054661637050725354e+00
8.069000000000000000e+03,4.034287738500000131e+01,3.206920591527296693e+01,-2.532415638046329853e+00
8.314000000000000000e+03,4.156787109500000099e+01,3.277190124927049908e+01,-1.486246785719856689e+00
8.552000000000000000e+03,4.275788879000000264e+01,3.321519934734715918e+01,-4.959176504109834571e-01
8.808000000000000000e+03,4.403788375999999971e+01,3.437422949998136801e+01,-2.383092163784008566e-01
9.053000000000000000e+03,4.526284409000000153e+01,3.526371706942453699e+01,-1.056931146090820617e+00
9.286000000000000000e+03,4.642781829999999843e+01,3.602207660268190637e+01,-1.571159517845690967e+00
9.533000000000000000e+03,4.766276932000000244e+01,3.726356390291185505e+01,-1.634042610706367471e+00
9.767000000000000000e+03,4.883273315750000165e+01,3.847178608645847930e+01,-1.804700617216016933e+00
9.995000000000000000e+03,4.997270202750000578e+01,3.872748239353893496e+01,-2.910614446836308211e+00
1.021700000000000000e+04,5.108266830249999657e+01,3.782456326954834935e+01,-3.729731688464196893e+00
1.046300000000000000e+04,5.231265163499999460e+01,3.656388634268848392e+01,-3.722136552970427559e+00
1.069200000000000000e+04,5.345763016000000079e+01,3.534335876302176160e+01,-3.559000329914673966e+00
1.093400000000000000e+04,5.466763115000000539e+01,3.407722133513085083e+01,-3.512160030024637614e+00
1.139900000000000000e+04,5.699259948999999636e+01,3.274002085051549926e+01,-3.465524593450550750e+00
