strideIndex,timestamp,gcpX,gcpY
3.370000000000000000e+02,1.684751630000000056e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.230000000000000000e+02,2.614639044000000023e+00,7.496679593919139961e-01,-2.392654397550215695e-01
7.410000000000000000e+02,3.704521656000000274e+00,2.017388346055016601e+00,-5.574085227204608195e-01
9.750000000000000000e+02,4.874421120000000052e+00,3.317171455484352993e+00,7.970879488538584745e-03
1.145000000000000000e+03,5.724363803999999334e+00,4.364376993911108116e+00,-9.913316574282502458e-01
1.347000000000000000e+03,6.734323502000000516e+00,5.655934446999392406e+00,-1.604503203875166761e+00
1.534000000000000000e+03,7.669290542999999793e+00,7.319185316060581314e+00,-2.035485276086070439e+00
1.731000000000000000e+03,8.654232978999999659e+00,9.120326057169034328e+00,-2.487713128743656466e+00
1.927000000000000000e+03,9.634184837000001167e+00,1.069963197195031235e+01,-2.954851039361991116e+00
2.142000000000000000e+03,1.070914555000000057e+01,1.199949008361230440e+01,-2.604604141379259552e+00
2.333000000000000000e+03,1.166411495000000009e+01,1.334671970058821344e+01,-2.469691728522095620e+00
2.511000000000000000e+03,1.255409908000000030e+01,1.421756260710789377e+01,-3.584528771396235935e+00
2.704000000000000000e+03,1.351909065000000076e+01,1.567830595555775020e+01,-3.896180612333373094e+00
2.904000000000000000e+03,1.451908397999999956e+01,1.706733185211150428e+01,-4.544422124968159338e+00
3.099000000000000000e+03,1.549408913000000076e+01,1.684895593571730288e+01,-5.947610266002351764e+00
3.286000000000000000e+03,1.642906569999999888e+01,1.544761871323918712e+01,-6.038461732128686421e+00
3.458000000000000000e+03,1.728905295999999936e+01,1.382676716998251187e+01,-5.640453849389590602e+00
3.635000000000000000e+03,1.817403412000000174e+01,1.201673774808366169e+01,-4.878313119694269950e+00
3.812000000000000000e+03,1.905902863000000025e+01,1.024379548275984675e+01,-4.031546490788488590e+00
3.982000000000000000e+03,1.990901184000000157e+01,8.413044052687077112e+00,-3.616361951954838005e+00
4.154000000000000000e+03,2.076901435999999990e+01,6.556032750887941241e+00,-3.676470395540363700e+00
4.328000000000000000e+03,2.163901711000000105e+01,4.751390500451222465e+00,-3.247062258753578234e+00
4.499000000000000000e+03,2.249403191000000035e+01,3.098745493636982928e+00,-2.278305590930350455e+00
4.671000000000000000e+03,2.335402869999999709e+01,1.199066016584273697e+00,-1.774278920540038218e+00
