strideIndex,timestamp,gcpX,gcpY
3.660000000000000000e+02,1.830070257000000034e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.010000000000000000e+02,3.005136489749999917e+00,7.984997706383069049e-01,3.298660774573623083e-02
8.610000000000000000e+02,4.305139064499999613e+00,2.169256995492981233e+00,1.402322627099943375e-01
1.114000000000000000e+03,5.570130586500001257e+00,3.586605006182605582e+00,3.233350114445899259e-01
1.367000000000000000e+03,6.835091591250000320e+00,4.916592936685968418e+00,4.349240105232620168e-01
1.606000000000000000e+03,8.030042171499998105e+00,6.279091405491744382e+00,5.613475941693353288e-01
1.800000000000000000e+03,9.000023842000000940e+00,7.667220763401137340e+00,7.098632018005051059e-01
1.988000000000000000e+03,9.939993857999999349e+00,9.430476928840207052e+00,9.833183078802992805e-01
2.162000000000000000e+03,1.080995559500000169e+01,1.157644374608157811e+01,1.194342996717728367e+00
2.329000000000000000e+03,1.164498520000000070e+01,1.390002769054409804e+01,1.445043321879064147e+00
2.485000000000000000e+03,1.242500687000000070e+01,1.648683070194208966e+01,1.682909208929530553e+00
2.637000000000000000e+03,1.318501615749999978e+01,1.920170624679369453e+01,2.049345800943342510e+00
2.788000000000000000e+03,1.394002152000000017e+01,2.207487305110741360e+01,2.431075436404986689e+00
2.938000000000000000e+03,1.469008588499999846e+01,2.499879178938396862e+01,2.774383187490251146e+00
3.094000000000000000e+03,1.547008657499999984e+01,2.789368871251560833e+01,3.063999838328882230e+00
3.250000000000000000e+03,1.625005722000000219e+01,3.063771563973175915e+01,3.308981924842750111e+00
3.420000000000000000e+03,1.710003089999999659e+01,3.315704442490793724e+01,3.668902016227884921e+00
3.652000000000000000e+03,1.826002502000000050e+01,3.509628368859585379e+01,3.952650281722420278e+00
3.880000000000000000e+03,1.939997291999999973e+01,3.636490978890374492e+01,3.811512697721548548e+00
4.107000000000000000e+03,2.053496456499999923e+01,3.658438834591419919e+01,2.262472619798254314e+00
4.335000000000000000e+03,2.167492580500000088e+01,3.658240256191998441e+01,7.482110648937094766e-01
4.559000000000000000e+03,2.279488182000000052e+01,3.672682974755894492e+01,-6.393846211937077584e-01
4.776000000000000000e+03,2.387988471999999973e+01,3.698009345348281585e+01,-1.967075283683169751e+00
5.001000000000000000e+03,2.500486755249999860e+01,3.720518077928988987e+01,-3.364465957675600194e+00
5.231000000000000000e+03,2.615484428750000134e+01,3.723693670137097200e+01,-4.891937254104040456e+00
5.402000000000000000e+03,2.700987720500000222e+01,3.600080822322789942e+01,-5.197021481037634949e+00
5.568000000000000000e+03,2.783988189999999463e+01,3.449884494780637567e+01,-5.179519501576828944e+00
5.729000000000000000e+03,2.864488506500000398e+01,3.288519708380939477e+01,-5.153798478696423047e+00
5.883000000000000000e+03,2.941489124499999619e+01,3.136656462700405612e+01,-5.479486152914155639e+00
6.043000000000000000e+03,3.021492529249999848e+01,2.981814807549306323e+01,-5.739159376421717695e+00
6.206000000000000000e+03,3.102992248500000372e+01,2.808452136655949971e+01,-5.946773041849075625e+00
6.369000000000000000e+03,3.184491109999999736e+01,2.638971146067586915e+01,-6.020035466861680007e+00
6.525000000000000000e+03,3.262490845000000661e+01,2.479149539327515228e+01,-6.232116587903087535e+00
6.687000000000000000e+03,3.343492031499999939e+01,2.302487461617823428e+01,-6.372073831122117227e+00
6.837000000000000000e+03,3.418490982000000145e+01,2.141542885634138216e+01,-6.469687078907360167e+00
6.996000000000000000e+03,3.497992706000000140e+01,1.971124270880387286e+01,-6.618527847990526958e+00
7.139000000000000000e+03,3.569485473750000182e+01,1.821118053931975922e+01,-6.948107106565162283e+00
7.294000000000000000e+03,3.646953963999999360e+01,1.651935621147214661e+01,-7.290811707793355190e+00
7.448000000000000000e+03,3.723926163000000145e+01,1.477916831566886025e+01,-7.659244995241349052e+00
7.612000000000000000e+03,3.805905151000000330e+01,1.305193648267021089e+01,-7.913432318049000713e+00
7.769000000000000000e+03,3.884387970000000223e+01,1.134102656753698390e+01,-8.065064314338744822e+00
7.928000000000000000e+03,3.963867949999999496e+01,9.574882621178085529e+00,-8.139532836143722250e+00
8.083000000000000000e+03,4.041352462999999773e+01,7.868739008727454021e+00,-8.636907919651042320e+00
8.237000000000000000e+03,4.118342209000000054e+01,6.100671854364743574e+00,-8.920986320209319587e+00
8.399000000000000000e+03,4.199332427999999595e+01,4.487858996064167272e+00,-9.128716154610454936e+00
8.568000000000000000e+03,4.283824158000000182e+01,3.090391383619016885e+00,-8.848463996426346512e+00
8.804000000000000000e+03,4.401813125999999698e+01,1.993402068531449967e+00,-8.224401144957273146e+00
9.011000000000000000e+03,4.505305862750000045e+01,1.170693476369498720e+00,-7.299825257113069732e+00
9.223000000000000000e+03,4.611297893500000100e+01,6.993379836246684800e-01,-6.097026437917074659e+00
9.447000000000000000e+03,4.723293304750000488e+01,5.337118641839007083e-01,-4.856843794691089400e+00
9.695000000000000000e+03,4.847289562499999960e+01,3.489817855999259311e-01,-3.616857989100413562e+00
9.951000000000000000e+03,4.975283813750000661e+01,1.078922476594393332e-01,-2.368292478325891182e+00
1.060000000000000000e+04,5.299779892000000103e+01,-1.650738728394237631e-01,-9.573142725906650385e-01
