strideIndex,timestamp,gcpX,gcpY
3.260000000000000000e+02,1.629987299499999986e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+02,3.149946808999999348e+00,6.086214391408559798e-01,-1.687155707636773250e-01
9.200000000000000000e+02,4.599943161000000558e+00,1.950756955295835926e+00,-2.563811642163291160e-01
1.264000000000000000e+03,6.319911957000000413e+00,3.299358325687491433e+00,-2.207252561820542414e-01
1.566000000000000000e+03,7.829916715499999569e+00,4.021041760841060686e+00,8.065303203055810277e-01
1.831000000000000000e+03,9.154907226499998885e+00,5.366925412420239461e+00,9.431546095512843841e-01
2.123000000000000000e+03,1.061488604999999907e+01,6.069715453769227942e+00,-2.337783357691729791e-01
2.434000000000000000e+03,1.216987753000000083e+01,6.952349557860762808e+00,-1.212958624732616730e+00
2.737000000000000000e+03,1.368487310750000141e+01,8.224889252763944114e+00,-1.720469929922673558e+00
3.041000000000000000e+03,1.520487213000000004e+01,9.127116046371387625e+00,-8.676881214295310008e-01
3.336000000000000000e+03,1.667986107000000118e+01,1.016336247053542863e+01,-1.297276038397254805e-02
3.638000000000000000e+03,1.818984985500000207e+01,1.142334694276658524e+01,-5.599728789729636613e-01
3.923000000000000000e+03,1.961483812749999700e+01,1.263555635554135925e+01,-5.433494142246896308e-01
4.202000000000000000e+03,2.100984764000000027e+01,1.335091548798108008e+01,3.295688589458812823e-01
4.500000000000000000e+03,2.249984169000000023e+01,1.403956464789922798e+01,1.438664136432911356e+00
4.795000000000000000e+03,2.397488069750000150e+01,1.525767941716008913e+01,1.376451525906142281e+00
5.068000000000000000e+03,2.533987999000000002e+01,1.603632454020609899e+01,2.863690646415524288e-01
5.317000000000000000e+03,2.658492517750000061e+01,1.718085756434210509e+01,-4.950387396847722998e-01
5.569000000000000000e+03,2.784489631749999816e+01,1.843292957305919089e+01,-1.180423802979241987e+00
5.801000000000000000e+03,2.900488853250000076e+01,1.986663759524427775e+01,-1.417820742980859361e+00
6.092000000000000000e+03,3.045985603000000097e+01,2.126355464425865804e+01,-1.308336688557655503e+00
6.325000000000000000e+03,3.162472581749999989e+01,2.259120984709200286e+01,-1.084324049651826050e+00
6.634000000000000000e+03,3.316908264000000628e+01,2.280511564690306514e+01,2.264361529814360452e-01
6.881000000000000000e+03,3.440374755999999934e+01,2.354937016250088533e+01,1.401622613085641067e+00
7.139000000000000000e+03,3.569348049500000286e+01,2.496960851000008930e+01,1.529977730991913809e+00
7.369000000000000000e+03,3.684328174499999875e+01,2.588786437268985807e+01,4.530421848073420965e-01
7.648000000000000000e+03,3.823815537000000120e+01,2.698424875604264983e+01,-4.882459134601963013e-01
7.880000000000000000e+03,3.939804077000000149e+01,2.836838701448381173e+01,-9.556229363437263036e-01
8.136000000000000000e+03,4.067798615000000240e+01,2.980342838460638077e+01,-1.011848073397760839e+00
8.376000000000000000e+03,4.187791823999999963e+01,3.115225337320337218e+01,-7.920591971179864466e-01
8.659000000000000000e+03,4.329287337999999608e+01,3.228244748462815039e+01,-2.330866839290692827e-01
8.921000000000000000e+03,4.460284042249999459e+01,3.291658684835525150e+01,9.160296145245714339e-01
9.181000000000000000e+03,4.590278720499999565e+01,3.348690826542905796e+01,2.194885150238798044e+00
9.431000000000000000e+03,4.715280818749999980e+01,3.480805229942892964e+01,2.432667490681772904e+00
9.688000000000000000e+03,4.843775939999999736e+01,3.536442601318187684e+01,1.264351912319161553e+00
9.932000000000000000e+03,4.965776444000000112e+01,3.611334907607914602e+01,1.661701214208783917e-01
1.015400000000000000e+04,5.076776123000000496e+01,3.736946363933925142e+01,-3.029196396759552545e-01
1.059900000000000000e+04,5.299279403999999971e+01,3.854986457181688309e+01,-1.833970953341954591e-01
