strideIndex,timestamp,gcpX,gcpY
7.000000000000000000e+01,3.551982940000000255e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.870000000000000000e+02,1.440036944999999902e+00,3.077662271784206149e-01,2.524930373865378330e-01
5.070000000000000000e+02,2.539993792000000195e+00,-2.375000471229383181e-01,1.210097623516459775e+00
7.270000000000000000e+02,3.640007825000000086e+00,-1.228111105552269322e+00,5.580554928693950423e-01
9.700000000000000000e+02,4.855012230999999900e+00,-6.067693769294766337e-01,-2.776858960138339771e-01
1.196000000000000000e+03,5.985164572000000405e+00,2.208686027763750448e-01,6.546956390876432774e-01
1.417000000000000000e+03,7.090125697000000393e+00,4.839257916097854384e-01,-3.601247058719561633e-01
1.694000000000000000e+03,8.475006246999999604e+00,-8.552239319554848507e-01,-4.646244755018940631e-01
1.942000000000000000e+03,9.714975613000000010e+00,-1.495172867270150308e+00,2.145256763899927588e-02
2.171000000000000000e+03,1.085999398599999921e+01,-1.183754592654137960e+00,-4.339843320616361688e-01
2.416000000000000000e+03,1.208511569000000030e+01,-6.053443306533580204e-01,3.387227934737599422e-01
2.662000000000000000e+03,1.331496394999999922e+01,2.877594595738015570e-01,1.074568363151944039e+00
2.948000000000000000e+03,1.474490683900000043e+01,5.733266876437741466e-01,4.528098849662592906e-02
3.423000000000000000e+03,1.711984722300000072e+01,-8.569607457829228614e-02,3.243233989765696018e-02
