strideIndex,timestamp,gcpX,gcpY
3.250000000000000000e+02,1.624974369999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.280000000000000000e+02,2.639945269000000039e+00,-5.954924836596670046e-01,2.047674337018492996e-01
7.640000000000000000e+02,3.819925308000000186e+00,-2.111515575078440232e+00,6.069390218145188642e-01
9.900000000000000000e+02,4.949928761000000677e+00,-3.479655894000215799e+00,9.983084990871112785e-01
1.214000000000000000e+03,6.069942473999999422e+00,-4.977246949129675357e+00,1.431564810750577177e+00
1.387000000000000000e+03,6.934921741000000139e+00,-6.234413702647747080e+00,2.082242729423734229e+00
1.635000000000000000e+03,8.174901961999999855e+00,-7.509389525527925713e+00,2.768316086340478765e+00
1.840000000000000000e+03,9.199904442000001126e+00,-8.949745112385063095e+00,3.219267063065704093e+00
2.063000000000000000e+03,1.031490516999999940e+01,-1.024741155198479348e+01,3.166174582086184852e+00
2.286000000000000000e+03,1.142992209999999886e+01,-1.191283640124252585e+01,3.262947881476358614e+00
2.475000000000000000e+03,1.237491608000000021e+01,-1.322596647344259679e+01,3.614331451786408245e+00
2.706000000000000000e+03,1.352972411999999913e+01,-1.469303871840292786e+01,4.052235582923638724e+00
2.920000000000000000e+03,1.459958649000000008e+01,-1.592806036375800183e+01,4.761039177373074693e+00
3.152000000000000000e+03,1.575946045000000062e+01,-1.719646792653878720e+01,5.258754210982176325e+00
3.388000000000000000e+03,1.693935013000000112e+01,-1.848231572446326609e+01,5.757384776203331889e+00
3.636000000000000000e+03,1.817924118000000178e+01,-1.902362292677467792e+01,5.082886064028286022e+00
3.876000000000000000e+03,1.937915230000000122e+01,-1.934016386435484947e+01,3.603364913508340095e+00
4.103000000000000000e+03,2.051408005000000045e+01,-1.969812150567508979e+01,2.189033153622969685e+00
4.334000000000000000e+03,2.166901969999999977e+01,-2.009336940454717890e+01,8.147318407962664821e-01
4.554000000000000000e+03,2.276900101000000021e+01,-2.101713387331637861e+01,-2.607848751312724644e-01
4.782000000000000000e+03,2.390898895000000124e+01,-2.235538445711630473e+01,-6.352774608605482598e-02
5.017000000000000000e+03,2.508396530000000269e+01,-2.356063106885914493e+01,5.866034751934607883e-01
5.252000000000000000e+03,2.625892258000000012e+01,-2.495995159685331544e+01,1.056844966274515407e+00
5.479000000000000000e+03,2.739389801000000091e+01,-2.482964505746255668e+01,2.358358395245574002e+00
5.702000000000000000e+03,2.850887107999999870e+01,-2.450155093552825392e+01,3.552242496468200450e+00
5.940000000000000000e+03,2.969886589000000043e+01,-2.417935056692212470e+01,4.643685084271185204e+00
6.178000000000000000e+03,3.088886833000000109e+01,-2.306899478477596688e+01,5.440889598216379852e+00
6.418000000000000000e+03,3.208887100000000459e+01,-2.293069529662836459e+01,6.301565060616761471e+00
6.657000000000000000e+03,3.328385544000000351e+01,-2.382119792690352966e+01,7.170376930628336254e+00
6.877000000000000000e+03,3.438383483999999868e+01,-2.361336690120038639e+01,8.298270216695408763e+00
7.144000000000000000e+03,3.571881103999999851e+01,-2.205559729821773018e+01,8.260989336565618402e+00
7.371000000000000000e+03,3.685380173000000070e+01,-2.071564256894345846e+01,7.969492641051733273e+00
7.585000000000000000e+03,3.792382431000000054e+01,-1.949536610373992573e+01,7.671205282167101736e+00
7.812000000000000000e+03,3.905885314999999736e+01,-1.807998519195412257e+01,7.277527908480983854e+00
8.038000000000000000e+03,4.018886948000000103e+01,-1.693040963141770305e+01,6.436342417273859695e+00
8.255000000000000000e+03,4.127379607999999678e+01,-1.571763528228582807e+01,5.912133128832914863e+00
8.474000000000000000e+03,4.236862183000000215e+01,-1.442835416651382907e+01,5.439583444129063139e+00
8.686000000000000000e+03,4.342846297999999905e+01,-1.300632261697500347e+01,5.004387773061212741e+00
8.907000000000000000e+03,4.453332137999999674e+01,-1.158167898451620026e+01,5.146512790192579345e+00
9.123000000000000000e+03,4.561320495999999736e+01,-1.016737314315747120e+01,5.045835150676266423e+00
9.327000000000000000e+03,4.663311386000000169e+01,-8.751305508360314178e+00,4.625917952076371797e+00
9.545000000000000000e+03,4.772304916000000219e+01,-7.409163395092933868e+00,4.227541813491020761e+00
9.777000000000000000e+03,4.888298415999999946e+01,-6.110732179692651478e+00,3.325274459058785936e+00
9.976000000000000000e+03,4.987795639000000136e+01,-4.825075055602084717e+00,2.790243843789737888e+00
1.020000000000000000e+04,5.099789810000000045e+01,-3.487975811762796585e+00,2.871426428895168748e+00
1.044100000000000000e+04,5.220286179000000004e+01,-2.012618944988582292e+00,2.415484419795136617e+00
1.068200000000000000e+04,5.340782166000000331e+01,-7.711190113541772639e-01,2.025602495636336986e+00
1.099900000000000000e+04,5.499278641000000079e+01,4.363967676168673537e-01,1.729991867383644744e+00
