strideIndex,timestamp,gcpX,gcpY
2.540000000000000000e+02,1.269999086999999971e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.380000000000000000e+02,2.189992904499999504e+00,7.423763423305101972e-01,-2.529849132813519197e-01
6.210000000000000000e+02,3.104984283499999886e+00,2.344311586498914579e+00,-7.891084750570999118e-01
7.990000000000000000e+02,3.994958639250000054e+00,4.408572777273886523e+00,-1.354364820674109682e+00
9.670000000000000000e+02,4.834971070499999968e+00,6.568070364859443622e+00,-1.966844346219375872e+00
1.133000000000000000e+03,5.664948940500000418e+00,8.862954628186537676e+00,-2.466503447941399418e+00
1.297000000000000000e+03,6.484933495500000866e+00,1.119463181268127805e+01,-3.188341038613077494e+00
1.462000000000000000e+03,7.309948921000000155e+00,1.359100883363354484e+01,-3.883459138975832392e+00
1.629000000000000000e+03,8.144968986749999473e+00,1.605541654557800513e+01,-4.490760241649502049e+00
1.795000000000000000e+03,8.974938631249999688e+00,1.846155919583047478e+01,-5.035569884218388914e+00
1.961000000000000000e+03,9.804925441500000005e+00,2.092405439263895062e+01,-5.497818092105864807e+00
2.134000000000000000e+03,1.066994094500000045e+01,2.309334572331741597e+01,-6.449437828472894374e+00
2.302000000000000000e+03,1.150992870500000009e+01,2.444789786234107609e+01,-8.147572835669445013e+00
2.480000000000000000e+03,1.239990710999999912e+01,2.620283403961097690e+01,-8.971918038669567608e+00
2.654000000000000000e+03,1.326989078499999941e+01,2.820231689622353244e+01,-8.552980923922639533e+00
2.829000000000000000e+03,1.414492607000000035e+01,3.034617184471092344e+01,-8.231083487079574823e+00
3.004000000000000000e+03,1.501990699999999990e+01,3.234603727346821955e+01,-8.496843278736168514e+00
3.186000000000000000e+03,1.592992591999999874e+01,3.396787813515867072e+01,-9.629755552193920209e+00
3.354000000000000000e+03,1.676997089500000016e+01,3.482476793638193158e+01,-1.146417040946027832e+01
3.532000000000000000e+03,1.765999984999999839e+01,3.462439674432206971e+01,-1.361922711066155145e+01
3.710000000000000000e+03,1.855002594000000116e+01,3.397294217148979811e+01,-1.569744772925234599e+01
3.883000000000000000e+03,1.941505050999999682e+01,3.287606301259291541e+01,-1.761664967557734940e+01
4.060000000000000000e+03,2.030010413999999841e+01,3.128699655896979692e+01,-1.838281924295106506e+01
4.238000000000000000e+03,2.119007682999999886e+01,2.962112738161914649e+01,-1.776209395431440896e+01
4.406000000000000000e+03,2.203006935000000155e+01,2.839900990882845377e+01,-1.606292978252296777e+01
4.580000000000000000e+03,2.290006637999999839e+01,2.678451553923261841e+01,-1.484930177916141325e+01
4.746000000000000000e+03,2.373006820999999888e+01,2.476628002662250694e+01,-1.439811399603847875e+01
4.924000000000000000e+03,2.462003899000000118e+01,2.278665850028832196e+01,-1.485623691892525855e+01
5.107000000000000000e+03,2.553501319999999808e+01,2.110757861296512772e+01,-1.594412465761281794e+01
5.281000000000000000e+03,2.640502834500000162e+01,1.947696868667222247e+01,-1.545121871498781374e+01
5.461000000000000000e+03,2.730499744500000148e+01,1.829545934153397369e+01,-1.366647428864801128e+01
5.647000000000000000e+03,2.823475455999999895e+01,1.663366490486906812e+01,-1.234774298536080472e+01
5.817000000000000000e+03,2.908439064000000229e+01,1.457617465720613481e+01,-1.199693979157275336e+01
5.991000000000000000e+03,2.995408534749999774e+01,1.234665621736578878e+01,-1.260759970217101511e+01
6.165000000000000000e+03,3.082383394749999894e+01,1.005544482059310241e+01,-1.280794025048552953e+01
6.337000000000000000e+03,3.168364906249999891e+01,7.908703315386720334e+00,-1.203353085628615737e+01
6.506000000000000000e+03,3.252847481000000585e+01,6.253153299194643466e+00,-1.044174093802231340e+01
6.693000000000000000e+03,3.346331882500000887e+01,4.445442770767315643e+00,-9.320889634140755220e+00
6.862000000000000000e+03,3.430825233500000593e+01,2.419147363254071870e+00,-9.406632980767392738e+00
7.042000000000000000e+03,3.520816230999999874e+01,3.775367657755239748e-01,-1.006151554143249882e+01
7.235000000000000000e+03,3.617307758249999949e+01,-1.549001848856914165e+00,-9.643216645509829377e+00
7.408000000000000000e+03,3.703802109000000087e+01,-2.132292202572720452e+00,-8.053710633170746647e+00
7.589000000000000000e+03,3.794298648499999871e+01,-1.527173479013680391e+00,-6.223776117840137623e+00
7.788000000000000000e+03,3.893791962000000240e+01,-1.058373302090117374e+00,-4.289581092999974921e+00
7.974000000000000000e+03,3.986787414500000182e+01,-5.459705643212073856e-01,-2.398615880647583243e+00
8.399000000000000000e+03,4.199285316249999767e+01,-1.949345925561166704e-01,-7.655746238120622049e-01
