strideIndex,timestamp,gcpX,gcpY
3.260000000000000000e+02,1.629987299499999986e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+02,3.149946808999999348e+00,6.096661237777050157e-01,-1.696473327755790572e-01
9.200000000000000000e+02,4.599943161000000558e+00,1.955803343875812228e+00,-2.570978025658544608e-01
1.264000000000000000e+03,6.319911957000000413e+00,3.307400875782222194e+00,-2.212632976229690351e-01
1.566000000000000000e+03,7.829916715499999569e+00,4.030957419554565213e+00,8.081010343626604531e-01
1.831000000000000000e+03,9.154907226499998885e+00,5.379832138677752340e+00,9.449037832763486078e-01
2.123000000000000000e+03,1.061488604999999907e+01,6.084753903813689746e+00,-2.339186397533607187e-01
2.434000000000000000e+03,1.216987753000000083e+01,6.969546607414790707e+00,-1.215978654036731443e+00
2.737000000000000000e+03,1.368487310750000141e+01,8.245146720164420628e+00,-1.724314519732958573e+00
3.041000000000000000e+03,1.520487213000000004e+01,9.149255424568737638e+00,-8.694148468938895924e-01
3.336000000000000000e+03,1.667986107000000118e+01,1.018838298251367291e+01,-1.253800724924486465e-02
3.638000000000000000e+03,1.818984985500000207e+01,1.145146671767139068e+01,-5.613626404245718460e-01
3.923000000000000000e+03,1.961483812749999700e+01,1.266667325234376484e+01,-5.445674598789804755e-01
4.202000000000000000e+03,2.100984764000000027e+01,1.338387642710291914e+01,3.314585706220485872e-01
4.500000000000000000e+03,2.249984169000000023e+01,1.407443141957901744e+01,1.441661616180083261e+00
4.795000000000000000e+03,2.397488069750000150e+01,1.529554728810316888e+01,1.379621019483179944e+00
5.068000000000000000e+03,2.533987999000000002e+01,1.607631975312998662e+01,2.876529073773601008e-01
5.317000000000000000e+03,2.658492517750000061e+01,1.722296454577977087e+01,-4.956220887058410129e-01
5.569000000000000000e+03,2.784489631749999816e+01,1.847814279911755264e+01,-1.182832065603669047e+00
5.801000000000000000e+03,2.900488853250000076e+01,1.991586007925268120e+01,-1.420009261811158829e+00
6.092000000000000000e+03,3.045985603000000097e+01,2.131576956500305897e+01,-1.310344172990193679e+00
6.325000000000000000e+03,3.162472581749999989e+01,2.264741074726264713e+01,-1.086117141367575423e+00
6.634000000000000000e+03,3.316908264000000628e+01,2.286113985897914347e+01,2.276518135118118513e-01
6.881000000000000000e+03,3.440374755999999934e+01,2.360726001987903544e+01,1.404948167663438996e+00
7.139000000000000000e+03,3.569348049500000286e+01,2.503148917272168816e+01,1.533522349337347990e+00
7.369000000000000000e+03,3.684328174499999875e+01,2.595183486113037219e+01,4.557075165262822747e-01
7.648000000000000000e+03,3.823815537000000120e+01,2.705037593201487667e+01,-4.884495231551058136e-01
7.880000000000000000e+03,3.939804077000000149e+01,2.843857190404305513e+01,-9.566086235096025181e-01
8.136000000000000000e+03,4.067798615000000240e+01,2.987661407107772504e+01,-1.012650802537910399e+00
8.376000000000000000e+03,4.187791823999999963e+01,3.122942525216783594e+01,-7.926464654952514177e-01
8.659000000000000000e+03,4.329287337999999608e+01,3.236255227063708872e+01,-2.325070542635672144e-01
8.921000000000000000e+03,4.460284042249999459e+01,3.299752242156547055e+01,9.196760507288594955e-01
9.181000000000000000e+03,4.590278720499999565e+01,3.356970425393527790e+01,2.200632705228114716e+00
9.431000000000000000e+03,4.715280818749999980e+01,3.489379739916056167e+01,2.439591577771972553e+00
9.688000000000000000e+03,4.843775939999999736e+01,3.545130308142583431e+01,1.269342282005499811e+00
9.932000000000000000e+03,4.965776444000000112e+01,3.620239074776931432e+01,1.682740200586265722e-01
1.015400000000000000e+04,5.076776123000000496e+01,3.746156379048444052e+01,-3.016411302605856992e-01
1.059900000000000000e+04,5.299279403999999971e+01,3.864495665351993381e+01,-1.819484750279014573e-01
