strideIndex,timestamp,gcpX,gcpY
3.590000000000000000e+02,1.795069903499999953e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.140000000000000000e+02,3.070083498999999883e+00,6.213338573721737257e-01,-8.126646099723619510e-02
8.570000000000000000e+02,4.285139084249999897e+00,1.774488726508909098e+00,-3.515604634949580642e-01
1.081000000000000000e+03,5.405131339749999597e+00,2.968169549662480922e+00,-5.470370412105796110e-01
1.344000000000000000e+03,6.720161915000000263e+00,4.230770241000302079e+00,-5.587201158596732942e-01
1.590000000000000000e+03,7.950167417500000333e+00,5.462616610283814289e+00,-6.952357650835945257e-01
1.792000000000000000e+03,8.960149765000000599e+00,6.654166107571633404e+00,-9.156213261195759179e-01
2.050000000000000000e+03,1.025017928999999839e+01,7.917805500684186981e+00,-1.020733096032079956e+00
2.287000000000000000e+03,1.143516397249999983e+01,9.315862928905664475e+00,-1.103222049200065502e+00
2.530000000000000000e+03,1.265016746500000089e+01,1.059686669584921326e+01,-1.204801324037208854e+00
2.757000000000000000e+03,1.378517675750000038e+01,1.184664753312338448e+01,-1.342851527884471707e+00
2.992000000000000000e+03,1.496014690000000158e+01,1.308406202674059848e+01,-1.402562255447053818e+00
3.226000000000000000e+03,1.613016509999999926e+01,1.434648642207197433e+01,-1.568792956799756499e+00
3.461000000000000000e+03,1.730515384500000309e+01,1.561343445002513519e+01,-1.717344949265690479e+00
3.703000000000000000e+03,1.851515531250000279e+01,1.695059158525477017e+01,-1.737414720177669292e+00
3.924000000000000000e+03,1.962018776000000031e+01,1.822963975418822002e+01,-1.897038595421938201e+00
4.166000000000000000e+03,2.083018016499999803e+01,1.943957143993620917e+01,-2.066807013636392298e+00
4.405000000000000000e+03,2.202520179999999783e+01,2.062358268582264387e+01,-1.941290601902906143e+00
4.651000000000000000e+03,2.325520277249999879e+01,2.179701267999296377e+01,-1.681382832143242245e+00
4.898000000000000000e+03,2.449018669499999845e+01,2.298958464554554837e+01,-2.077495324975825675e+00
5.141000000000000000e+03,2.570520115249999549e+01,2.332865774485344446e+01,-3.240636947189447614e+00
5.377000000000000000e+03,2.688513374249999899e+01,2.322980134533807828e+01,-4.454628879730540447e+00
5.611000000000000000e+03,2.805483198249999788e+01,2.311309573086667513e+01,-5.666089898315478379e+00
5.856000000000000000e+03,2.927931595000000087e+01,2.304017135108722769e+01,-6.870256844728549694e+00
6.097000000000000000e+03,3.048397063999999901e+01,2.302588312117092073e+01,-8.034276538069628160e+00
6.344000000000000000e+03,3.171868133999999984e+01,2.235070533026647155e+01,-9.016290769468229271e+00
6.549000000000000000e+03,3.274348545249999631e+01,2.129397924611516757e+01,-8.627787252014080366e+00
6.800000000000000000e+03,3.399835586999999748e+01,2.136463948276592717e+01,-7.321053870273007469e+00
7.063000000000000000e+03,3.531320857749999220e+01,2.160522479122284523e+01,-5.858238875355780806e+00
7.297000000000000000e+03,3.648313617499999850e+01,2.165183901847233017e+01,-4.609667245925601620e+00
7.533000000000000000e+03,3.766306018499999908e+01,2.097511668909331917e+01,-3.627398500153931948e+00
7.782000000000000000e+03,3.890798377999999502e+01,1.981056345409730568e+01,-3.853941570805687000e+00
8.020000000000000000e+03,4.009797669000000298e+01,1.916557454472309630e+01,-4.928867757473527789e+00
8.262000000000000000e+03,4.130791855000000368e+01,1.892331142080711714e+01,-6.211885130228266050e+00
8.489000000000000000e+03,4.244290638249999859e+01,1.856262014348634537e+01,-7.459677902472403588e+00
8.731000000000000000e+03,4.365288829750000588e+01,1.752759191730381971e+01,-8.260353598997191682e+00
8.987000000000000000e+03,4.493284988750000508e+01,1.644207346719628760e+01,-7.598399903882390838e+00
9.223000000000000000e+03,4.611288738500000051e+01,1.621930298536461379e+01,-6.342836957461748248e+00
9.455000000000000000e+03,4.727287578499999654e+01,1.649802659471793120e+01,-5.020785842871598348e+00
9.705000000000000000e+03,4.852288913499999978e+01,1.661941068252120601e+01,-3.684268389477080241e+00
9.937000000000000000e+03,4.968289947250000438e+01,1.586752412628439046e+01,-2.818014035057812450e+00
1.016900000000000000e+04,5.084288025000000033e+01,1.473400242774293467e+01,-2.869565552355499261e+00
1.040300000000000000e+04,5.201290416500000191e+01,1.401349840395041291e+01,-3.806551652411836351e+00
1.064500000000000000e+04,5.322286987250000578e+01,1.373660801891703720e+01,-5.013339419451289025e+00
1.087000000000000000e+04,5.434782791000000657e+01,1.370218440746886301e+01,-6.307114908079384463e+00
1.110900000000000000e+04,5.554282474500000433e+01,1.325162360704278797e+01,-7.561269190900845594e+00
1.134300000000000000e+04,5.671278763000000112e+01,1.206500027965036637e+01,-8.116126000256318918e+00
1.158300000000000000e+04,5.791278457750000541e+01,1.090600642986766289e+01,-7.632557746370821405e+00
1.181200000000000000e+04,5.905776215000000207e+01,1.009743932177780223e+01,-6.748406044616422683e+00
1.204400000000000000e+04,6.021773147999999765e+01,9.643390532892233580e+00,-5.603528890808403773e+00
1.228000000000000000e+04,6.139775466999999765e+01,9.524609110894525443e+00,-4.340805257629630987e+00
1.251900000000000000e+04,6.259272002999999529e+01,9.590234196715719861e+00,-3.057728740772213349e+00
1.274900000000000000e+04,6.374270248249999327e+01,9.117429740211530742e+00,-2.132050640183363655e+00
1.297900000000000000e+04,6.489271545750000314e+01,8.145210977104227368e+00,-2.433262652995110464e+00
1.321500000000000000e+04,6.607269287000001157e+01,7.684713828583550566e+00,-3.486839596651493345e+00
