strideIndex,timestamp,gcpX,gcpY
1.950000000000000000e+02,9.749673604999999910e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.450000000000000000e+02,2.224790990249999822e+00,7.556579814137395212e-01,-3.751020028888592261e-02
6.880000000000000000e+02,3.439399718999999855e+00,1.848809352075811763e+00,-1.048903221322979168e-01
9.110000000000000000e+02,4.554010748999999691e+00,2.933353217486377229e+00,-1.323967577485087310e-01
1.148000000000000000e+03,5.738713263999999370e+00,3.545603182236991113e+00,5.789983368809606956e-01
1.437000000000000000e+03,7.183440923999999228e+00,4.367014628278670152e+00,1.478596711886006387e+00
1.683000000000000000e+03,8.413297653499999029e+00,5.547155933872056188e+00,1.412539926978357618e+00
1.956000000000000000e+03,9.778164863999998957e+00,5.791397921852849962e+00,2.151165050814960733e-01
2.185000000000000000e+03,1.092307854000000056e+01,6.744094850434321664e+00,-8.642712736898539028e-02
2.421000000000000000e+03,1.210302090749999948e+01,7.959060761929704242e+00,-7.494523274331499341e-02
2.639000000000000000e+03,1.319296074000000019e+01,9.169981503878737783e+00,-6.052452826648493933e-02
2.860000000000000000e+03,1.429793644000000086e+01,1.032304585279794829e+01,-5.598500719949520144e-02
3.064000000000000000e+03,1.531791401000000086e+01,1.145553853275903933e+01,-7.976167295696368065e-02
3.308000000000000000e+03,1.653787041000000002e+01,1.256471042097414959e+01,-1.688304070940196966e-02
3.557000000000000000e+03,1.778284407000000300e+01,1.334903667316166498e+01,3.620910087049169501e-01
3.774000000000000000e+03,1.886782645999999986e+01,1.396501551266320007e+01,1.288567705274421993e+00
4.012000000000000000e+03,2.005782890000000052e+01,1.489004763217993954e+01,1.753691965942865805e+00
4.271000000000000000e+03,2.135285425000000004e+01,1.560263319329008525e+01,9.974434498469052501e-01
4.538000000000000000e+03,2.268787860500000164e+01,1.590866132041499448e+01,2.090071585662330866e-01
4.755000000000000000e+03,2.377288150749999929e+01,1.690256958782097740e+01,9.111162861695001891e-02
4.987000000000000000e+03,2.493292379249999868e+01,1.800418351387157045e+01,1.248719297323939159e-01
5.213000000000000000e+03,2.606297779249999991e+01,1.915192901508609324e+01,1.503329674531629634e-01
5.452000000000000000e+03,2.725802231000000120e+01,2.027513373164303445e+01,1.454172066528568175e-01
5.668000000000000000e+03,2.833804131000000126e+01,2.143004574148758934e+01,1.599859923541531448e-01
5.911000000000000000e+03,2.955299902249999988e+01,2.257271174083815524e+01,2.563779729758453585e-01
6.167000000000000000e+03,3.083293390500000086e+01,2.330158400644953076e+01,7.305195345611417146e-01
6.443000000000000000e+03,3.221287918000000161e+01,2.403372077079192692e+01,1.581754377773192832e+00
6.676000000000000000e+03,3.337784575999999959e+01,2.503197350155467404e+01,1.769960343472235298e+00
6.898000000000000000e+03,3.448781776500000262e+01,2.548474214498202173e+01,7.367277677522450219e-01
7.113000000000000000e+03,3.556280136000000169e+01,2.636379435099058099e+01,2.140383579575898532e-01
7.323000000000000000e+03,3.661279964500000261e+01,2.759824480898756249e+01,1.938129592956443492e-01
7.530000000000000000e+03,3.764777755999999442e+01,2.884271647868025568e+01,3.037550501084129717e-01
7.720000000000000000e+03,3.859775161999999682e+01,3.009174332624732529e+01,2.457469984546366004e-01
7.922000000000000000e+03,3.960776137999999946e+01,3.128724392847978208e+01,2.219287268583380324e-01
8.136000000000000000e+03,4.067775344999999731e+01,3.246558633681743800e+01,3.398658656782500009e-01
8.305000000000000000e+03,4.152273560000000430e+01,3.328991825057941867e+01,1.047486453248668958e+00
