strideIndex,timestamp,gcpX,gcpY
2.590000000000000000e+02,1.300025106000000097e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.940000000000000000e+02,2.475231511000000051e+00,8.989076344531349294e-01,-3.982877412571256270e-02
7.340000000000000000e+02,3.675153155999999921e+00,3.610907674767617204e-01,-9.100551115354552634e-01
9.840000000000000000e+02,4.925100926999999906e+00,-8.088687665019129724e-01,-9.850792677745108250e-01
1.199000000000000000e+03,6.000004351000000291e+00,-1.363547229638145453e+00,5.807578158909931787e-02
1.444000000000000000e+03,7.225146472999999681e+00,-1.049021435413604708e+00,1.163545926277242071e+00
1.694000000000000000e+03,8.475126839999999717e+00,-7.096196099742002605e-02,1.754149583278429958e+00
1.939000000000000000e+03,9.700165319999999980e+00,9.956481699695781673e-01,1.338329732481912338e+00
2.169000000000000000e+03,1.085010640399999993e+01,1.011653262423111821e+00,1.618213241902318744e-01
2.434000000000000000e+03,1.217506352400000047e+01,1.207822268267005339e-01,-6.908443344051614643e-01
2.674000000000000000e+03,1.337496012499999942e+01,-1.023038427421658625e+00,-5.641889641637587438e-01
2.899000000000000000e+03,1.450007763400000016e+01,-1.518424676532239559e+00,5.232905334425559385e-01
3.164000000000000000e+03,1.582489420599999974e+01,-7.762444602953701978e-01,1.564643339092466334e+00
3.409000000000000000e+03,1.705010405599999856e+01,4.068073127098120745e-01,1.700069659146538514e+00
3.619000000000000000e+03,1.810012185100000082e+01,8.873509737172058376e-01,6.360167942501686600e-01
4.101000000000000000e+03,2.050997585600000050e+01,-9.650592996394317946e-02,-3.583992797611124104e-02
