Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,-0.531055808,-0.268214941,-0.805006266,0.00232858,-0.001313694,0.005280786,0.430275172,0.11037489,0.23146984,0.316875666,-0.568020642,-0.153480262
0.005003264,-0.532822967,-0.266575009,-0.804327726,0.000140347,-0.00151568,0.003730823,0.430293024,0.110365815,0.231654137,0.316868097,-0.568025112,-0.153433651
0.010001664,-0.531988382,-0.266602904,-0.804987252,-0.000676005,0.000304245,0.004949543,0.430471331,0.110355355,0.231259018,0.316857994,-0.568013251,-0.153382331
0.015001088,-0.532629728,-0.265487999,-0.806949615,0.000738308,0.001216275,0.004865022,0.430782825,0.110339768,0.230493695,0.316836923,-0.568004251,-0.153333619
0.020001279,-0.530647159,-0.264150262,-0.806101561,-0.000528226,0.00174659,0.007063467,0.43088612,0.110334598,0.230239928,0.316805214,-0.568001211,-0.153272986
0.025008639,-0.532694638,-0.260913372,-0.80577141,0.000375178,0.002146827,0.005933282,0.430965602,0.110330626,0.230044663,0.316784143,-0.567988753,-0.153233185
0.030010881,-0.531205416,-0.262065053,-0.803669333,0.000766223,0.004621546,0.006489305,0.430991948,0.110329315,0.229979917,0.316762805,-0.567964911,-0.153169617
0.035008512,-0.529585779,-0.261735052,-0.804814219,0.002292671,0.002432459,0.005365627,0.430345029,0.11034064,0.229880586,0.31675756,-0.567944884,-0.153131828
0.040006656,-0.528117239,-0.264674455,-0.807020664,0.001658518,0.001271125,0.005720569,0.430130541,0.110344395,0.229847655,0.316745192,-0.567924857,-0.153079689
0.045006081,-0.530449688,-0.265234947,-0.808332264,0.001611587,0.00075106,0.005289478,0.429965466,0.110347286,0.229822308,0.316739559,-0.567917049,-0.153037995
0.05000627,-0.529953063,-0.266442895,-0.808571339,0.001815587,-0.000277107,0.003390341,0.429910749,0.11034824,0.229813904,0.316744506,-0.56790489,-0.153000727
0.055007745,-0.529308915,-0.266817033,-0.808727324,0.001901408,-0.001900202,0.003937536,0.429970056,0.110101186,0.230746672,0.31674701,-0.567896843,-0.152952835
