Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,0.580411494,0.159624532,-0.801277399,0.003722398,-0.002670883,0.0052455,-0.108724631,0.225793049,0.354697555,-0.175657526,0.615398049,-1.260646462
0.00499712,0.581083655,0.16165936,-0.800693333,0.004526451,-0.001655738,0.006781149,-0.108642146,0.225810707,0.354662925,-0.175648123,0.615404069,-1.260632277
0.00999552,0.581355631,0.160588831,-0.799195468,0.005506267,-0.00117684,0.007992474,-0.108578674,0.225824296,0.354636282,-0.175622076,0.615409255,-1.260605931
0.014994688,0.581754982,0.158856615,-0.799945056,0.005492029,-0.000508087,0.006464881,-0.108557627,0.225828812,0.35462746,-0.175605744,0.615413427,-1.260595322
0.019994624,0.580104411,0.15897198,-0.799056232,0.005400352,-0.002970768,0.006840145,-0.108609229,0.2260378,0.354839385,-0.175586358,0.615410745,-1.260579348
0.024995839,0.579339802,0.157614857,-0.800361574,0.00394275,-0.002432316,0.006695905,-0.108626343,0.226107106,0.354909658,-0.175572991,0.615407586,-1.260569692
0.029997824,0.580452025,0.157319218,-0.799971342,0.004680679,-0.003036801,0.006176704,-0.108639508,0.226160407,0.35496372,-0.175552875,0.615410924,-1.260547996
0.034995198,0.580212414,0.157400683,-0.800294161,0.001559741,-0.000960249,0.004917161,-0.108643875,0.226178095,0.354981661,-0.175555423,0.61541754,-1.260544538
0.039993346,0.580959022,0.156857088,-0.800189555,0.001584381,-0.002781568,0.005132368,-0.108835362,0.225983411,0.35400939,-0.175552666,0.615415096,-1.260535479
0.04499251,0.581463158,0.157021716,-0.799779236,0.000641957,-0.00172917,0.005176794,-0.108945407,0.225867331,0.353442967,-0.175564766,0.615425289,-1.26053679
