Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-3.548058271,1,-3.570778847,1,-8.433546066,1,-0.010901322,1,0.001443488,1,0.008288052,1,0.395533562,1,-0.378658652,1,-1.106088638,1
0.003999232,-3.546518803,1,-3.563287258,1,-8.483797073,1,-0.010986585,1,0.001175344,1,0.00435928,1,0.3954857587814331,1,-0.37866497,1,-1.106062412,1
0.008000768,-3.526979923,1,-3.553104162,1,-8.429332733,1,-0.010844876,1,0.002809687,1,0.00317449,1,0.3954328298568726,1,-0.378664047,1,-1.106037498,1
0.011998208,-3.526189804,1,-3.573622942,1,-8.453381538,1,-0.011876796,1,-0.001414055,1,0.006599606,1,0.3953824043273926,1,-0.378667176,1,-1.106012344,1
0.01599744,-3.539340258,1,-3.533115864,1,-8.44630146,1,-0.012143621,1,0.002768074,1,0.005675879,1,0.3953142762184143,1,-0.378678679,1,-1.105985761,1
0.019998975,-3.535733461,1,-3.578893185,1,-8.462801933,1,-0.012114171,1,0.002461049,1,0.005052464,1,0.3952624797821045,1,-0.378676116,1,-1.105962515,1
0.023996416,-3.54254508,1,-3.563390493,1,-8.465023994,1,-0.012178761,1,0.001582895,1,0.00662053,1,0.3952013254165649,1,-0.378684431,1,-1.105935693,1
0.027995393,-3.55675602,1,-3.541527987,1,-8.432703018,1,-0.013614438,1,0.003134661,1,0.002413,1,0.3951357305049896,1,-0.378685802,1,-1.105910897,1
0.031996671,-3.53226018,1,-3.521908522,1,-8.437487602,1,-0.012806806,1,0.000188575,1,0.006941262,1,0.3950722217559814,1,-0.378684968,1,-1.10588634,1
0.035993855,-3.544345379,1,-3.536591053,1,-8.434920311,1,-0.010069089,1,0.002555712,1,0.00366309,1,0.3950095772743225,1,-0.378693789,1,-1.105856419,1
