Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-4.477447987,1,-3.233764887,1,-8.114689827,1,0.008813523,1,-0.004232176,1,0.001033529,1,0.451227635,1,-0.530007064,1,1.939718604,1
0.004001536,-4.483217716,1,-3.233929396,1,-8.075910568,1,0.008318519,1,-0.007671436,1,0.001848478,1,0.451263607,1,-0.530025721,1,1.939716339,1
0.007999232,-4.416833401,1,-3.266057968,1,-8.117043495,1,0.00645969,1,-0.002712449,1,0.006624383,1,0.451301306,1,-0.530048847,1,1.939719915,1
0.011998976,-4.480163574,1,-3.298853159,1,-8.088706017,1,0.013759962,1,-0.005675314,1,0.00299203,1,0.451338619,1,-0.53007108,1,1.939713955,1
0.016000511,-4.509226322,1,-3.269555092,1,-8.081098557,1,0.008633366,1,-0.008874575,1,-0.000465404,1,0.451377869,1,-0.530091822,1,1.939715743,1
0.019998208,-4.506147385,1,-3.263654947,1,-8.118272781,1,0.01015473,1,-0.005249683,1,0.001097439,1,0.451423079,1,-0.530112505,1,1.939706206,1
0.023997951,-4.486148357,1,-3.25713563,1,-8.09681797,1,0.010303009,1,-0.001650216,1,-0.001603803,1,0.451461166,1,-0.53013289,1,1.939700961,1
0.027999489,-4.456816196,1,-3.266255856,1,-8.087599754,1,0.006395589,1,-0.003969762,1,0.000915468,1,0.451501817,1,-0.530142009,1,1.939693689,1
0.031997185,-4.464427471,1,-3.27731967,1,-8.127027512,1,0.009191986,1,-0.00356769,1,-0.000867744,1,0.451550126,1,-0.530157685,1,1.939685941,1
0.035996672,-4.484475136,1,-3.298606634,1,-8.0974226,1,0.011756512,1,-0.002687864,1,0.002252547,1,0.451587021,1,-0.530171454,1,1.939685345,1
0.039998207,-4.466145039,1,-3.274384975,1,-8.100054741,1,0.007638651,1,-0.003670909,1,-0.000141785,1,0.451625377,1,-0.530186653,1,1.939679861,1
0.043995906,-4.49041605,1,-3.318657875,1,-8.095802307,1,0.006757222,1,-0.003596234,1,0.002893056,1,0.451652408,1,-0.530203402,1,1.939678073,1
0.048001535,-4.465149879,1,-3.298153162,1,-8.08567524,1,0.006641568,1,-0.00310809,1,0.002652457,1,0.451677859,1,-0.530223787,1,1.93968153,1
0.052003071,-4.490731239,1,-3.261616945,1,-8.075362206,1,0.003065889,1,-0.003732499,1,0.001636973,1,0.451697856,1,-0.530243099,1,1.939679384,1
0.056000769,-4.488059998,1,-3.260553122,1,-8.099881172,1,0.008032797,1,-0.002679423,1,0.006563274,1,0.451713085,1,-0.530258,1,1.939691782,1
0.060000256,-4.502654076,1,-3.260482788,1,-8.104717255,1,0.006323932,1,-0.004360391,1,0.002708115,1,0.451736867,1,-0.530281007,1,1.939696193,1
0.064002044,-4.494020462,1,-3.25709486,1,-8.09974575,1,0.006352897,1,-0.005499503,1,-7.20E-05,1,0.451760411,1,-0.530300379,1,1.939701557,1
0.068000004,-4.457778454,1,-3.270767927,1,-8.103340149,1,0.007399943,1,-0.002591425,1,0.000685464,1,0.451782882,1,-0.530309677,1,1.939705372,1
0.071999997,-4.462503433,1,-3.286675453,1,-8.090206146,1,0.006704045,1,-0.002187743,1,0.001373554,1,0.451809108,1,-0.530322731,1,1.939702868,1
0.076001793,-4.421265602,1,-3.270749807,1,-8.092764854,1,0.010192113,1,-0.00415362,1,0.003899346,1,0.451831102,1,-0.530337691,1,1.939702153,1
0.079999492,-4.502384186,1,-3.289442062,1,-8.122991562,1,0.007033066,1,-0.003443716,1,0.000655524,1,0.451862574,1,-0.530350864,1,1.939700603,1
0.083998978,-4.46395731,1,-3.262290955,1,-8.112645149,1,0.006536594,1,-0.00326155,1,0.001963305,1,0.451899171,1,-0.530368686,1,1.939688444,1
0.088000767,-4.442427158,1,-3.30123353,1,-8.097053528,1,0.006585926,1,-0.003344391,1,-0.002760199,1,0.451925814,1,-0.5303877,1,1.939687133,1
0.091998465,-4.437122345,1,-3.269114494,1,-8.143715858,1,0.00890134,1,-0.005807726,1,0.00454781,1,0.451961994,1,-0.530401409,1,1.939688921,1
0.095998205,-4.477044582,1,-3.271646261,1,-8.105830193,1,0.009349491,1,-0.005993821,1,4.64E-05,1,0.451998532,1,-0.530419648,1,1.939686179,1
0.099999741,-4.438506126,1,-3.272108555,1,-8.1155653,1,0.00774305,1,-0.00599589,1,0.006094242,1,0.45203191,1,-0.53044343,1,1.939682603,1
0.103997439,-4.500442982,1,-3.288366318,1,-8.109869957,1,0.008600738,1,-0.007288646,1,0.00200772,1,0.452063739,1,-0.530470669,1,1.939692378,1
0.107996926,-4.464190006,1,-3.278957605,1,-8.103679657,1,0.00361269,1,-0.006001741,1,0.003795403,1,0.452093184,1,-0.530507147,1,1.939689517,1
0.111998461,-4.489897728,1,-3.281938553,1,-8.102238655,1,0.009635145,1,-0.007791256,1,0.000366889,1,0.452122718,1,-0.530534208,1,1.939685106,1
0.115995906,-4.498017788,1,-3.285098314,1,-8.116059303,1,0.008090124,1,-0.006894954,1,0.00132112,1,0.452160895,1,-0.530563712,1,1.939680338,1
0.119995393,-4.489593983,1,-3.288199425,1,-8.112538338,1,0.009746118,1,-0.002904818,1,0.001733785,1,0.452201843,1,-0.530589819,1,1.93967545,1
0.123996928,-4.485399723,1,-3.26839757,1,-8.100291252,1,0.006376956,1,-0.006465867,1,0.001717764,1,0.452233136,1,-0.530614018,1,1.939672947,1
0.127994627,-4.477672577,1,-3.286533833,1,-8.109140396,1,0.008288247,1,-0.005520158,1,0.002663048,1,0.452263176,1,-0.530629218,1,1.939674497,1
0.131994113,-4.448169708,1,-3.314610481,1,-8.133446693,1,0.008673636,1,-0.007640752,1,0.001606222,1,0.452296972,1,-0.530659854,1,1.939677,1
0.13599667,-4.451076508,1,-3.285302401,1,-8.146413803,1,0.009454172,1,-0.007753825,1,0.000898748,1,0.452335536,1,-0.530691683,1,1.939663768,1
0.139995649,-4.445650578,1,-3.308131218,1,-8.090891838,1,0.005782899,1,-0.011830064,1,0.000522847,1,0.452372104,1,-0.530721962,1,1.939654589,1
0.143995389,-4.492490292,1,-3.297087669,1,-8.130143166,1,0.008062355,1,-0.006969254,1,0.002518003,1,0.452401578,1,-0.530754924,1,1.939656734,1
