Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-6.115308285,1,-2.995548248,1,-7.07244873,1,0.017183103,1,-0.011015339,1,-0.004551407,1,0.39199391,1,-0.716549635,1,-1.436277628,1
0.004001792,-6.122768879,1,-2.996643543,1,-7.077795982,1,0.016135426,1,-0.012889335,1,-0.00319498,1,0.392099738,1,-0.716584861,1,-1.436332107,1
0.007999744,-6.094804287,1,-3.035167456,1,-7.038336754,1,0.017919909,1,-0.010680492,1,-0.002196721,1,0.392205089,1,-0.716630399,1,-1.436381102,1
0.011999488,-6.099262238,1,-3.030323505,1,-7.089134216,1,0.01516975,1,-0.014181377,1,-0.006022441,1,0.392303824,1,-0.716668427,1,-1.436435699,1
0.01600128,-6.081724644,1,-3.004949808,1,-7.089154243,1,0.017947052,1,-0.011235186,1,-0.006013075,1,0.392410994,1,-0.716699541,1,-1.436488748,1
0.019999487,-6.09909296,1,-3.010869741,1,-7.078951836,1,0.017844694,1,-0.009903304,1,-0.002390766,1,0.392506301,1,-0.716735542,1,-1.436527491,1
0.023999233,-6.095449924,1,-3.017825842,1,-7.066651821,1,0.01590072,1,-0.008792867,1,-0.001636417,1,0.392582238,1,-0.716772437,1,-1.436558962,1
0.028001023,-6.115228653,1,-2.998386383,1,-7.079310417,1,0.014901341,1,-0.01466443,1,-0.000442176,1,0.39266625,1,-0.716814399,1,-1.43659389,1
0.031998977,-6.089515209,1,-2.99235177,1,-7.078919888,1,0.01113893,1,-0.013031462,1,-0.000466145,1,0.392746627,1,-0.716854811,1,-1.436632872,1
0.035998721,-6.099063873,1,-3.015693426,1,-7.110002995,1,0.01265479,1,-0.009389168,1,-0.006129325,1,0.392823517,1,-0.716892898,1,-1.436667681,1
0.040006913,-6.083508015,1,-3.039115667,1,-7.101049423,1,0.012722289,1,-0.014358587,1,0.00035008,1,0.392897189,1,-0.716936588,1,-1.436700821,1
0.044011265,-6.103916168,1,-3.01911974,1,-7.069395542,1,0.00897788,1,-0.013539433,1,-0.001076133,1,0.392959893,1,-0.716978073,1,-1.43672955,1
0.048011519,-6.139739513,1,-2.998300791,1,-7.079855919,1,0.012472365,1,-0.009289152,1,0.002647143,1,0.393029153,1,-0.717023849,1,-1.436755896,1
0.052013312,-6.101085663,1,-2.984931946,1,-7.063127041,1,0.014989344,1,-0.014775747,1,-0.000154893,1,0.393102258,1,-0.717065156,1,-1.436783075,1
0.056011263,-6.108108997,1,-3.028693199,1,-7.063866615,1,0.013884102,1,-0.012525651,1,0.002584324,1,0.39317131,1,-0.717115104,1,-1.436802626,1
0.060011007,-6.119574547,1,-3.022761583,1,-7.056337833,1,0.012707233,1,-0.013137453,1,0.000425485,1,0.39323616,1,-0.717150211,1,-1.436821461,1
0.064012803,-6.136851311,1,-2.995830059,1,-7.078390598,1,0.009109705,1,-0.014123694,1,0.004350299,1,0.393288702,1,-0.71719861,1,-1.436839223,1
0.068010755,-6.14721489,1,-2.989673615,1,-7.079911232,1,0.012306258,1,-0.010854831,1,1.95E-05,1,0.393348247,1,-0.717239976,1,-1.436858773,1
0.072010495,-6.129619122,1,-2.965169907,1,-7.057375908,1,0.00957549,1,-0.007973241,1,0.002912541,1,0.393401384,1,-0.717276096,1,-1.436870337,1
0.076012544,-6.104406357,1,-3.025898457,1,-7.051510811,1,0.014674136,1,-0.006082857,1,-0.001997562,1,0.393451214,1,-0.717309117,1,-1.436882615,1
0.080010496,-6.135978222,1,-2.965465307,1,-7.071767807,1,0.012654084,1,-0.006940829,1,0.000736793,1,0.393515974,1,-0.717329264,1,-1.436903715,1
0.084010497,-6.099542141,1,-2.98137641,1,-7.047977448,1,0.012770783,1,-0.008910893,1,-0.000141133,1,0.39357695,1,-0.717355967,1,-1.436924577,1
0.088012546,-6.144481182,1,-2.974025726,1,-7.115644932,1,0.012692024,1,-0.007620647,1,-0.000619716,1,0.393635094,1,-0.717384219,1,-1.436941385,1
0.092010498,-6.116664886,1,-2.960880995,1,-7.083959103,1,0.013675841,1,-0.011256597,1,0.001440187,1,0.393705547,1,-0.717406511,1,-1.436964154,1
0.096010499,-6.106032848,1,-2.946987391,1,-7.078498363,1,0.017502017,1,-0.014172005,1,-0.00317712,1,0.39378649,1,-0.717446446,1,-1.436998129,1
0.100012287,-6.119597912,1,-2.969536066,1,-7.071359634,1,0.014921233,1,-0.008592297,1,-0.005206711,1,0.393881023,1,-0.717474103,1,-1.437045813,1
