Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-6.435206413,1,0.790037155,1,-7.309293747,1,0.004091416,1,-0.005261277,1,-0.009896628,1,-0.097533904,1,-0.713068962,1,0.161644101,1
0.003999744,-6.455211639,1,0.775757551,1,-7.346281052,1,0.009150755,1,-0.0016803,1,-0.010916714,1,-0.097471625,1,-0.713084579,1,0.161590636,1
0.008001792,-6.452308178,1,0.797801077,1,-7.323781013,1,0.006578174,1,-0.001961746,1,-0.009907562,1,-0.097408913,1,-0.713097572,1,0.161541179,1
0.011999744,-6.455245018,1,0.742832124,1,-7.331767082,1,0.00765503,1,-0.002737448,1,-0.006649148,1,-0.097355098,1,-0.713100672,1,0.161504492,1
0.015999231,-6.447551727,1,0.768408477,1,-7.332127094,1,0.006446319,1,0.001211015,1,-0.008997798,1,-0.09729743,1,-0.713111281,1,0.161458597,1
0.020000769,-6.4663167,1,0.769529939,1,-7.354921818,1,0.005281222,1,0.001623407,1,-0.007513152,1,-0.097250186,1,-0.713113666,1,0.161413968,1
0.023998464,-6.443929672,1,0.795896053,1,-7.370969296,1,0.003277317,1,0.000264971,1,-0.006886771,1,-0.097206526,1,-0.713114381,1,0.161380917,1
0.027997952,-6.451001167,1,0.789463103,1,-7.337896347,1,0.00549824,1,0.003334542,1,-0.006412707,1,-0.097157165,1,-0.713110805,1,0.161336049,1
0.031999487,-6.461255074,1,0.807212234,1,-7.327879429,1,0.00753473,1,4.29E-05,1,-0.006983715,1,-0.097111106,1,-0.713107586,1,0.161294237,1
0.035996929,-6.479054451,1,0.794483304,1,-7.370259285,1,0.004245635,1,0.003477446,1,-0.008634556,1,-0.09705659,1,-0.71309942,1,0.161243528,1
0.039996415,-6.470059872,1,0.789216936,1,-7.313612461,1,0.004484032,1,0.001900652,1,-0.008267838,1,-0.09700951,1,-0.713095129,1,0.161197916,1
0.044004098,-6.466724873,1,0.788908601,1,-7.331076145,1,0.004340168,1,0.00413755,1,-0.007054102,1,-0.096962273,1,-0.71308893,1,0.161153704,1
0.048007678,-6.479007721,1,0.799265623,1,-7.330988407,1,0.004457572,1,0.003382344,1,-0.010696881,1,-0.096903771,1,-0.71307689,1,0.161100388,1
0.052007426,-6.493936062,1,0.76643312,1,-7.326746941,1,0.008538832,1,0.005679454,1,-0.012395404,1,-0.096845023,1,-0.713070035,1,0.161046833,1
0.056009214,-6.507912636,1,0.789963245,1,-7.323593616,1,0.006894157,1,0.004625446,1,-0.009192562,1,-0.096788168,1,-0.71305114,1,0.160988361,1
0.06000717,-6.481673241,1,0.797122359,1,-7.320774078,1,0.00462804,1,0.006710774,1,-0.008719629,1,-0.096737064,1,-0.713031709,1,0.16094853,1
