Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-5.571278572,1,-3.227395058,1,-7.43416357,1,-0.005017911,1,0.01013695,1,-0.00531418,1,0.420393735,1,-0.596755326,1,-0.364937246,1
0.004001536,-5.560919285,1,-3.235648632,1,-7.433861256,1,0.003690567,1,0.008090432,1,-0.004809486,1,0.420391142,1,-0.596721411,1,-0.364943057,1
0.007999232,-5.562817574,1,-3.287991047,1,-7.432359695,1,0.000855116,1,0.007379548,1,-0.007531055,1,0.420394361,1,-0.596678019,1,-0.364943802,1
0.011998976,-5.526123047,1,-3.301504612,1,-7.468549252,1,-0.000396702,1,0.009232368,1,-0.005415347,1,0.420396149,1,-0.596638024,1,-0.364953518,1
0.016000511,-5.549031258,1,-3.23888588,1,-7.443776608,1,-0.003640007,1,0.008908079,1,-0.003388355,1,0.420393646,1,-0.596602261,1,-0.364963949,1
0.019998208,-5.558666229,1,-3.226903677,1,-7.46638155,1,0.000713126,1,0.003965975,1,-0.002542466,1,0.420266569,1,-0.596643567,1,-0.364901245,1
0.023997951,-5.57700634,1,-3.221321821,1,-7.422132492,1,-0.000493043,1,0.005350634,1,-0.003734648,1,0.420243382,1,-0.596565187,1,-0.364960909,1
0.027999744,-5.55646801,1,-3.249574423,1,-7.400668144,1,0.001883667,1,0.006893273,1,-0.008084454,1,0.42024675,1,-0.596528053,1,-0.364964098,1
0.031997696,-5.530350685,1,-3.230569363,1,-7.397786617,1,0.00118014,1,0.005554436,1,-0.002241218,1,0.420255423,1,-0.596490443,1,-0.364983559,1
0.035997439,-5.532326221,1,-3.257834435,1,-7.447066784,1,-0.001445485,1,0.004589265,1,-0.006294834,1,0.420272589,1,-0.596461356,1,-0.365004718,1
0.039998975,-5.531106949,1,-3.262650728,1,-7.440031052,1,-0.001689393,1,0.003232269,1,-0.003377619,1,0.42027095,1,-0.596436679,1,-0.365011573,1
0.043996673,-5.517850399,1,-3.286414623,1,-7.433534622,1,0.001381708,1,0.003085288,1,-0.005363986,1,0.420272827,1,-0.59640801,1,-0.365019739,1
