Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid,inertial-6253.76535:estLinearAccelX,inertial-6253.76535:estLinearAccelX:valid,inertial-6253.76535:estLinearAccelY,inertial-6253.76535:estLinearAccelY:valid,inertial-6253.76535:estLinearAccelZ,inertial-6253.76535:estLinearAccelZ:valid
0,-4.720336914,1,-2.0815804,1,-8.355669975,1,-0.002770854,1,-0.007335871,1,-0.000828051,1,0.2457506656646729,1,-0.497752339,1,-0.369531035,1,-0.050779819,1,0.009065866,1,-0.020439148,1
0.00399744,-4.732465267,1,-2.072825909,1,-8.339696884,1,-0.004391751,1,-0.001564065,1,0.003267625,1,0.2457405775785446,1,-0.497773826,1,-0.36953336,1,-0.06272316,1,0.017711639,1,-0.004541397,1
0.007996928,-4.750401974,1,-2.069903851,1,-8.338521957,1,-0.003527395,1,-0.00658842,1,-0.001934846,1,0.2457326501607895,1,-0.497790307,1,-0.369548261,1,-0.080518246,1,0.020548582,1,-0.003425598,1
0.011998464,-4.755071163,1,-2.100208044,1,-8.349015236,1,-0.006080684,1,-0.004329252,1,0.002175839,1,0.2457217872142792,1,-0.49781692,1,-0.369557798,1,-0.084958553,1,-0.009875774,1,-0.014016151,1
0.01599616,-4.720982075,1,-2.118575096,1,-8.367351532,1,-0.006519175,1,-0.002913658,1,-0.001829775,1,0.2457024753093719,1,-0.497829288,1,-0.369552493,1,-0.050763607,1,-0.028418064,1,-0.032367706,1
0.019995648,-4.720726013,1,-2.096636295,1,-8.361998558,1,-0.001506443,1,-0.00375069,1,0.003128908,1,0.2456802576780319,1,-0.497851878,1,-0.369552642,1,-0.050313473,1,-0.006690502,1,-0.027071953,1
0.023997184,-4.708602428,1,-2.083724737,1,-8.354312897,1,-0.004581777,1,-0.005407535,1,-0.002152002,1,0.245667502,1,-0.497878402,1,-0.369554013,1,-0.03796196,1,0.006084919,1,-0.019478798,1
0.02799488,-4.666879654,1,-2.133908272,1,-8.354006767,1,-0.004188004,1,-0.006463873,1,0.001080345,1,0.2456541508436203,1,-0.497906029,1,-0.369561076,1,0.003998756,1,-0.044240952,1,-0.019268036,1
0.032000512,-4.641033173,1,-2.135390997,1,-8.341580391,1,-0.00746869,1,-0.011825457,1,0.000785219,1,0.2456256151199341,1,-0.497938961,1,-0.369561374,1,0.030128002,1,-0.04599905,1,-0.006933212,1
0.036002047,-4.701478958,1,-2.096202374,1,-8.386073112,1,-0.004944368,1,-0.010245493,1,0.005841291,1,0.2456032037734985,1,-0.497979522,1,-0.369555175,1,-0.029969215,1,-0.007042885,1,-0.051562309,1
