Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid,inertial-6253.76535:estLinearAccelX,inertial-6253.76535:estLinearAccelX:valid,inertial-6253.76535:estLinearAccelY,inertial-6253.76535:estLinearAccelY:valid,inertial-6253.76535:estLinearAccelZ,inertial-6253.76535:estLinearAccelZ:valid
0,-5.099366665,1,-3.468263626,1,-7.6428442,1,-0.0338879,1,-0.017789191,1,0.044787798,1,0.404745042,1,-0.551308453,1,-0.470087528,1,0.023505211,1,-0.187592268,1,0.015160084,1
0.003999744,-5.093479633,1,-3.417226076,1,-7.654156208,1,-0.032638498,1,-0.01775367,1,0.043151271,1,0.404527307,1,-0.551443875,1,-0.469928056,1,0.030520916,1,-0.138494968,1,0.00392437,1
0.00800128,-5.104000568,1,-3.401786327,1,-7.680578709,1,-0.030596253,1,-0.020476094,1,0.044357844,1,0.40430069,1,-0.551577151,1,-0.469765723,1,0.021110535,1,-0.125059843,1,-0.022383213,1
0.011998976,-5.122421741,1,-3.326774836,1,-7.694315434,1,-0.035330243,1,-0.012034581,1,0.044713598,1,0.404079854,1,-0.551703453,1,-0.469595313,1,0.003740788,1,-0.051993847,1,-0.035991669,1
0.015998464,-5.12328577,1,-3.301700592,1,-7.703651428,1,-0.033711802,1,-0.015939912,1,0.045001138,1,0.403856695,1,-0.551831365,1,-0.469430327,1,0.00394249,1,-0.02888608,1,-0.045200348,1
0.019999744,-5.107408524,1,-3.288071871,1,-7.688461304,1,-0.034204587,1,-0.014581492,1,0.04296875,1,0.403636813,1,-0.551950216,1,-0.469269872,1,0.02080965,1,-0.01718092,1,-0.02985096,1
0.023997439,-5.084407806,1,-3.257188797,1,-7.69139576,1,-0.02778344,1,-0.011119924,1,0.044392563,1,0.403430015,1,-0.552066624,1,-0.469104439,1,0.044779301,1,0.011883497,1,-0.032659054,1
0.027996672,-5.060279846,1,-3.310763359,1,-7.649288654,1,-0.030042214,1,-0.017064124,1,0.041013908,1,0.403237402,1,-0.552174687,1,-0.468955994,1,0.069807053,1,-0.043384075,1,0.009567261,1
0.03199821,-5.039897442,1,-3.36423254,1,-7.708664894,1,-0.02543138,1,-0.01318333,1,0.044209164,1,0.403041363,1,-0.552301705,1,-0.46879369,1,0.091247559,1,-0.098610163,1,-0.049767494,1
0.035995647,-5.001097202,1,-3.394660234,1,-7.683938026,1,-0.026468091,1,-0.019976798,1,0.042025998,1,0.402847826,1,-0.55242753,1,-0.46863693,1,0.131095409,1,-0.130773544,1,-0.025003433,1
0.039994881,-4.992596149,1,-3.393474817,1,-7.697900772,1,-0.028713381,1,-0.01712759,1,0.045254361,1,0.402661473,1,-0.552560627,1,-0.468486935,1,0.140704155,1,-0.131283283,1,-0.038986683,1
0.043996416,-5.035302162,1,-3.382685423,1,-7.768470287,1,-0.03106655,1,-0.017317675,1,0.046486996,1,0.402451873,1,-0.55269891,1,-0.468321294,1,0.099149227,1,-0.122377396,1,-0.109526634,1
0.047993857,-5.049897671,1,-3.375242233,1,-7.756355762,1,-0.028308917,1,-0.023058198,1,0.045079678,1,0.402250528,1,-0.552843094,1,-0.468164176,1,0.085754395,1,-0.116766214,1,-0.097436428,1
0.051993087,-5.072680473,1,-3.346710205,1,-7.755511761,1,-0.028402157,1,-0.023649875,1,0.043211687,1,0.402044296,1,-0.552998066,1,-0.468003333,1,0.06426096,1,-0.090123892,1,-0.096651077,1
0.055994622,-5.074516296,1,-3.321379662,1,-7.737488747,1,-0.025736971,1,-0.027325906,1,0.046077687,1,0.401859969,1,-0.553157866,1,-0.467864215,1,0.063755512,1,-0.066526651,1,-0.078783512,1
0.059992064,-5.096831799,1,-3.300572395,1,-7.718770027,1,-0.028243765,1,-0.026433907,1,0.040596478,1,0.40166837,1,-0.553322554,1,-0.467714816,1,0.042809963,1,-0.047518015,1,-0.060221195,1
0.063991554,-5.142084122,1,-3.260047197,1,-7.733065605,1,-0.021045212,1,-0.029191595,1,0.043131068,1,0.40148899,1,-0.55349046,1,-0.46757552,1,-0.001045227,1,-0.00870347,1,-0.074727058,1
0.06799309,-5.123083591,1,-3.252394199,1,-7.749864578,1,-0.023142816,1,-0.02873173,1,0.040775884,1,0.40132308,1,-0.553670824,1,-0.46744594,1,0.01945591,1,-0.002683878,1,-0.091840744,1
0.071990527,-5.098992825,1,-3.251713514,1,-7.707669258,1,-0.02464176,1,-0.027879218,1,0.045611747,1,0.401159644,1,-0.553847551,1,-0.467306942,1,0.045016766,1,-0.003609419,1,-0.0499506,1
0.075990014,-5.102249622,1,-3.284546614,1,-7.71050787,1,-0.018681977,1,-0.033134315,1,0.041048229,1,0.401005536,1,-0.554023743,1,-0.467175126,1,0.043225288,1,-0.037976265,1,-0.053122997,1
0.079997696,-5.108495235,1,-3.342311621,1,-7.690383911,1,-0.020236323,1,-0.027834581,1,0.042212311,1,0.400866628,1,-0.554195344,1,-0.467050195,1,0.038406849,1,-0.097151041,1,-0.033364296,1
0.08400128,-5.119916439,1,-3.374944687,1,-7.688707352,1,-0.028777439,1,-0.031761874,1,0.04441458,1,0.400706351,1,-0.554368138,1,-0.466906309,1,0.028422832,1,-0.131357431,1,-0.031985283,1
0.088001028,-5.069146156,1,-3.421553373,1,-7.685233116,1,-0.025163744,1,-0.031010406,1,0.046805024,1,0.400711775,1,-0.554424703,1,-0.467003554,1,0.079663277,1,-0.17803812,1,-0.028796673,1
0.092002563,-5.063655853,1,-3.414676666,1,-7.648090839,1,-0.025789542,1,-0.02880059,1,0.054804157,1,0.400497049,1,-0.554551363,1,-0.467537999,1,0.086206913,1,-0.173059225,1,0.008442402,1
0.096000254,-5.089967251,1,-3.424467087,1,-7.66018486,1,-0.033817876,1,-0.03055268,1,0.055826429,1,0.400278777,1,-0.554750502,1,-0.467347771,1,0.061551094,1,-0.184920549,1,-0.00388813,1
0.099999741,-5.14666605,1,-3.385828733,1,-7.711276054,1,-0.031144055,1,-0.027512087,1,0.062689885,1,0.400050998,1,-0.554942191,1,-0.467143506,1,0.006445408,1,-0.148410797,1,-0.055150509,1
0.104001537,-5.304346085,1,-3.507339001,1,-7.597010612,1,-0.0368842,1,-0.026599661,1,0.068887018,1,0.399796307,1,-0.555146277,1,-0.466922224,1,-0.14953804,1,-0.272280931,1,0.058969021,1
0.107999742,-4.74877739,1,-3.434188604,1,-7.824726105,1,-0.037252188,1,-0.02866867,1,0.063746415,1,0.399502099,1,-0.55532521,1,-0.466652423,1,0.407517433,1,-0.201742411,1,-0.168646812,1
0.111998975,-5.139688492,1,-3.42015934,1,-7.688221931,1,-0.039112672,1,-0.026636297,1,0.06723737,1,0.399222821,1,-0.555538476,1,-0.466416061,1,0.018378735,1,-0.190279007,1,-0.032252312,1
0.116000257,-5.191795826,1,-3.3731637,1,-7.6520648,1,-0.037989996,1,-0.027452862,1,0.066325627,1,0.398935199,1,-0.555743337,1,-0.466181219,1,-0.032026291,1,-0.145895481,1,0.003860474,1
0.119997948,-5.17423296,1,-3.327211142,1,-7.686385155,1,-0.03771542,1,-0.02606618,1,0.069752522,1,0.398648709,1,-0.555949092,1,-0.465935469,1,-0.012753963,1,-0.102548599,1,-0.030514717,1
0.123997442,-5.160677433,1,-3.310592175,1,-7.6961689,1,-0.039987117,1,-0.024750581,1,0.064984947,1,0.398358315,1,-0.556149125,1,-0.465694577,1,0.002462387,1,-0.088553905,1,-0.040314198,1
0.127998978,-5.151560307,1,-3.291658878,1,-7.664152145,1,-0.041813131,1,-0.024866538,1,0.066908382,1,0.398066223,1,-0.556353807,1,-0.465452343,1,0.013279915,1,-0.072266579,1,-0.008329868,1
0.131996676,-5.181658268,1,-3.259217739,1,-7.676267147,1,-0.035276003,1,-0.027206091,1,0.067913078,1,0.397796392,1,-0.556552589,1,-0.465222955,1,-0.015166759,1,-0.042288542,1,-0.020523071,1
0.13599591,-5.140218258,1,-3.239793539,1,-7.692687511,1,-0.034877535,1,-0.028884362,1,0.059673782,1,0.397534609,1,-0.556743145,1,-0.464989841,1,0.027855873,1,-0.025249481,1,-0.037009239,1
0.139997438,-5.143585682,1,-3.25328517,1,-7.705888271,1,-0.027683916,1,-0.026354281,1,0.05960666,1,0.397287786,1,-0.556930661,1,-0.46477282,1,0.026044846,1,-0.041006088,1,-0.050311565,1
0.143994883,-5.126935959,1,-3.209539175,1,-7.67724514,1,-0.0306031,1,-0.023348084,1,0.060084525,1,0.397051811,1,-0.557109833,1,-0.464561194,1,0.044181824,1,0.000574827,1,-0.021763802,1
0.147994116,-5.116031647,1,-3.245439529,1,-7.727199554,1,-0.027894728,1,-0.022497263,1,0.057327956,1,0.396834493,1,-0.557287812,1,-0.46435228,1,0.056563854,1,-0.037345409,1,-0.071870327,1
0.151995644,-5.121679783,1,-3.258975983,1,-7.688913822,1,-0.028527347,1,-0.024592424,1,0.051986527,1,0.396615207,1,-0.557465911,1,-0.464153469,1,0.052393913,1,-0.052916288,1,-0.033730984,1
0.155993342,-5.10013628,1,-3.2690413,1,-7.71643734,1,-0.023859616,1,-0.030018875,1,0.053139586,1,0.396419466,1,-0.55764097,1,-0.463975489,1,0.075389862,1,-0.064829588,1,-0.061462879,1
0.159998983,-5.148273945,1,-3.224506378,1,-7.729342937,1,-0.020393016,1,-0.026173852,1,0.046992056,1,0.396230817,1,-0.557819545,1,-0.463801712,1,0.028734684,1,-0.022097349,1,-0.074621201,1
0.164000764,-5.15563345,1,-3.214067698,1,-7.709065914,1,-0.014620549,1,-0.025298355,1,0.047152486,1,0.396072507,1,-0.557997346,1,-0.463636667,1,0.022850037,1,-0.01322484,1,-0.054684162,1
0.167998463,-5.138064861,1,-3.192579269,1,-7.700654984,1,-0.017987562,1,-0.026132358,1,0.044694275,1,0.395932138,1,-0.558170557,1,-0.463488579,1,0.041855812,1,0.006842852,1,-0.046652317,1
0.171998203,-5.174494743,1,-3.160742998,1,-7.742242813,1,-0.01132946,1,-0.027511833,1,0.041736014,1,0.395801067,1,-0.558335602,1,-0.463347375,1,0.00679493,1,0.037346125,1,-0.088610172,1
0.175999746,-5.174281597,1,-3.166453838,1,-7.705845833,1,-0.00969365,1,-0.028111959,1,0.039785318,1,0.395687163,1,-0.558493614,1,-0.463222474,1,0.008318901,1,0.030448198,1,-0.052603722,1
0.179997191,-5.178431034,1,-3.164884567,1,-7.711730957,1,-0.005101215,1,-0.025779031,1,0.037623569,1,0.395594478,1,-0.558654726,1,-0.463108003,1,0.005505562,1,0.030987501,1,-0.058960438,1
0.183996677,-5.132597446,1,-3.204710722,1,-7.724190712,1,-0.010491416,1,-0.028059259,1,0.035613224,1,0.395508915,1,-0.558814645,1,-0.462996542,1,0.05266571,1,-0.009813547,1,-0.071913242,1
0.187998205,-5.117883205,1,-3.314735889,1,-7.696005344,1,-0.008261245,1,-0.025748191,1,0.040118773,1,0.395412922,1,-0.558974743,1,-0.462888449,1,0.068706989,1,-0.120893002,1,-0.044186592,1
0.191995904,-5.163073063,1,-3.346628428,1,-7.706468105,1,-0.005530832,1,-0.029265011,1,0.038816594,1,0.395317167,1,-0.559135795,1,-0.462763041,1,0.024852276,1,-0.153840065,1,-0.0551157,1
0.19599539,-5.163457394,1,-3.369184971,1,-7.702975273,1,-0.011676673,1,-0.025596494,1,0.036291979,1,0.395224094,1,-0.559293807,1,-0.462649435,1,0.025777817,1,-0.177424669,1,-0.052082539,1
0.199996933,-5.153104305,1,-3.381057262,1,-7.663451195,1,-0.008336157,1,-0.024858098,1,0.043673851,1,0.395119131,1,-0.559445739,1,-0.462523997,1,0.037390232,1,-0.190403938,1,-0.012951851,1
0.203994617,-5.173367977,1,-3.323806047,1,-7.677710533,1,-0.013556009,1,-0.025115769,1,0.042544112,1,0.394994438,1,-0.559607327,1,-0.462384462,1,0.018465996,1,-0.134429693,1,-0.027588844,1
0.20799385,-5.142226219,1,-3.322226524,1,-7.669621944,1,-0.015569353,1,-0.02276885,1,0.044927385,1,0.394872725,1,-0.559765697,1,-0.462239355,1,0.050920963,1,-0.134096622,1,-0.019868374,1
0.21199514,-5.148281574,1,-3.341929674,1,-7.700199127,1,-0.010979205,1,-0.027082305,1,0.045577794,1,0.394748747,1,-0.559930682,1,-0.462091148,1,0.046232224,1,-0.155077696,1,-0.050841331,1
0.215992838,-5.167436123,1,-3.313289642,1,-7.723856926,1,-0.013631781,1,-0.028077906,1,0.046625622,1,0.394626558,1,-0.560099006,1,-0.461943984,1,0.0284729,1,-0.127708912,1,-0.07491684,1
0.219992071,-5.12003231,1,-3.350574017,1,-7.710315228,1,-0.011647376,1,-0.026650788,1,0.049304664,1,0.394486874,1,-0.560265124,1,-0.461787224,1,0.077252865,1,-0.166392803,1,-0.06172657,1
0.223993599,-5.172088146,1,-3.327072144,1,-7.674289227,1,-0.018503502,1,-0.029505735,1,0.049148098,1,0.39435181,1,-0.560444474,1,-0.461629301,1,0.026682854,1,-0.144284248,1,-0.026135445,1
0.227991298,-5.174852848,1,-3.344497442,1,-7.704607964,1,-0.00718595,1,-0.026413467,1,0.047481608,1,0.394214988,1,-0.560621023,1,-0.461473018,1,0.025381088,1,-0.163107634,1,-0.056865215,1
0.231990531,-5.147370815,1,-3.275422812,1,-7.707271099,1,-0.014740381,1,-0.02909228,1,0.048876226,1,0.394082129,1,-0.560804129,1,-0.461318374,1,0.054379463,1,-0.0954144,1,-0.059983253,1
0.235998213,-5.177684307,1,-3.24775362,1,-7.719819546,1,-0.009713031,1,-0.02887773,1,0.049029104,1,0.393951476,1,-0.560986936,1,-0.461158186,1,0.025580406,1,-0.069109201,1,-0.072994709,1
0.240002051,-5.171658039,1,-3.227298737,1,-7.687022686,1,-0.006170142,1,-0.027160598,1,0.045638833,1,0.3938362,1,-0.561157644,1,-0.461004645,1,0.033019543,1,-0.049876213,1,-0.040649891,1
0.244001791,-5.190180779,1,-3.243945599,1,-7.707496643,1,-0.008112048,1,-0.030999618,1,0.048509285,1,0.393739581,1,-0.561343908,1,-0.460861415,1,0.016038895,1,-0.067635298,1,-0.061715603,1
0.248003334,-5.182423115,1,-3.289651394,1,-7.663162231,1,-0.005359336,1,-0.028952127,1,0.039152246,1,0.393637627,1,-0.561524749,1,-0.460714012,1,0.025293827,1,-0.114481926,1,-0.017927647,1
0.252001017,-5.164305687,1,-3.276559591,1,-7.656597614,1,-0.007192075,1,-0.033285864,1,0.043371718,1,0.39354679,1,-0.561700344,1,-0.460585892,1,0.044864655,1,-0.102435112,1,-0.011919022,1
0.256000519,-5.175198078,1,-3.25024581,1,-7.679145336,1,-0.004096549,1,-0.030075992,1,0.045624927,1,0.39345026,1,-0.561879992,1,-0.460454702,1,0.035459518,1,-0.077218056,1,-0.03502512,1
0.260002047,-5.181781292,1,-3.296746492,1,-7.697804928,1,-0.005791065,1,-0.029129136,1,0.037485182,1,0.393361449,1,-0.562048495,1,-0.460322648,1,0.030270576,1,-0.124733448,1,-0.05421114,1
0.263999492,-5.164727211,1,-3.276696205,1,-7.708124161,1,-0.007337374,1,-0.029946608,1,0.042398043,1,0.393275023,1,-0.562214732,1,-0.460198224,1,0.048700333,1,-0.105675936,1,-0.065057278,1
0.267998964,-5.154672623,1,-3.321521521,1,-7.689110279,1,-0.00584802,1,-0.027704921,1,0.044726178,1,0.393176407,1,-0.562388361,1,-0.460068882,1,0.060191154,1,-0.15160203,1,-0.04656744,1
0.272000521,-5.17798996,1,-3.291637182,1,-7.690881729,1,-0.004607374,1,-0.030154964,1,0.042073678,1,0.39308235,1,-0.562562227,1,-0.4599379,1,0.038312912,1,-0.122783661,1,-0.048878193,1
0.275998205,-5.21339798,1,-3.274079561,1,-7.702746868,1,-0.009412255,1,-0.034441765,1,0.046704892,1,0.39298439,1,-0.5627352,1,-0.459801853,1,0.00433588,1,-0.106319666,1,-0.061264992,1
0.279997706,-5.217044353,1,-3.280287504,1,-7.679491043,1,-0.012818666,1,-0.027953951,1,0.043568321,1,0.392873913,1,-0.562917352,1,-0.459667593,1,0.002195835,1,-0.113735676,1,-0.038537502,1
0.283999234,-5.205486298,1,-3.264443636,1,-7.685079098,1,-0.012651059,1,-0.0308866,1,0.04356974,1,0.392752945,1,-0.563089252,1,-0.459532738,1,0.015176296,1,-0.099159956,1,-0.044572353,1
0.287996918,-5.190438271,1,-3.243908644,1,-7.67590332,1,-0.010274855,1,-0.027702264,1,0.043801382,1,0.392635286,1,-0.56326735,1,-0.459393382,1,0.031696796,1,-0.079881191,1,-0.035886288,1
0.291996419,-5.17078352,1,-3.261008978,1,-7.668679237,1,-0.013359692,1,-0.024574988,1,0.045897968,1,0.392504513,1,-0.563434005,1,-0.459234655,1,0.052729607,1,-0.098313332,1,-0.029052258,1
0.295997709,-5.176578522,1,-3.298480034,1,-7.657896042,1,-0.009509146,1,-0.028530067,1,0.047369249,1,0.3923904,1,-0.563603163,1,-0.459090739,1,0.048333168,1,-0.136994123,1,-0.018724918,1
0.299995393,-5.230149269,1,-3.288375378,1,-7.616526604,1,-0.013112592,1,-0.025939474,1,0.044269886,1,0.392260134,1,-0.563773215,1,-0.458945453,1,-0.00383234,1,-0.128224373,1,0.022235394,1
0.303994626,-5.225123405,1,-3.26417923,1,-7.646913528,1,-0.011358496,1,-0.022656213,1,0.044455808,1,0.392122149,1,-0.563932419,1,-0.458787978,1,0.002510071,1,-0.105399847,1,-0.00848341,1
0.307995915,-5.236859322,1,-3.196009398,1,-7.632417679,1,-0.013217905,1,-0.022041677,1,0.046892948,1,0.391986191,1,-0.564083934,1,-0.458632261,1,-0.007973671,1,-0.038571119,1,0.005709171,1
0.311993599,-5.229423046,1,-3.192061186,1,-7.624444962,1,-0.013586648,1,-0.018055586,1,0.044813756,1,0.391841471,1,-0.564228117,1,-0.45846656,1,0.000653744,1,-0.036015749,1,0.013442993,1
0.31599924,-5.24923563,1,-3.176156759,1,-7.62121439,1,-0.013501191,1,-0.016681233,1,0.038281258,1,0.391701013,1,-0.564355016,1,-0.458307564,1,-0.018109322,1,-0.021437645,1,0.016503811,1
0.320001036,-5.258201599,1,-3.184098244,1,-7.591394901,1,-0.012648697,1,-0.015368799,1,0.037561454,1,0.391575575,1,-0.564469755,1,-0.458166987,1,-0.026127338,1,-0.030566216,1,0.046164036,1
0.323998988,-5.270248413,1,-3.139096975,1,-7.605807304,1,-0.014007399,1,-0.014549078,1,0.037097245,1,0.391459107,1,-0.564577103,1,-0.458030254,1,-0.037287235,1,0.01333189,1,0.031600952,1
0.327998221,-5.259336948,1,-3.135413885,1,-7.625157356,1,-0.01266394,1,-0.008357953,1,0.033177149,1,0.391336501,1,-0.564668715,1,-0.457899332,1,-0.02561903,1,0.015893698,1,0.012190819,1
0.331999749,-5.25165987,1,-3.182729244,1,-7.602969646,1,-0.011178896,1,-0.004069381,1,0.027779547,1,0.39122659,1,-0.564740241,1,-0.457782358,1,-0.017350674,1,-0.032403708,1,0.034378529,1
0.335997432,-5.274292469,1,-3.15255475,1,-7.58520937,1,-0.013482666,1,-0.000964245,1,0.028903479,1,0.391104728,1,-0.564791918,1,-0.457665026,1,-0.039556503,1,-0.003262758,1,0.052272797,1
0.339996934,-5.256215096,1,-3.170932531,1,-7.589486122,1,-0.012777872,1,0.002853768,1,0.025383096,1,0.391116321,1,-0.564674616,1,-0.458417147,1,-0.02244854,1,-0.021317482,1,0.048527718,1
0.343998462,-5.251654625,1,-3.201853275,1,-7.598244667,1,-0.016221892,1,0.00657794,1,0.023024648,1,0.391002119,1,-0.564696968,1,-0.458305627,1,-0.017703533,1,-0.053154945,1,0.04002142,1
0.347996145,-5.247905254,1,-3.197963715,1,-7.61607933,1,-0.014333447,1,0.004575619,1,0.018336665,1,0.390879989,1,-0.56470561,1,-0.458200246,1,-0.013883114,1,-0.050215721,1,0.022529602,1
0.351995647,-5.21714592,1,-3.196953773,1,-7.608402252,1,-0.013446501,1,0.012070602,1,0.018084569,1,0.390770972,1,-0.564700425,1,-0.458100677,1,0.016833782,1,-0.050027847,1,0.030575752,1
0.355997175,-5.254674435,1,-3.209572077,1,-7.619863033,1,-0.016531333,1,0.013173258,1,0.012513917,1,0.390668809,1,-0.56467855,1,-0.458010584,1,-0.020875454,1,-0.063383102,1,0.01954174,1
0.35999462,-5.209773064,1,-3.246972322,1,-7.620044231,1,-0.014751173,1,0.017586309,1,0.013618054,1,0.390566945,1,-0.564653039,1,-0.457930744,1,0.023815155,1,-0.101510525,1,0.019804001,1
0.363994122,-5.248206139,1,-3.235612869,1,-7.611862659,1,-0.016511992,1,0.018574208,1,0.013374584,1,0.390454948,1,-0.564607561,1,-0.457845569,1,-0.014993668,1,-0.090916872,1,0.028556347,1
0.36799565,-5.266576767,1,-3.270260572,1,-7.623978615,1,-0.014527155,1,0.019620225,1,0.012746351,1,0.390350431,1,-0.564551115,1,-0.457760692,1,-0.033830643,1,-0.126250505,1,0.017043114,1
0.371993333,-5.265814304,1,-3.199228525,1,-7.578300953,1,-0.018251814,1,0.027196888,1,0.008729681,1,0.390230238,1,-0.564479411,1,-0.457670987,1,-0.033660412,1,-0.055994511,1,0.063445091,1
0.375992835,-5.236274242,1,-3.195184946,1,-7.605439186,1,-0.017300617,1,0.027440429,1,0.008446114,1,0.390111983,1,-0.564394295,1,-0.4575876,1,-0.004823685,1,-0.052684784,1,0.037090778,1
0.379994363,-5.221569061,1,-3.176665306,1,-7.613788128,1,-0.019049149,1,0.031415049,1,0.00352242,1,0.389995575,1,-0.564295709,1,-0.457507908,1,0.009067059,1,-0.03485918,1,0.029583454,1
0.383992076,-5.240498543,1,-3.145602942,1,-7.625151157,1,-0.014817894,1,0.034814544,1,0.000302447,1,0.389885426,1,-0.564177215,1,-0.457432568,1,-0.010841846,1,-0.004403591,1,0.019137859,1
0.387991816,-5.248503208,1,-3.128639936,1,-7.610882282,1,-0.016383452,1,0.032222267,1,0.000499215,1,0.389786094,1,-0.56405288,1,-0.457363218,1,-0.019874096,1,0.012047291,1,0.034321785,1
0.391993344,-5.226099968,1,-3.160921812,1,-7.627248764,1,-0.012022834,1,0.036339089,1,0.000523417,1,0.389696062,1,-0.563920379,1,-0.457305878,1,0.001434326,1,-0.020659924,1,0.018877983,1
0.395996928,-5.236502647,1,-3.125806332,1,-7.612512112,1,-0.013083051,1,0.038708072,1,-0.001303975,1,0.389619112,1,-0.563779473,1,-0.457255453,1,-0.010133743,1,0.014146805,1,0.034538746,1
0.399996668,-5.163761139,1,-3.164992809,1,-7.65860033,1,-0.010272664,1,0.038269993,1,-0.007707866,1,0.389551431,1,-0.563624918,1,-0.457214713,1,0.061330318,1,-0.025249958,1,-0.010589123,1
0.403998196,-5.154393196,1,-3.194026709,1,-7.665471554,1,-0.007681224,1,0.034225181,1,-0.006774179,1,0.38950175,1,-0.563487053,1,-0.457183003,1,0.069558144,1,-0.054390192,1,-0.016638279,1
0.407995909,-5.152071953,1,-3.182213306,1,-7.701395035,1,-0.004290624,1,0.035625931,1,-0.009834599,1,0.389460742,1,-0.563339055,1,-0.457157314,1,0.070655823,1,-0.042596102,1,-0.051715851,1
0.411995649,-5.156768322,1,-3.177772522,1,-7.708077908,1,-4.59E-05,1,0.035434995,1,-0.011595037,1,0.389442831,1,-0.563193262,1,-0.457143605,1,0.064753532,1,-0.038004398,1,-0.057640553,1
0.415997446,-5.189551353,1,-3.166475534,1,-7.690161228,1,-0.003662751,1,0.031752605,1,-0.014784727,1,0.389434934,1,-0.563044906,1,-0.457142174,1,0.030744076,1,-0.026473284,1,-0.038981438,1
0.419995397,-5.180095673,1,-3.172923088,1,-7.666317463,1,-0.00024955,1,0.029596265,1,-0.014300536,1,0.389447391,1,-0.562908888,1,-0.457149565,1,0.039074421,1,-0.032556534,1,-0.014521122,1
0.423994869,-5.192706585,1,-3.146410942,1,-7.689893723,1,0.006988977,1,0.026634745,1,-0.018488018,1,0.389469385,1,-0.56278199,1,-0.457173347,1,0.025414467,1,-0.005625486,1,-0.037555218,1
