Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid,inertial-6253.76535:estLinearAccelX,inertial-6253.76535:estLinearAccelX:valid,inertial-6253.76535:estLinearAccelY,inertial-6253.76535:estLinearAccelY:valid,inertial-6253.76535:estLinearAccelZ,inertial-6253.76535:estLinearAccelZ:valid
0,-4.836216927,1,-1.493216872,1,-8.456873894,1,-0.009449474,1,0.015937634,1,0.013414163,1,0.21994628,1,-0.500216663,1,-0.105862111,1,-0.145496845,1,0.37915504,1,-0.08173275,1
0.003999488,-4.861418724,1,-1.49952817,1,-8.437336922,1,-0.008197629,1,0.017801167,1,0.007354245,1,0.219887331,1,-0.500163436,1,-0.105797753,1,-0.171155453,1,0.372404933,1,-0.061839104,1
0.008000768,-4.83515501,1,-1.521848798,1,-8.422600746,1,-0.001831962,1,0.014630553,1,0.009151297,1,0.219829291,1,-0.500109017,1,-0.105743557,1,-0.145358562,1,0.349653482,1,-0.046747208,1
0.011998464,-4.829048634,1,-1.532621503,1,-8.409294128,1,-0.009424938,1,0.016843434,1,0.006987936,1,0.219788864,1,-0.500054598,1,-0.10569784,1,-0.139719486,1,0.338597655,1,-0.033116341,1
0.015997952,-4.826526642,1,-1.546797872,1,-8.403097153,1,-0.00944437,1,0.013376934,1,0.010045657,1,0.219733119,1,-0.499997586,1,-0.105644412,1,-0.137686729,1,0.324012637,1,-0.026554108,1
0.019999232,-4.840756416,1,-1.505179644,1,-8.387573242,1,-0.007871549,1,0.017575681,1,0.008995352,1,0.219678313,1,-0.499947548,1,-0.105597876,1,-0.152346134,1,0.365223169,1,-0.010698318,1
0.023996929,-4.807013988,1,-1.525058746,1,-8.408946991,1,-0.00554404,1,0.017445249,1,0.009158277,1,0.219626248,1,-0.499896348,1,-0.105538353,1,-0.119042873,1,0.344960213,1,-0.031739235,1
0.027996415,-4.824329376,1,-1.520155311,1,-8.423648834,1,-0.007634701,1,0.015819674,1,0.002062668,1,0.219584882,1,-0.499832392,1,-0.105497733,1,-0.136907101,1,0.349582553,1,-0.046071053,1
0.031997953,-4.813800335,1,-1.553386688,1,-8.432540894,1,-0.00600498,1,0.018297825,1,0.002441868,1,0.21955283,1,-0.499775082,1,-0.105462365,1,-0.126870155,1,0.316141486,1,-0.054639816,1
0.03599539,-4.819346428,1,-1.56441164,1,-8.400276184,1,-0.003385866,1,0.018831022,1,0.000458858,1,0.21951969,1,-0.499712974,1,-0.105429374,1,-0.132949352,1,0.304901838,1,-0.022029877,1
0.039994881,-4.759219646,1,-1.578989148,1,-8.389656067,1,-0.006907461,1,0.014704863,1,0.001169639,1,0.219483897,1,-0.499651134,1,-0.105395444,1,-0.073353767,1,0.290087461,1,-0.011060715,1
0.043996673,-4.776479721,1,-1.553734064,1,-8.425982475,1,-0.009483921,1,0.015093912,1,0.005377476,1,0.219437942,1,-0.499594152,1,-0.105353087,1,-0.0911026,1,0.315015674,1,-0.047039986,1
0.047994368,-4.763361931,1,-1.518190622,1,-8.437278748,1,-0.004660459,1,0.016133906,1,0.004449093,1,0.219406784,1,-0.499542505,1,-0.105321214,1,-0.078428268,1,0.350350738,1,-0.05804348,1
0.051993601,-4.747308254,1,-1.534118056,1,-8.43392086,1,-0.006079084,1,0.008830651,1,0.004345579,1,0.219365612,1,-0.499502599,1,-0.105283648,1,-0.062717438,1,0.33411932,1,-0.054423332,1
0.055995136,-4.710989952,1,-1.542988181,1,-8.441915512,1,-0.00408086,1,0.005319627,1,0.003285142,1,0.21933119,1,-0.499465406,1,-0.105258897,1,-0.026718616,1,0.324998975,1,-0.062182426,1
0.059992574,-4.741339684,1,-1.523657918,1,-8.428349495,1,-0.002496385,1,0.007098239,1,0.00132989,1,0.219302744,1,-0.49944979,1,-0.105228327,1,-0.057202339,1,0.344105959,1,-0.048496246,1
0.063992061,-4.790141582,1,-1.517588258,1,-8.425574303,1,-0.001400405,1,0.004159288,1,0.001866478,1,0.219281673,1,-0.499434233,1,-0.105208836,1,-0.106137753,1,0.350014687,1,-0.045611382,1
0.06799949,-4.798735142,1,-1.579926491,1,-8.445755959,1,-0.00379804,1,0.004620994,1,0.005698826,1,0.219262987,1,-0.499424011,1,-0.105191864,1,-0.11481905,1,0.287530899,1,-0.06570816,1
0.072003074,-4.789488316,1,-1.566808343,1,-8.439115524,1,-0.003406805,1,0.007459013,1,0.00496646,1,0.219240353,1,-0.499410361,1,-0.105173044,1,-0.105689049,1,0.300473452,1,-0.058962822,1
0.076002814,-4.763643265,1,-1.595488548,1,-8.411540031,1,-0.007228009,1,0.002234826,1,0.00597899,1,0.219209179,1,-0.499397725,1,-0.105146863,1,-0.079952717,1,0.271544933,1,-0.031270981,1
0.080004349,-4.799190044,1,-1.55332315,1,-8.415831566,1,-0.005652801,1,0.001751973,1,0.006669235,1,0.219180077,1,-0.499388427,1,-0.105116241,1,-0.115579128,1,0.313475966,1,-0.035464287,1
0.084001794,-4.774894714,1,-1.592553139,1,-8.419126511,1,-0.006191349,1,0.001642034,1,0.008218897,1,0.219132319,1,-0.499386251,1,-0.105080828,1,-0.091302872,1,0.273847342,1,-0.038663864,1
0.088001534,-4.782392979,1,-1.56138134,1,-8.420472145,1,-0.005003585,1,0.004315654,1,0.007976655,1,0.219093084,1,-0.49937588,1,-0.105053782,1,-0.098889828,1,0.304700971,1,-0.039888382,1
0.09200307,-4.791666985,1,-1.53352499,1,-8.447415352,1,-0.008888449,1,0.001863311,1,0.006591525,1,0.219048217,1,-0.499380648,1,-0.105020694,1,-0.108123302,1,0.332176566,1,-0.0667696,1
0.096000515,-4.773736477,1,-1.542925,1,-8.451041222,1,-0.010674899,1,0.005210612,1,0.009826007,1,0.219000652,1,-0.499371439,1,-0.10499201,1,-0.090271473,1,0.322387099,1,-0.070264816,1
0.100000001,-4.822529793,1,-1.570662856,1,-8.409812927,1,-0.00564006,1,0.003747602,1,0.004065986,1,0.21894151,1,-0.499367595,1,-0.104957916,1,-0.139097691,1,0.294157147,1,-0.028910637,1
0.104001284,-4.77652216,1,-1.573447824,1,-8.418043137,1,-0.01033372,1,0.004146926,1,0.006491805,1,0.218896687,1,-0.499359637,1,-0.104931101,1,-0.093158245,1,0.291005254,1,-0.037018776,1
0.107998975,-4.782164097,1,-1.602609754,1,-8.38728714,1,-0.00988781,1,-0.002574318,1,0.008529359,1,0.218844652,1,-0.499367088,1,-0.104899593,1,-0.098736763,1,0.261399627,1,-0.006198883,1
0.111998461,-4.816539288,1,-1.54271841,1,-8.425272942,1,-0.00716584,1,0.003424046,1,0.00822898,1,0.218788445,1,-0.499362648,1,-0.104859479,1,-0.133150101,1,0.320824623,1,-0.0440588,1
0.115999997,-4.78619957,1,-1.531360388,1,-8.423985481,1,-0.013263538,1,0.004417773,1,0.006838273,1,0.218730986,1,-0.499358267,1,-0.104832903,1,-0.102848053,1,0.331705689,1,-0.042643547,1
0.119997695,-4.800642967,1,-1.487017274,1,-8.419516563,1,-0.0104658,1,0.001983627,1,0.006985718,1,0.218673721,1,-0.499350399,1,-0.104788624,1,-0.117358685,1,0.3755759,1,-0.0380373,1
0.123997182,-4.75169611,1,-1.488020301,1,-8.44379425,1,-0.009366033,1,0.002089161,1,0.004262303,1,0.218621984,1,-0.499341816,1,-0.104762353,1,-0.068485737,1,0.374148488,1,-0.062176704,1
