Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-5.480885983,1,-4.121188641,1,-7.064012527,1,0.09341079,1,0.022144847,1,-0.066380173,1,0.492384493,1,-0.613926768,1,0.328621656,1
0.003999744,-5.525261402,1,-4.120275497,1,-7.144949436,1,0.087311998,1,0.027143443,1,-0.06820669,1,0.492883831,1,-0.613713741,1,0.328389913,1
0.008001536,-5.487304688,1,-4.026798248,1,-7.099621773,1,0.079398498,1,0.026250234,1,-0.061500154,1,0.493339628,1,-0.613498211,1,0.328178406,1
0.011999232,-5.539493561,1,-4.010126114,1,-7.153205872,1,0.070514411,1,0.029216425,1,-0.064038292,1,0.493762493,1,-0.61327976,1,0.327964067,1
0.015998976,-5.509730339,1,-3.988218784,1,-7.200985909,1,0.064262137,1,0.025096852,1,-0.066242687,1,0.494149029,1,-0.613060117,1,0.327755272,1
0.020000769,-5.486593246,1,-4.0479846,1,-7.185890198,1,0.057795711,1,0.029420037,1,-0.064149953,1,0.494511247,1,-0.612834692,1,0.327543348,1
0.023998721,-5.483664036,1,-4.028534412,1,-7.139237881,1,0.05006681,1,0.028068928,1,-0.065828376,1,0.494841605,1,-0.612603128,1,0.327330053,1
0.027998464,-5.467003822,1,-4.085387707,1,-7.088182449,1,0.044035163,1,0.027799543,1,-0.060263842,1,0.495157182,1,-0.612383723,1,0.327119946,1
0.032000255,-5.431519508,1,-3.990678787,1,-7.179778576,1,0.044058379,1,0.033090502,1,-0.059870373,1,0.495445281,1,-0.612151921,1,0.326932609,1
0.035998207,-5.438016415,1,-4.023496151,1,-7.225746632,1,0.036397025,1,0.029151704,1,-0.056201674,1,0.495709956,1,-0.611931384,1,0.326750398,1
0.03999795,-5.39396143,1,-3.982498646,1,-7.198336124,1,0.036965884,1,0.035638016,1,-0.052913606,1,0.495954722,1,-0.611713886,1,0.326591313,1
0.043999743,-5.403252125,1,-4.036125183,1,-7.247271538,1,0.035609651,1,0.030607631,1,-0.053132758,1,0.496177077,1,-0.611498177,1,0.326444209,1
0.047997694,-5.37017107,1,-3.916458607,1,-7.280988693,1,0.03475092,1,0.028814439,1,-0.050111331,1,0.496401846,1,-0.611297905,1,0.326292753,1
0.051997185,-5.419665813,1,-3.819846392,1,-7.271489143,1,0.03881792,1,0.026664557,1,-0.055856161,1,0.496630132,1,-0.611107349,1,0.326128423,1
0.055998977,-5.423793793,1,-3.789789915,1,-7.280038357,1,0.038886283,1,0.023087565,1,-0.052378248,1,0.496879995,1,-0.610913992,1,0.325962543,1
0.059996929,-5.36220789,1,-3.68104291,1,-7.288051128,1,0.044919614,1,0.021623857,1,-0.054473892,1,0.497134745,1,-0.610736787,1,0.325806528,1
0.063996673,-5.376336575,1,-3.675348997,1,-7.350021839,1,0.049069241,1,0.019893492,1,-0.05189909,1,0.497421056,1,-0.610567272,1,0.325639665,1
0.067998461,-5.364605904,1,-3.635040998,1,-7.356284142,1,0.052744415,1,0.016818432,1,-0.056809545,1,0.497741997,1,-0.610403359,1,0.32545051,1
0.071996413,-5.349032402,1,-3.703184366,1,-7.382807255,1,0.064544238,1,0.012779971,1,-0.054445431,1,0.49809289,1,-0.610239744,1,0.325238377,1
0.075995907,-5.354385853,1,-3.737664938,1,-7.32046175,1,0.065366551,1,0.007559855,1,-0.059286725,1,0.498420537,1,-0.6093297,1,0.324963629,1
0.079997696,-5.382079124,1,-3.757180929,1,-7.295186043,1,0.06742283,1,0.005734719,1,-0.062913336,1,0.498846173,1,-0.6090855,1,0.323637307,1
0.08400128,-5.381177425,1,-3.785107851,1,-7.289686203,1,0.076413095,1,0.000200485,1,-0.061990485,1,0.499289393,1,-0.608955503,1,0.32336551,1
0.088001028,-5.397476196,1,-3.853348017,1,-7.23251009,1,0.080154084,1,0.002867076,1,-0.06730137,1,0.499767393,1,-0.608826339,1,0.323090434,1
0.092002816,-5.363609791,1,-3.937265158,1,-7.249807358,1,0.078016311,1,0.002473224,1,-0.068465434,1,0.500237465,1,-0.60869354,1,0.322812378,1
0.096000768,-5.418227196,1,-4.025244713,1,-7.193471432,1,0.082500353,1,-0.000329495,1,-0.063835241,1,0.500725567,1,-0.608566701,1,0.322525978,1
0.100000516,-5.364492416,1,-4.094993591,1,-7.190683842,1,0.079047874,1,-0.004177753,1,-0.068266794,1,0.50120163,1,-0.608447313,1,0.32223776,1
0.104002304,-5.421917439,1,-4.174987793,1,-7.204402924,1,0.071247913,1,-0.005379858,1,-0.065376893,1,0.501679897,1,-0.608338356,1,0.321935773,1
0.108000256,-5.386967659,1,-4.121515751,1,-7.14202261,1,0.065940723,1,-0.01241431,1,-0.064050071,1,0.502127349,1,-0.608243942,1,0.321637928,1
0.112000003,-5.449869156,1,-4.066707611,1,-7.131126404,1,0.071298383,1,-0.006184314,1,-0.06081358,1,0.502579391,1,-0.608158708,1,0.321335733,1
0.116001792,-5.477591991,1,-3.973481417,1,-7.107451916,1,0.076061547,1,-0.006782625,1,-0.059426371,1,0.503030419,1,-0.608077168,1,0.321056128,1
0.119999744,-5.417004585,1,-4.019634724,1,-7.168462753,1,0.073329747,1,0.001346864,1,-0.059819907,1,0.503482044,1,-0.607976556,1,0.320789486,1
0.123999231,-5.439555168,1,-4.038431644,1,-7.138075352,1,0.069505669,1,-0.003025359,1,-0.055984568,1,0.503913581,1,-0.607876897,1,0.320528895,1
0.128001019,-5.403834343,1,-4.106737137,1,-7.143386841,1,0.064813726,1,-0.000396195,1,-0.054451983,1,0.504325271,1,-0.607770562,1,0.320289046,1
0.131998971,-5.395709991,1,-4.113116264,1,-7.093582153,1,0.059843875,1,0.006808102,1,-0.052864924,1,0.504701257,1,-0.607658744,1,0.320069045,1
0.135998726,-5.414688587,1,-4.08415556,1,-7.143212318,1,0.052577168,1,0.003885464,1,-0.046593018,1,0.505047381,1,-0.607543647,1,0.319874167,1
0.140000507,-5.39780426,1,-4.061169624,1,-7.166811466,1,0.051824003,1,0.010238399,1,-0.044264536,1,0.505372941,1,-0.607436657,1,0.319693357,1
0.143998459,-5.440218925,1,-3.995295048,1,-7.207705021,1,0.048371952,1,0.005825333,1,-0.043489259,1,0.505677819,1,-0.607315779,1,0.319514573,1
0.147998214,-5.462148666,1,-3.963487148,1,-7.211661816,1,0.050127454,1,0.012845815,1,-0.043630391,1,0.505962372,1,-0.607193947,1,0.319351643,1
0.152000263,-5.415567875,1,-3.929290295,1,-7.201971531,1,0.04780877,1,0.013772953,1,-0.043011323,1,0.506252766,1,-0.607064307,1,0.319186836,1
0.155998215,-5.39228344,1,-3.978075743,1,-7.205737591,1,0.048848614,1,0.013183236,1,-0.037423544,1,0.506530941,1,-0.606938422,1,0.319042206,1
0.159997702,-5.420414448,1,-4.018904209,1,-7.199707031,1,0.049562532,1,0.012440307,1,-0.044744667,1,0.506804168,1,-0.606812716,1,0.318904608,1
0.163999751,-5.397630692,1,-4.043003559,1,-7.170933723,1,0.044659987,1,0.015456287,1,-0.034095835,1,0.507051945,1,-0.606689572,1,0.318781137,1
0.167997703,-5.385499477,1,-4.09002161,1,-7.1766572,1,0.03928696,1,0.014454582,1,-0.033944894,1,0.507277727,1,-0.606569469,1,0.318676054,1
0.171997443,-5.420622349,1,-4.158103943,1,-7.179531097,1,0.039824866,1,0.017216621,1,-0.028999634,1,0.507492244,1,-0.606446624,1,0.318585396,1
0.175999239,-5.453623295,1,-4.201219082,1,-7.130702019,1,0.030349746,1,0.022694439,1,-0.022097021,1,0.507666409,1,-0.606323719,1,0.318528771,1
0.179997191,-5.451169491,1,-4.125610828,1,-7.07992506,1,0.036045846,1,0.026258375,1,-0.018124705,1,0.507810771,1,-0.60619837,1,0.318505824,1
0.183996931,-5.438551426,1,-4.135033131,1,-7.116241932,1,0.026078811,1,0.029720245,1,-0.01416566,1,0.507934868,1,-0.606073618,1,0.318502724,1
0.187998727,-5.435939789,1,-4.138442993,1,-7.124879837,1,0.030240502,1,0.036397692,1,-0.011906415,1,0.508031011,1,-0.605939388,1,0.318526149,1
