Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
2.499991655,-4.743634224,1,-2.144284248,1,-8.582011223,1,0.056048661,1,-0.100295424,1,-0.093625247,1,0.236628458,1,-0.495321035,1,-0.198103458,1
2.503989458,-4.753652573,1,-2.024758816,1,-8.718789101,1,0.059890751,1,-0.109144419,1,-0.088065408,1,0.237108201,1,-0.495646864,1,-0.198627934,1
2.507989168,-4.758258343,1,-1.765292764,1,-8.713414192,1,0.059218343,1,-0.10907732,1,-0.082855724,1,0.23757495,1,-0.495984644,1,-0.199118525,1
2.511990786,-4.790973663,1,-1.650625587,1,-8.654870033,1,0.069058813,1,-0.116384588,1,-0.087663859,1,0.23806864,1,-0.496345937,1,-0.199607834,1
2.515988588,-4.850496769,1,-1.467921495,1,-8.742073059,1,0.07865195,1,-0.125452757,1,-0.100026235,1,0.238632023,1,-0.49673453,1,-0.200158611,1
2.51998806,-4.859600544,1,-1.166003585,1,-8.902804375,1,0.104537919,1,-0.137840301,1,-0.11463809,1,0.23929815,1,-0.497139901,1,-0.200782523,1
2.523989677,-4.815813065,1,-1.008784413,1,-8.886241913,1,0.134598181,1,-0.151597992,1,-0.112013467,1,0.240092173,1,-0.497586906,1,-0.201439381,1
2.52798748,-4.733798981,1,-1.093647122,1,-8.938505173,1,0.161260501,1,-0.168947607,1,-0.111933641,1,0.241004661,1,-0.498102635,1,-0.202108905,1
2.531986952,-4.705727577,1,-1.455160975,1,-8.836006165,1,0.185275555,1,-0.189558491,1,-0.114991762,1,0.241856471,1,-0.498900801,1,-0.202444121,1
2.535988808,-4.709150314,1,-1.8176651,1,-8.744017601,1,0.198533818,1,-0.204645023,1,-0.115964413,1,0.242966428,1,-0.499521643,1,-0.203298748,1
2.539986372,-4.660367966,1,-2.09946084,1,-8.664549828,1,0.203192666,1,-0.217487529,1,-0.105264135,1,0.24412328,1,-0.500229478,1,-0.20401904,1
2.543985844,-4.772517681,1,-2.14397788,1,-8.626497269,1,0.208134174,1,-0.225016862,1,-0.097007342,1,0.245279774,1,-0.500990987,1,-0.204712272,1
2.54799366,-4.890823841,1,-2.219293118,1,-8.49569416,1,0.204307124,1,-0.228064552,1,-0.091476932,1,0.246427134,1,-0.501777709,1,-0.205382228,1
2.551997185,-4.939994335,1,-2.338864326,1,-8.348269463,1,0.197262123,1,-0.225511327,1,-0.089133561,1,0.24755168,1,-0.502567768,1,-0.206043348,1
2.555996895,-4.893312931,1,-2.470588923,1,-8.284522057,1,0.193486959,1,-0.219705105,1,-0.080033742,1,0.248636618,1,-0.503345251,1,-0.206668034,1
2.559999228,-5.031862259,1,-2.713427067,1,-8.310321808,1,0.17978251,1,-0.214516357,1,-0.068979099,1,0.249667361,1,-0.50410521,1,-0.207245052,1
2.563997507,-4.712789059,1,-2.602842569,1,-8.40592289,1,0.176619768,1,-0.201362759,1,-0.070512369,1,0.250613242,1,-0.504832447,1,-0.207783431,1
2.567997217,-4.876873016,1,-2.702935934,1,-8.174636841,1,0.16531603,1,-0.199534044,1,-0.069741607,1,0.251557946,1,-0.505542338,1,-0.208321974,1
2.571998835,-4.871386051,1,-2.601104736,1,-8.135557175,1,0.156546324,1,-0.192627922,1,-0.057259586,1,0.252439737,1,-0.506230295,1,-0.208817288,1
2.575996399,-4.702691078,1,-2.503637552,1,-8.096644402,1,0.149631947,1,-0.18854405,1,-0.053772356,1,0.253281891,1,-0.506915271,1,-0.209284738,1
2.579996109,-4.655876637,1,-2.564641953,1,-8.199994087,1,0.132717252,1,-0.19105114,1,-0.042586599,1,0.254040003,1,-0.507604003,1,-0.209712341,1
2.583997965,-4.695976734,1,-2.673878193,1,-8.183231354,1,0.122417226,1,-0.187982455,1,-0.029693911,1,0.254747808,1,-0.508293033,1,-0.210097656,1
2.587995529,-4.728476524,1,-2.747400284,1,-8.088265419,1,0.108268544,1,-0.181248412,1,-0.029762249,1,0.255381763,1,-0.508986533,1,-0.210440025,1
2.591995478,-4.89973402,1,-2.753098726,1,-8.136376381,1,0.088720962,1,-0.180225372,1,-0.026942624,1,0.255941421,1,-0.50965929,1,-0.210779056,1
2.595997095,-5.064316273,1,-2.710035801,1,-8.035773277,1,0.066741347,1,-0.166144699,1,-0.033283904,1,0.256415695,1,-0.510302663,1,-0.211118892,1
2.599995136,-5.068476677,1,-2.712468147,1,-8.002626419,1,0.054991938,1,-0.160118714,1,-0.02911279,1,0.25683248,1,-0.510896325,1,-0.211454645,1
2.603994608,-4.925140858,1,-2.743907928,1,-7.920681953,1,0.040358931,1,-0.145693779,1,-0.026442515,1,0.257166982,1,-0.511458278,1,-0.211754575,1
2.607996225,-4.815654755,1,-2.762163877,1,-7.894695282,1,0.021400474,1,-0.141361833,1,-0.013040585,1,0.257408768,1,-0.511994898,1,-0.212008327,1
2.61199379,-4.711767197,1,-2.859660149,1,-7.957392693,1,0.004084142,1,-0.132628143,1,0.006344741,1,0.257543594,1,-0.51252228,1,-0.21218735,1
2.615993261,-4.685861588,1,-2.882100821,1,-7.957356453,1,-0.020593794,1,-0.125854298,1,0.019100823,1,0.257560492,1,-0.513036072,1,-0.212281212,1
2.619994879,-4.800426483,1,-2.762977123,1,-7.934551239,1,-0.039160129,1,-0.120822795,1,0.032110587,1,0.257464468,1,-0.513543308,1,-0.212311655,1
