Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid,inertial-6253.76535:estLinearAccelX,inertial-6253.76535:estLinearAccelX:valid,inertial-6253.76535:estLinearAccelY,inertial-6253.76535:estLinearAccelY:valid,inertial-6253.76535:estLinearAccelZ,inertial-6253.76535:estLinearAccelZ:valid
0,-4.376407146,1,-1.122346282,1,-8.741633415,1,-0.003993304,1,-0.007730678,1,0.003986382,1,0.136524618,1,-0.455922335,1,0.438840717,1,-0.070292473,1,0.072779417,1,-0.042167664,1
0.003997184,-4.356726646,1,-1.099291921,1,-8.705022812,1,0.002485731,1,-0.004478403,1,0.003590192,1,0.136507899,1,-0.455950469,1,0.438851863,1,-0.050364971,1,0.095672011,1,-0.005656242,1
0.007996416,-4.345892429,1,-1.135205984,1,-8.710097313,1,-0.002994009,1,-0.004959026,1,0.0016584,1,0.136493295,1,-0.455976844,1,0.438863754,1,-0.039299011,1,0.059615016,1,-0.010829926,1
0.011997696,-4.355328083,1,-1.107153177,1,-8.698608398,1,0.00196261,1,-0.006686687,1,-0.00122027,1,0.136492893,1,-0.456004024,1,0.438867748,1,-0.04849577,1,0.087648988,1,0.000548363,1
0.015995136,-4.357135296,1,-1.146304488,1,-8.737875938,1,0.002241319,1,-0.003447832,1,0.001489308,1,0.136491388,1,-0.456027567,1,0.438872516,1,-0.050096512,1,0.048470736,1,-0.038818359,1
0.019994624,-4.331652164,1,-1.103560805,1,-8.748149872,1,0.000603028,1,-0.006970542,1,0.000747167,1,0.136484712,1,-0.4560467,1,0.438875824,1,-0.024445057,1,0.091144681,1,-0.04916954,1
0.023995904,-4.331494331,1,-1.16722858,1,-8.733405113,1,0.004741522,1,-0.008129151,1,0.000399005,1,0.136486679,1,-0.45607689,1,0.438881129,1,-0.024022579,1,0.027476788,1,-0.034552574,1
0.027999232,-4.345061302,1,-1.17139554,1,-8.730599403,1,-0.002280697,1,-0.008589872,1,0.004829197,1,0.136482567,1,-0.456100106,1,0.438890666,1,-0.037385941,1,0.023260236,1,-0.031841278,1
0.031998463,-4.357065678,1,-1.180330038,1,-8.690380096,1,-0.001917222,1,-0.005643035,1,0.00070359,1,0.136471689,1,-0.45612517,1,0.438895524,1,-0.049170017,1,0.014216542,1,0.008284569,1
0.035999745,-4.336719513,1,-1.168676853,1,-8.705724716,1,-0.002236879,1,-0.003138136,1,0.005002533,1,0.136459038,1,-0.456149638,1,0.43890965,1,-0.028608799,1,0.025745392,1,-0.007149696,1
0.039997183,-4.323186398,1,-1.163184762,1,-8.705508232,1,-0.000382824,1,-0.006305571,1,0.00527458,1,0.136441454,1,-0.456184447,1,0.438927501,1,-0.014770508,1,0.031063914,1,-0.007061958,1
0.043996416,-4.341125011,1,-1.159822106,1,-8.717406273,1,-0.005070058,1,-0.005357331,1,0.005219846,1,0.136419192,1,-0.456207901,1,0.438948631,1,-0.032503128,1,0.034219384,1,-0.019032478,1
