Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,0.562347293,0.111418769,-0.823031127,0.002008496,-0.00117725,0.004128126,-0.407914072,-0.042664222,0.254002124,-0.115484938,0.590687513,-3.138780117
0.00499712,0.56173104,0.111815184,-0.822737873,0.002023911,0.000488577,0.004216791,-0.407941639,-0.042748056,0.253294647,-0.115493588,0.590699673,-3.138837576
0.009995264,0.559861362,0.112212978,-0.823213696,0.001579457,-0.000428623,0.004622406,-0.407950759,-0.042775851,0.253060073,-0.115497172,0.590703785,-3.138881922
0.014994432,0.560430646,0.111070476,-0.821897268,0.002333855,-0.0011598,0.004920157,-0.407957792,-0.042797241,0.25287956,-0.11550124,0.590712607,-3.138931036
0.019994624,0.560763717,0.113658063,-0.821983337,0.002663577,-0.000847309,0.004024001,-0.407823682,-0.042662866,0.252815485,-0.115508407,0.590713739,-3.138968945
0.024996096,0.561534464,0.111681201,-0.821657419,0.003786942,-0.004810541,0.004839195,-0.407582581,-0.042416435,0.252761871,-0.115506455,0.590705991,-3.139006615
0.029998336,0.562509835,0.110792711,-0.821180642,0.002550877,-0.002353967,0.004986391,-0.407502651,-0.04233472,0.252744079,-0.11550042,0.590709031,-3.139047384
0.034995712,0.560452163,0.110636488,-0.821372807,0.002043878,-0.002258955,0.005321461,-0.407441139,-0.042271849,0.252730399,-0.115504585,0.590705574,-3.139092684
0.039994113,0.561947227,0.109857462,-0.821445167,0.002601002,-0.002792895,0.006262165,-0.407420725,-0.042251002,0.25272584,-0.115500458,0.590705991,-3.139129162
0.044993281,0.562208474,0.109065153,-0.822553039,0.003449522,-0.002348006,0.00520242,-0.407921284,-0.042427316,0.252732575,-0.11549408,0.590702891,-3.139176369
0.04999347,0.560917735,0.110279635,-0.822230458,0.000779409,-0.002158212,0.005507963,-0.408087462,-0.042485781,0.252734303,-0.115501948,0.590706348,-3.139222622
0.054994687,0.561873198,0.108947143,-0.823292732,0.001901946,-0.00382823,0.002610469,-0.408215344,-0.042530768,0.252735645,-0.115503043,0.590691209,-3.139285326
0.059996672,0.561937988,0.109538235,-0.820749164,0.002362305,-0.001882495,0.004342454,-0.408257753,-0.042545684,0.252736092,-0.115501225,0.5906955,-3.13932848
0.064994045,0.560662448,0.10997045,-0.821174085,0.000658062,-0.003389511,0.005437168,-0.408335149,-0.042811517,0.252579302,-0.115505129,0.59068799,-3.139371395
0.069991939,0.562480152,0.113477953,-0.822511077,0.001871021,-0.004463258,0.005740165,-0.408371866,-0.042962603,0.252488434,-0.115512528,0.590680361,-3.139411688
0.074991107,0.562129855,0.113733061,-0.822546303,0.002302199,-0.004411903,0.00525063,-0.408400118,-0.043078855,0.252418518,-0.115514919,0.590663075,-3.139454842
0.079991043,0.562555432,0.111746386,-0.822223365,0.002900835,-0.004391539,0.005563598,-0.408409506,-0.0431174,0.252395332,-0.1155103,0.590656459,-3.139498949
0.084992252,0.561899602,0.110095412,-0.821795404,0.001751603,-0.005005641,0.003711996,-0.408390075,-0.043061666,0.252315104,-0.115511917,0.590642095,-3.139553547
0.089994498,0.561605871,0.109053701,-0.821670711,0.002315737,-0.005700533,0.002325702,-0.408356756,-0.042957075,0.252225578,-0.115508221,0.590619922,-3.139605522
0.094997764,0.562188327,0.112453155,-0.821196973,0.001289721,-0.004037269,0.004030204,-0.408331096,-0.042876597,0.252156705,-0.115524068,0.590614378,-3.139650822
0.099995904,0.562493324,0.111770079,-0.821252882,0.002332256,-0.005423132,0.004600859,-0.408322603,-0.042849913,0.252133876,-0.115521118,0.590604246,-3.139692545
0.104995072,0.560924768,0.109582767,-0.822895467,0.002476704,-0.004649652,0.004618331,-0.408316076,-0.042829383,0.252116293,-0.115520164,0.590586901,-3.139744282
0.109995008,0.560926497,0.110883825,-0.8228333,0.003011503,-0.004747968,0.003718898,-0.408073574,-0.042622268,0.252318025,-0.115519837,0.590573251,-3.139789343
0.114996225,0.560141802,0.111782238,-0.822599769,0.001857821,-0.003315434,0.00686092,-0.407886982,-0.042462911,0.252473265,-0.115519524,0.590572715,-3.139818192
0.119998462,0.560968757,0.111423425,-0.821253836,0.002682984,-0.003775359,0.007065991,-0.407825112,-0.042410072,0.252524734,-0.115509592,0.590570092,-3.139842749
0.124995843,0.561083555,0.11196623,-0.824032664,0.00312736,-0.002812094,0.006908542,-0.407777518,-0.042369414,0.252564341,-0.115505211,0.590568125,-3.139873981
0.12999399,0.560656846,0.111112982,-0.822289348,0.003305461,-0.001945813,0.004941915,-0.407791525,-0.042348437,0.253339291,-0.115495697,0.590574205,-3.139911413
0.134992898,0.560724139,0.108520329,-0.821351767,0.003212333,-0.000865797,0.005157979,-0.407832444,-0.042324718,0.254705876,-0.11549262,0.590579331,-3.139956713
0.139992833,0.559365094,0.110147782,-0.821901381,0.002152128,-0.000351496,0.005926212,-0.407846004,-0.042316854,0.25515902,-0.115492463,0.590588093,-3.139990091
0.144994304,0.560894966,0.110132731,-0.822661459,0.001825335,-0.000697191,0.004700091,-0.407856464,-0.042310804,0.255507678,-0.115494736,0.590594649,-3.140025139
0.149996549,0.560787797,0.108748719,-0.821259916,0.001722079,-0.002004905,0.004868514,-0.407859921,-0.042308796,0.255623281,-0.115493968,0.590597868,-3.140072823
0.154993922,0.561883569,0.109393187,-0.82070142,-0.000477408,-0.001578116,0.005197297,-0.408115834,-0.042385977,0.253936559,-0.115516536,0.590604484,-3.140119553
0.159992069,0.562146544,0.110418081,-0.821047425,0.001099806,-0.001608323,0.00350859,-0.408200681,-0.04241157,0.253377289,-0.115528077,0.590610325,-3.140175581
0.164990976,0.562452793,0.112741806,-0.819508851,-0.00011324,-0.001096961,0.003604354,-0.408265978,-0.042431261,0.252946943,-0.115554154,0.590616703,-3.140218019
0.169991165,0.563769579,0.111951813,-0.820647001,0.000599707,-0.00142485,0.003024478,-0.408287644,-0.042437788,0.25280425,-0.115570359,0.590622008,-3.140260458
0.174992383,0.56354636,0.112121858,-0.821936071,0.001487992,-0.001647116,0.004307109,-0.408355594,-0.042433538,0.253607005,-0.115579039,0.59062475,-3.140300512
0.179994628,0.564542055,0.111912623,-0.821383417,0.002347225,-0.004297553,0.004458113,-0.40839079,-0.042429831,0.254098982,-0.115581684,0.59061259,-3.14034152
0.184991747,0.563746929,0.111038178,-0.822069526,0.001011529,-0.00319206,0.005703346,-0.408417881,-0.042426981,0.254477531,-0.11558532,0.590611696,-3.140374422
0.189989895,0.562170446,0.11069262,-0.821886301,0.000808432,-0.004671855,0.003717775,-0.408426851,-0.042426035,0.254603058,-0.115593828,0.590596199,-3.140414715
