Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,-0.629016817,-0.049635876,-0.777072489,-8.35E-05,-0.01188988,0.007496911,0.366511673,-0.048213728,0.279246718,0.059352275,-0.687383413,0.579670191
0.0060271,-0.630298972,-0.049876973,-0.775049865,0.000837069,-0.011611485,0.008031718,0.36651203,-0.048231997,0.279259384,0.059334956,-0.687432528,0.57964468
0.0121034,-0.630301595,-0.050985593,-0.774760127,0.000162416,-0.01089898,0.007918256,0.366637766,-0.047913231,0.279049128,0.059321001,-0.687482953,0.579621553
0.0121591,-0.629275203,-0.051978704,-0.774115622,0.000234137,-0.009615318,0.009365255,0.36667946,-0.04780753,0.278979421,0.059305184,-0.687521458,0.579596937
0.017968999,-0.629423976,-0.052134141,-0.775878727,-0.000533608,-0.008991631,0.01082457,0.366711527,-0.047726203,0.278925776,0.0592767,-0.687559605,0.579581499
0.023968499,-0.630244136,-0.053774208,-0.778283834,-0.000814782,-0.010329496,0.011093818,0.366722167,-0.047699235,0.278907984,0.059249524,-0.687595606,0.579577327
0.029980101,-0.631442368,-0.053862084,-0.779508114,-0.000197048,-0.009340263,0.0119966,0.366539776,-0.047931481,0.278579116,0.059217121,-0.687627435,0.579589844
0.036142301,-0.630065084,-0.054635033,-0.778081834,-0.001598481,-0.00816003,0.011872803,0.36643213,-0.04807109,0.278392076,0.059178542,-0.687660098,0.579595029
0.048250899,-0.629189134,-0.053501517,-0.778887808,-0.005611807,-0.007445627,0.011875174,0.36634931,-0.048178513,0.278248161,0.059112441,-0.687684894,0.579603612
0.0483119,-0.625750542,-0.052026991,-0.778176844,-0.004740187,-0.010239517,0.014302685,0.366321862,-0.048214134,0.278200448,0.059055392,-0.68772006,0.579597652
0.048337098,-0.631762803,-0.044838645,-0.778937817,-0.003975724,-0.011482637,0.013342555,0.366271824,-0.048181955,0.278315902,0.058980703,-0.687773883,0.579573929
0.053997502,-0.629663348,-0.04300968,-0.776616693,-0.002856263,-0.008942572,0.013290634,0.366226077,-0.0481112,0.27850762,0.058912821,-0.687806368,0.579553068
0.059966698,-0.627961874,-0.046001669,-0.778437793,-0.002850849,-0.01067051,0.010142456,0.366190881,-0.048056763,0.278655112,0.058859769,-0.687846065,0.579515517
0.066001303,-0.630104363,-0.043972995,-0.776326418,-0.000583549,-0.010475353,0.010357354,0.366179198,-0.04803871,0.278704017,0.05882328,-0.687891841,0.579476416
0.072104499,-0.629889011,-0.044501826,-0.77576071,0.001144635,-0.009837816,0.008101445,0.366170198,-0.048024818,0.278741628,0.058792152,-0.687932372,0.579432964
0.072137699,-0.629886329,-0.048749242,-0.776121855,0.001746104,-0.010378473,0.008998437,0.366412014,-0.048076674,0.278642744,0.058770638,-0.687973738,0.579416394
0.078037299,-0.629991055,-0.049979094,-0.776669681,-0.000534865,-0.009791034,0.008544987,0.36659807,-0.048116572,0.278566658,0.058745857,-0.68800658,0.579381645
0.084195904,-0.628850996,-0.047338091,-0.774703681,0.000812316,-0.011301642,0.00813825,0.36665976,-0.048129804,0.278541416,0.058720145,-0.688055158,0.579347849
0.090119399,-0.628864706,-0.048109166,-0.775833666,0.000660269,-0.009581949,0.010137802,0.366707236,-0.048139986,0.278522015,0.058687005,-0.688092649,0.579325914
0.096002199,-0.628865123,-0.045785598,-0.775511444,0.000453154,-0.009597741,0.007735899,0.366722167,-0.048085701,0.278514922,0.058657829,-0.688129723,0.579281628
0.102039598,-0.628534138,-0.047767121,-0.773919523,0.001336662,-0.010466979,0.008345538,0.366732836,-0.047985636,0.278508872,0.058646448,-0.68817687,0.579241157
0.102090597,-0.628748417,-0.046722431,-0.77532053,0.0004585,-0.010807903,0.008475689,0.366736352,-0.047952455,0.278506875,0.058619525,-0.68821907,0.579202473
0.108002998,-0.629491925,-0.04967805,-0.776731014,-0.000971058,-0.009766049,0.008107419,0.366739094,-0.047926925,0.278505325,0.058599219,-0.68825376,0.579166174
0.114551298,-0.630785406,-0.048331615,-0.774849653,9.21E-05,-0.008430741,0.009436266,0.366739988,-0.047918461,0.278504789,0.05856853,-0.688290536,0.579150259
0.120074704,-0.630499065,-0.046518251,-0.773575068,0.001992202,-0.008362483,0.009755163,0.366288453,-0.048036139,0.278728336,0.058543101,-0.688327134,0.579131365
0.126026705,-0.63126421,-0.046197288,-0.774024248,0.001381314,-0.007502093,0.00914632,0.366138726,-0.048075158,0.278802484,0.058512989,-0.688360155,0.57910943
0.1321771,-0.631968558,-0.048375461,-0.775493145,0.000320093,-0.006977944,0.009628823,0.36602354,-0.04810518,0.278859526,0.058480028,-0.688387096,0.579101324
0.132241696,-0.629998207,-0.048705436,-0.775576591,0.00123843,-0.005829034,0.008555729,0.365985334,-0.048115138,0.278878421,0.058453228,-0.688402593,0.579089046
0.137999505,-0.632699847,-0.048309464,-0.776016772,-0.000779695,-0.003942593,0.008457213,0.36600402,-0.048024662,0.278622806,0.058424324,-0.688418269,0.579058707
0.143975511,-0.632265508,-0.045661639,-0.777644336,0.001833994,-0.005210842,0.008708335,0.36602211,-0.047970377,0.278471202,0.058398247,-0.688432217,0.579021275
0.149986401,-0.631285191,-0.045277115,-0.77558887,0.002434062,-0.004051129,0.007660185,0.366036057,-0.047928609,0.278354526,0.058377579,-0.688450754,0.578980505
0.156000003,-0.629207492,-0.045842014,-0.774736345,0.001589402,-0.004721199,0.007782938,0.366040677,-0.047914758,0.278315842,0.058357757,-0.688465774,0.578939319
0.162078306,-0.630010247,-0.04655664,-0.776414871,0.003840178,-0.004655084,0.007397702,0.366208255,-0.047900356,0.279044151,0.05835481,-0.688474178,0.578901649
0.162144601,-0.629958868,-0.048535857,-0.776802957,0.004428565,-0.006313142,0.006723945,0.36642921,-0.047891803,0.280050129,0.058350082,-0.688494861,0.578876555
0.168102711,-0.628693223,-0.046886679,-0.77608943,0.004917362,-0.006303388,0.006830436,0.366599202,-0.047885224,0.280824155,0.058353193,-0.688514292,0.578843057
0.174104497,-0.629710674,-0.046900362,-0.776690423,0.005483722,-0.005895856,0.006145907,0.366655558,-0.047883041,0.281080782,0.058366574,-0.688532114,0.578798592
0.179974586,-0.62651217,-0.048822008,-0.777059436,0.003344951,-0.006862653,0.005513445,0.366698921,-0.047881361,0.281278282,0.058367968,-0.688550234,0.578752041
0.186026499,-0.628436685,-0.050360482,-0.775949895,0.003708437,-0.008567606,0.005171078,0.366572917,-0.048042521,0.28000769,0.05837911,-0.688580275,0.578711867
0.192071006,-0.629588783,-0.051347617,-0.776783168,0.001175627,-0.009362308,0.008406267,0.36647594,-0.048166525,0.279030025,0.058365658,-0.68861419,0.578692436
0.192120001,-0.63081485,-0.049305882,-0.775752366,-9.27E-05,-0.008601082,0.008206857,0.366443783,-0.048207641,0.278705865,0.05834214,-0.688652635,0.578667521
0.197989404,-0.629771173,-0.046850458,-0.776736915,0.001605425,-0.009729469,0.007715748,0.366419047,-0.04823928,0.27845642,0.058327932,-0.688686609,0.578632414
0.210152492,-0.629594803,-0.046323128,-0.776915014,0.002537244,-0.01065999,0.006754741,0.366434991,-0.04812859,0.279072285,0.058314361,-0.688725829,0.578583956
0.21022369,-0.629269063,-0.047985405,-0.776454508,0.002032095,-0.010167287,0.005938279,0.366471618,-0.04792089,0.280252516,0.058313422,-0.688764989,0.578545988
0.216435805,-0.630502462,-0.048961163,-0.775771737,0.001299294,-0.011078365,0.006228819,0.366483778,-0.047852021,0.28064388,0.058306668,-0.688812375,0.57851845
0.222110093,-0.632137895,-0.050458573,-0.775408745,0.000701036,-0.011321178,0.007241205,0.366493136,-0.047799028,0.280945003,0.058288671,-0.688864172,0.578508377
0.222210407,-0.630426347,-0.052168053,-0.7770136,-0.001159359,-0.008514429,0.007879028,0.366496235,-0.04778146,0.281044841,0.058270738,-0.688894689,0.578486085
0.228004396,-0.630855143,-0.051351592,-0.775135219,-0.00027885,-0.008249478,0.008365836,0.366701514,-0.048057165,0.279410779,0.058241449,-0.688925862,0.578470886
0.233979911,-0.63163954,-0.051132999,-0.774369121,-0.001338837,-0.00841077,0.008659655,0.366769582,-0.048148584,0.278868973,0.058212567,-0.688962102,0.578469396
0.240018204,-0.631378412,-0.050455995,-0.776600838,-0.003330962,-0.00692689,0.011155754,0.366821945,-0.048218921,0.278452069,0.058162369,-0.688985944,0.578460753
0.246043995,-0.631119251,-0.047591932,-0.776100814,-0.002865521,-0.005415056,0.01053708,0.366839319,-0.048242245,0.278313845,0.058110151,-0.689004958,0.578443766
0.252148509,-0.632419169,-0.047649086,-0.773856401,-0.002752426,-0.006907473,0.009234197,0.366850108,-0.048300177,0.279387742,0.058060195,-0.689041078,0.578445077
0.252268791,-0.631687224,-0.045112044,-0.77664572,0.000362469,-0.007706511,0.009000067,0.366853058,-0.048329279,0.280035883,0.058019128,-0.689065456,0.578429878
0.258311689,-0.631166101,-0.045898721,-0.776992083,0.000865894,-0.005779312,0.00826489,0.366855353,-0.048351672,0.280534595,0.058001377,-0.689077854,0.578400135
0.264002711,-0.629518449,-0.046893779,-0.777869523,0.000893155,-0.006699421,0.008516878,0.366856098,-0.048359096,0.280699968,0.057974454,-0.689103544,0.578381479
0.270029306,-0.630726635,-0.045479193,-0.778625309,0.000530678,-0.005831841,0.007546001,0.366745114,-0.048277572,0.280676097,0.057948314,-0.689120173,0.578348041
0.276084006,-0.630644858,-0.045440223,-0.777547836,0.000892949,-0.008138074,0.006372344,0.366595864,-0.048162568,0.28051582,0.05793019,-0.689152002,0.578304231
0.282059193,-0.631508768,-0.04441217,-0.778403342,0.002128906,-0.006963101,0.004535767,0.366481006,-0.048074085,0.280392498,0.057926092,-0.689178407,0.578243792
0.282124996,-0.630028188,-0.04412894,-0.776023567,0.004745906,-0.0093055,0.005936223,0.366442919,-0.048044745,0.280351609,0.057920806,-0.689216495,0.578200459
0.288016498,-0.630869865,-0.045432866,-0.777678668,0.005767408,-0.010815858,0.005216162,0.366413623,-0.04802217,0.280320168,0.057932559,-0.689256251,0.578143656
0.294139892,-0.630629838,-0.046231855,-0.777911723,0.00608588,-0.011146448,0.005062167,0.366308779,-0.048020642,0.279453665,0.057948235,-0.689296603,0.57808125
0.300008804,-0.630544007,-0.048476513,-0.774768114,0.00495029,-0.012031511,0.004516521,0.366228104,-0.048019465,0.278786927,0.05796317,-0.689347684,0.578031659
0.306080788,-0.630293131,-0.051168911,-0.776076376,0.005213755,-0.014281652,0.005145627,0.366201341,-0.048019074,0.278565824,0.057987124,-0.689404845,0.577986181
