Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid,inertial-6253.76535:estLinearAccelX,inertial-6253.76535:estLinearAccelX:valid,inertial-6253.76535:estLinearAccelY,inertial-6253.76535:estLinearAccelY:valid,inertial-6253.76535:estLinearAccelZ,inertial-6253.76535:estLinearAccelZ:valid
0,-5.777607918,1,-1.65020144,1,-7.806580067,1,-0.000605671,1,-0.007254198,1,0.002314111,1,0.208233938,1,-0.628234625,1,0.163084447,1,-0.029635429,1,-0.014369369,1,-0.064712524,1
0.004000768,-5.765695095,1,-1.597193241,1,-7.793242455,1,-0.000288133,1,-0.002984211,1,-0.000181954,1,0.208226427,1,-0.62825191,1,0.163084522,1,-0.017585754,1,0.038560271,1,-0.051460266,1
0.007997696,-5.776609898,1,-1.600304961,1,-7.773286343,1,-0.003784821,1,-0.004135215,1,0.00159355,1,0.208223179,1,-0.62827009,1,0.163089886,1,-0.028357029,1,0.03540206,1,-0.031599998,1
0.011996672,-5.747300148,1,-1.611530423,1,-7.804336548,1,0.002055973,1,-0.006317853,1,1.67E-06,1,0.208221853,1,-0.628295124,1,0.16309081,1,0.001151562,1,0.024136305,1,-0.06278944,1
0.015997952,-5.770041943,1,-1.645317435,1,-7.753512383,1,-0.001616203,1,-0.008685328,1,0.003896419,1,0.208217978,1,-0.628324687,1,0.163087547,1,-0.021356583,1,-0.009716034,1,-0.012125969,1
0.019995648,-5.762697697,1,-1.637458324,1,-7.764238834,1,-0.000643458,1,-0.005244628,1,0.000887173,1,0.208224148,1,-0.628358901,1,0.163084045,1,-0.01374197,1,-0.001850128,1,-0.023056507,1
0.023994368,-5.775975704,1,-1.64343822,1,-7.782771111,1,-0.001101492,1,-0.00704928,1,0.003488698,1,0.208224356,1,-0.628387213,1,0.163081527,1,-0.026795864,1,-0.007861257,1,-0.041744232,1
0.027995648,-5.770314693,1,-1.610962272,1,-7.786540985,1,-0.000189237,1,-0.007588827,1,0.003954353,1,0.208215088,1,-0.628418922,1,0.163082436,1,-0.020884037,1,0.024505258,1,-0.045677662,1
0.03199283,-5.747560024,1,-1.613328218,1,-7.786842346,1,-0.002873793,1,-0.007739244,1,0.004896941,1,0.208209783,1,-0.628450572,1,0.163086742,1,0.002120972,1,0.022060633,1,-0.046148777,1
0.035991553,-5.781517029,1,-1.570705771,1,-7.767758846,1,0.003729602,1,-0.00620269,1,0.001494333,1,0.208201706,1,-0.628478467,1,0.163093284,1,-0.03161478,1,0.064587355,1,-0.027208805,1
0.039993089,-5.789770126,1,-1.616932631,1,-7.723644257,1,0.0005361,1,-0.011922836,1,-0.001663852,1,0.208199099,1,-0.628520191,1,0.163096577,1,-0.039537907,1,0.018291116,1,0.016676903,1
0.043990783,-5.819035053,1,-1.678202033,1,-7.754977703,1,0.001333793,1,-0.006121526,1,0.001841313,1,0.208200365,1,-0.628549397,1,0.163099319,1,-0.068571568,1,-0.043003201,1,-0.014823437,1
0.047989503,-5.777061462,1,-1.679763675,1,-7.736488819,1,-0.000733129,1,-0.005204438,1,0.005012217,1,0.208197027,1,-0.628578067,1,0.163103506,1,-0.026371956,1,-0.04462564,1,0.00350523,1
0.051990785,-5.742542267,1,-1.677402854,1,-7.775043964,1,-0.003690178,1,-0.005660241,1,0.007815264,1,0.208179101,1,-0.62861073,1,0.163122833,1,0.008405685,1,-0.042441845,1,-0.03520155,1
0.055993602,-5.787449837,1,-1.584776521,1,-7.777178288,1,-0.000918032,1,-0.008502426,1,0.005497295,1,0.208167449,1,-0.628645301,1,0.163140818,1,-0.03622818,1,0.050053,1,-0.037512302,1
0.059992831,-5.764708996,1,-1.581111789,1,-7.760536671,1,0.001598173,1,-0.008256348,1,0.002757652,1,0.208156601,1,-0.628678501,1,0.163154513,1,-0.013224602,1,0.053593993,1,-0.02104044,1
0.063993603,-5.786182404,1,-1.592057109,1,-7.77458334,1,0.002804963,1,-0.009796843,1,0.004259338,1,0.208144888,1,-0.628725708,1,0.163161322,1,-0.034325123,1,0.042502046,1,-0.035334587,1
0.067990273,-5.726489067,1,-1.610780001,1,-7.775462151,1,0.000857635,1,-0.009226665,1,0.002548731,1,0.208141685,1,-0.628761351,1,0.163176537,1,0.025650501,1,0.023712158,1,-0.036406517,1
0.07198976,-5.768746853,1,-1.565078378,1,-7.794922829,1,0.00333546,1,-0.010733448,1,0.00653889,1,0.208139554,1,-0.628805339,1,0.163191393,1,-0.016259193,1,0.06934464,1,-0.056112766,1
0.075991042,-5.818088055,1,-1.623617649,1,-7.74319458,1,-0.000508842,1,-0.012738245,1,0.0047804,1,0.208139688,1,-0.628852427,1,0.163206354,1,-0.065227985,1,0.010750651,1,-0.004649639,1
0.07998848,-5.806434631,1,-1.676508665,1,-7.758217812,1,0.003756993,1,-0.005071605,1,0.002168682,1,0.20814614,1,-0.628903627,1,0.16320987,1,-0.053169727,1,-0.042151332,1,-0.019971371,1
0.08398746,-5.775801182,1,-1.664357424,1,-7.76376152,1,0.003033094,1,-0.011564018,1,0.002894765,1,0.208154827,1,-0.628943801,1,0.163210616,1,-0.022218227,1,-0.029980183,1,-0.025753498,1
0.087988228,-5.757865429,1,-1.624185562,1,-7.745582104,1,-0.002516936,1,-0.008742807,1,0.006599369,1,0.208159685,1,-0.628989041,1,0.163221464,1,-0.003924847,1,0.01017499,1,-0.007838249,1
0.091985404,-5.791182518,1,-1.598130107,1,-7.738053799,1,0.000629266,1,-0.010342814,1,0.00617741,1,0.208153874,1,-0.629024625,1,0.163238645,1,-0.036960602,1,0.036143541,1,-0.000499249,1
0.095984384,-5.784546375,1,-1.639245987,1,-7.734563351,1,0.001888555,1,-0.009261025,1,0.004414865,1,0.208155587,1,-0.629074633,1,0.163249329,1,-0.029928684,1,-0.005019426,1,0.00270319,1
0.099985667,-5.775923252,1,-1.680918217,1,-7.776130676,1,0.000867986,1,-0.010881908,1,0.004178058,1,0.20815216,1,-0.629111886,1,0.163261175,1,-0.021011353,1,-0.04676199,1,-0.039066792,1
0.103983358,-5.799061775,1,-1.677978396,1,-7.775630951,1,0.001530146,1,-0.010713981,1,0.004381059,1,0.208153754,1,-0.629145741,1,0.163264513,1,-0.04388237,1,-0.043849468,1,-0.038757324,1
0.107982591,-5.776812077,1,-1.66455853,1,-7.760557175,1,-0.000567643,1,-0.009220809,1,0.007800417,1,0.208144546,1,-0.629191279,1,0.163283736,1,-0.021272182,1,-0.03055501,1,-0.023924351,1
0.111983873,-5.839756966,1,-1.640981913,1,-7.773180008,1,-0.003134808,1,-0.00609447,1,0.000427945,1,0.208132416,1,-0.629225314,1,0.163296729,1,-0.083948135,1,-0.007113576,1,-0.036723137,1
0.115981311,-5.779013157,1,-1.591428399,1,-7.74952364,1,-0.005032297,1,-0.008559961,1,0.008299595,1,0.208121836,1,-0.629265368,1,0.163311198,1,-0.022887707,1,0.042310953,1,-0.013272762,1
0.11998003,-5.778866768,1,-1.565835714,1,-7.748574257,1,0.004847529,1,-0.007747557,1,0.007165181,1,0.208104283,1,-0.629299819,1,0.163333341,1,-0.022469044,1,0.067726851,1,-0.012488842,1
0.123980798,-5.779968739,1,-1.582209587,1,-7.759548664,1,-0.000590746,1,-0.007690453,1,0.004750134,1,0.208099246,1,-0.629335701,1,0.163347751,1,-0.023286819,1,0.051270843,1,-0.023659706,1
0.127977729,-5.799487591,1,-1.600144625,1,-7.751666069,1,-0.003429508,1,-0.005883484,1,0.005197347,1,0.208084404,1,-0.629371881,1,0.163364515,1,-0.042519569,1,0.03317821,1,-0.015955448,1
0.131976455,-5.776169777,1,-1.578490257,1,-7.780809879,1,-0.002989843,1,-0.008849889,1,0.004245553,1,0.208079293,1,-0.629411995,1,0.163377345,1,-0.018884659,1,0.054745078,1,-0.045318604,1
0.135983869,-5.788834095,1,-1.606261969,1,-7.757389069,1,0.003225362,1,-0.00573771,1,0.007640123,1,0.208076909,1,-0.629443586,1,0.163391694,1,-0.031299591,1,0.026917338,1,-0.022071362,1
0.139987454,-5.80328846,1,-1.594200253,1,-7.753094673,1,-0.000815892,1,-0.013777021,1,0.002486884,1,0.208075419,1,-0.629480481,1,0.163403884,1,-0.045461655,1,0.038924098,1,-0.017980099,1
0.143987194,-5.792245388,1,-1.627456188,1,-7.757552147,1,0.00146875,1,-0.007715062,1,0.001031591,1,0.208082199,1,-0.629520357,1,0.163403004,1,-0.03410387,1,0.00567317,1,-0.022674084,1
0.14798823,-5.815276623,1,-1.614569306,1,-7.760215282,1,0.001322482,1,-0.008677464,1,0.001489782,1,0.208089307,1,-0.629553139,1,0.163408056,1,-0.056876183,1,0.018575668,1,-0.025534153,1
