Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-4.791372776,1,-1.403926969,1,-8.458350182,1,-0.003268035,1,-0.00369612,1,0.004157716,1,0.1628920435905457,1,-0.502448976,1,0.050476797,1
0.00399744,-4.795803547,1,-1.379311323,1,-8.448009491,1,-0.002860729,1,-0.00973609,1,0.007752413,1,0.1628656983375549,1,-0.502473474,1,0.050509602,1
0.007996672,-4.803943634,1,-1.370332003,1,-8.441231728,1,-0.007307674,1,-0.003541171,1,0.005120153,1,0.1628416031599045,1,-0.502503753,1,0.050532427,1
0.011998208,-4.80691433,1,-1.366218925,1,-8.461179733,1,-0.001719084,1,-0.005714281,1,0.004902998,1,0.1628099679946899,1,-0.502522409,1,0.050555296,1
0.015995648,-4.797386646,1,-1.355417371,1,-8.488568306,1,-0.002998682,1,-0.007221891,1,0.007149214,1,0.1627950966358185,1,-0.502547383,1,0.050579838,1
0.019994624,-4.806445122,1,-1.372102022,1,-8.469659805,1,-0.000528489,1,-0.00452451,1,0.003385483,1,0.1627723872661591,1,-0.502566993,1,0.050600026,1
0.023995904,-4.790991783,1,-1.372020483,1,-8.457165718,1,-0.003153352,1,-0.001528538,1,0.002754987,1,0.1627637147903442,1,-0.502584875,1,0.050614197,1
0.027993089,-4.771653652,1,-1.387832761,1,-8.480736732,1,-0.004070266,1,-0.002523518,1,0.00236836,1,0.1627356708049774,1,-0.50267756,1,0.050616473,1
0.031992063,-4.77357769,1,-1.406638503,1,-8.462546349,1,-0.001355405,1,-0.003939862,1,0.003254174,1,0.1627227962017059,1,-0.502652645,1,0.050350048,1
0.035993598,-4.763057709,1,-1.374735117,1,-8.468869209,1,-0.004353986,1,0.002067669,1,0.003531241,1,0.1626985818147659,1,-0.502661705,1,0.050367355,1
0.039991297,-4.786690712,1,-1.379831672,1,-8.464796066,1,-0.001237193,1,-0.004178425,1,0.00640209,1,0.1626802682876587,1,-0.502665997,1,0.050385997,1
0.043990526,-4.808077812,1,-1.374669194,1,-8.4507761,1,-0.006699228,1,0.005644716,1,0.007252899,1,0.1626581698656082,1,-0.502673209,1,0.050398681,1
0.047991809,-4.78455925,1,-1.349075675,1,-8.465203285,1,-0.004843013,1,-0.000622866,1,0.001624886,1,0.1626371145248413,1,-0.502670288,1,0.050414253,1
0.051988993,-4.805307865,1,-1.387054801,1,-8.461270332,1,-0.005230857,1,-0.000958452,1,0.004415231,1,0.162604883,1,-0.502675235,1,0.050427902,1
0.055988222,-4.798374653,1,-1.389300704,1,-8.434412956,1,-0.005037429,1,0.000526228,1,0.002364771,1,0.1625887602567673,1,-0.502673984,1,0.050442029,1
0.059989505,-4.803893089,1,-1.340634346,1,-8.458582878,1,-0.006120726,1,0.000707104,1,0.005555858,1,0.162556455,1,-0.502674222,1,0.050460652,1
0.063986689,-4.812926769,1,-1.373007536,1,-8.475392342,1,-0.008515146,1,0.003830577,1,0.002974487,1,0.1625287681818008,1,-0.502666831,1,0.050475162,1
0.067985922,-4.819438457,1,-1.411804318,1,-8.428587914,1,-0.002340018,1,0.002536063,1,0.002877146,1,0.1625062674283981,1,-0.502655149,1,0.050487645,1
0.071987197,-4.761435032,1,-1.396702647,1,-8.430315018,1,-0.006357299,1,-0.001112921,1,0.004099689,1,0.1624836176633835,1,-0.502655804,1,0.050503377,1
0.075984642,-4.799409389,1,-1.392243624,1,-8.457794189,1,-0.004893034,1,0.002610776,1,0.007724989,1,0.1624579727649689,1,-0.502648294,1,0.050522219,1
