Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-4.766536236,1,-2.472634554,1,-8.202588081,1,0.006781913,1,0.013248267,1,-0.001991714,1,0.363964349,1,-0.463270992,1,0.547435164,1
0.003997696,-4.756594658,1,-2.412069798,1,-8.210167885,1,0.007374427,1,0.006275005,1,-0.001841698,1,0.363983631,1,-0.463231504,1,0.547443092,1
0.00799744,-4.756385326,1,-2.427063227,1,-8.231379509,1,0.006604603,1,0.008178065,1,-0.002894663,1,0.364009529,1,-0.463190854,1,0.547447622,1
0.011999232,-4.755136013,1,-2.41972661,1,-8.248227119,1,0.006724274,1,0.006772174,1,-0.001618419,1,0.36403513,1,-0.463146329,1,0.547459781,1
0.015997184,-4.75357008,1,-2.42016983,1,-8.195681572,1,0.005855373,1,0.014043596,1,-0.004429461,1,0.36406678,1,-0.463098556,1,0.547453284,1
0.019996673,-4.776037216,1,-2.417964458,1,-8.242473602,1,0.008166896,1,0.010993426,1,-0.007148866,1,0.364099592,1,-0.463047475,1,0.547446012,1
0.023998208,-4.74095726,1,-2.424130678,1,-8.256510735,1,0.011528509,1,0.011461155,1,-0.002897409,1,0.364136904,1,-0.463002712,1,0.547455549,1
0.027995905,-4.717524052,1,-2.415850878,1,-8.245874405,1,0.007372613,1,0.013568569,1,-0.005270154,1,0.364176571,1,-0.462947458,1,0.547456145,1
0.031995393,-4.730677128,1,-2.461638451,1,-8.250330925,1,0.010126717,1,0.014263189,1,-0.003990768,1,0.36421144,1,-0.462890089,1,0.547467291,1
0.035996929,-4.775003433,1,-2.458810568,1,-8.211484909,1,0.012040908,1,0.016180854,1,-0.005588598,1,0.364256501,1,-0.462831467,1,0.547462761,1
0.039994624,-4.774394989,1,-2.435347557,1,-8.243753433,1,0.006433428,1,0.012460005,1,-0.005370077,1,0.364296526,1,-0.46277079,1,0.547463059,1
0.043994114,-4.767588139,1,-2.422139406,1,-8.255058289,1,0.011214948,1,0.013862102,1,-0.007582544,1,0.364333004,1,-0.462704659,1,0.547465146,1
0.047995649,-4.764307022,1,-2.436129093,1,-8.247843742,1,0.013459546,1,0.011640387,1,-0.00386488,1,0.364381194,1,-0.462651849,1,0.547458649,1
0.051993344,-4.748378754,1,-2.425846815,1,-8.251188278,1,0.012126397,1,0.015053203,1,-0.002624517,1,0.364429176,1,-0.462590426,1,0.547459364,1
0.055992831,-4.778322697,1,-2.429131508,1,-8.262696266,1,0.008863049,1,0.0136065,1,-0.006462236,1,0.364479125,1,-0.462541819,1,0.547452569,1
0.05999437,-4.760818005,1,-2.4526577,1,-8.270023346,1,0.014696882,1,0.013847198,1,-0.004088002,1,0.364522964,1,-0.462477386,1,0.547451258,1
0.063992321,-4.72217226,1,-2.416794062,1,-8.24493885,1,0.009272026,1,0.012003684,1,-0.004808973,1,0.364571422,1,-0.462428004,1,0.547452509,1
0.067991808,-4.72477293,1,-2.444776773,1,-8.264447212,1,0.006752876,1,0.013737388,1,-0.005847685,1,0.364612281,1,-0.462371618,1,0.547458947,1
0.071993858,-4.727750778,1,-2.451149702,1,-8.248019218,1,0.010257361,1,0.005978785,1,-0.00562583,1,0.364656776,1,-0.462321758,1,0.547454059,1
0.075991809,-4.757579803,1,-2.501993656,1,-8.221541405,1,0.012027404,1,0.010718025,1,-0.003411048,1,0.364706695,1,-0.462281018,1,0.547446609,1
0.079991296,-4.735262871,1,-2.487665176,1,-8.237855911,1,0.00779009,1,0.009453204,1,-0.00374657,1,0.364745408,1,-0.462237448,1,0.547449946,1
0.083993085,-4.720417976,1,-2.458225727,1,-8.251177788,1,0.006654353,1,0.009331607,1,0.001593651,1,0.364778876,1,-0.462200701,1,0.547449768,1
0.087990783,-4.759505272,1,-2.476821661,1,-8.251216888,1,0.008913741,1,0.010663575,1,-0.005064456,1,0.364808023,1,-0.46214807,1,0.547457278,1
0.09199027,-4.758516788,1,-2.449047327,1,-8.227101326,1,0.011307208,1,0.008979967,1,-0.001541408,1,0.364837825,1,-0.462103337,1,0.547460198,1
0.095992066,-4.741773605,1,-2.469578981,1,-8.219735146,1,0.007112525,1,0.013546677,1,-0.002365745,1,0.364867032,1,-0.462060124,1,0.547466099,1
0.09999565,-4.764890194,1,-2.468665838,1,-8.234946251,1,0.005271044,1,0.010893928,1,-0.004166197,1,0.364887774,1,-0.462020904,1,0.547477007,1
0.10399539,-4.745649338,1,-2.451714277,1,-8.237603188,1,0.007139697,1,0.010600924,1,-0.000746084,1,0.364907563,1,-0.461972088,1,0.54749018,1
0.10799744,-4.720333576,1,-2.477455854,1,-8.225315094,1,0.005125888,1,0.006847336,1,-0.001157859,1,0.364930809,1,-0.461925626,1,0.547495663,1
