Time,inertial-6253.76535:estCompensatedAccelX,inertial-6253.76535:estCompensatedAccelX:valid,inertial-6253.76535:estCompensatedAccelY,inertial-6253.76535:estCompensatedAccelY:valid,inertial-6253.76535:estCompensatedAccelZ,inertial-6253.76535:estCompensatedAccelZ:valid,inertial-6253.76535:estAngularRateX,inertial-6253.76535:estAngularRateX:valid,inertial-6253.76535:estAngularRateY,inertial-6253.76535:estAngularRateY:valid,inertial-6253.76535:estAngularRateZ,inertial-6253.76535:estAngularRateZ:valid,inertial-6253.76535:estRoll,inertial-6253.76535:estRoll:valid,inertial-6253.76535:estPitch,inertial-6253.76535:estPitch:valid,inertial-6253.76535:estYaw,inertial-6253.76535:estYaw:valid
0,-4.681658745,1,-2.71807766,1,-7.13780117,1,-0.030669384,1,-0.210737914,1,-0.143100902,1,0.341552109,1,-0.488430262,1,-0.295882165,1
0.003999488,-4.641668797,1,-2.798594952,1,-7.109697819,1,-0.03794859,1,-0.262724161,1,-0.132376507,1,0.341860771,1,-0.489127666,1,-0.296833813,1
0.008007168,-4.800765514,1,-2.814440727,1,-7.08180666,1,-0.046275225,1,-0.307534367,1,-0.127990082,1,0.342157662,1,-0.490027726,1,-0.297813654,1
0.012011008,-5.064960003,1,-2.901736021,1,-7.062413216,1,-0.061160389,1,-0.347755611,1,-0.12153168,1,0.34242779,1,-0.491101801,1,-0.298844546,1
0.016010752,-5.297205448,1,-2.904632092,1,-7.013526917,1,-0.083288819,1,-0.372729897,1,-0.116428427,1,0.342642426,1,-0.492306083,1,-0.299903274,1
0.020012287,-5.543930531,1,-2.872270823,1,-7.056645393,1,-0.106297299,1,-0.393168837,1,-0.114244297,1,0.342775226,1,-0.493587375,1,-0.300980091,1
0.024009984,-5.603991508,1,-2.800650597,1,-7.088294983,1,-0.133112371,1,-0.402832836,1,-0.116098166,1,0.342821151,1,-0.494928628,1,-0.302085638,1
0.028009985,-5.7036376,1,-2.694463491,1,-7.129366875,1,-0.152789116,1,-0.416055173,1,-0.123052634,1,0.342785299,1,-0.496311426,1,-0.303213745,1
0.03201203,-5.671394348,1,-2.648800373,1,-7.110751152,1,-0.161368817,1,-0.427000552,1,-0.122432142,1,0.342715442,1,-0.497728854,1,-0.304383874,1
0.036009982,-5.700719357,1,-2.660459042,1,-7.129542828,1,-0.176715851,1,-0.430984676,1,-0.1230717,1,0.342606723,1,-0.499177635,1,-0.305576086,1
