Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,0.471265823,0.384558111,-0.79606986,-0.000472127,-0.001777441,0.007708353,0.098442718,-0.232648894,0.373075038,-0.433330178,0.490808725,0.182048902
0.0049984,0.471557468,0.384297371,-0.795267522,0.000806845,-0.002495409,0.006126555,0.09835089,-0.232687175,0.372956187,-0.433333516,0.490811616,0.182047054
0.009997568,0.471084267,0.384647101,-0.795490026,0.001898919,-0.000926104,0.005431541,0.098320439,-0.232699871,0.372916788,-0.433338702,0.490817428,0.182039574
0.01499776,0.471931994,0.386202157,-0.794067204,0.000918202,-0.002878303,0.005325767,0.098297015,-0.232709631,0.372886449,-0.43334651,0.49081555,0.182033718
0.01999872,0.472260475,0.38615492,-0.793916464,0.001949653,-0.002139389,0.007419372,0.098289244,-0.232712865,0.372876406,-0.433347225,0.490819842,0.182030454
0.025001217,0.471871734,0.38541913,-0.794834316,0.002115957,-0.001556485,0.005429551,0.098281913,-0.232646585,0.37301603,-0.433357686,0.490825981,0.182021707
0.029998591,0.469938219,0.385766208,-0.794444084,0.001971848,-0.000749733,0.006949911,0.098279484,-0.23262462,0.373062313,-0.433350384,0.490830362,0.182023108
0.03499648,0.469794452,0.386636406,-0.795121253,0.003214798,-0.001153377,0.007254913,0.098277614,-0.232607707,0.373097956,-0.433349133,0.490837842,0.182017207
0.039996158,0.472313583,0.385416776,-0.794604123,0.004909321,-0.002171025,0.005486771,0.098276995,-0.23260209,0.373109758,-0.433340818,0.49084574,0.18201296
0.045002241,0.473877907,0.385610223,-0.794908345,0.002889352,-0.000554285,0.006238727,0.098761201,-0.232709587,0.372999221,-0.433344543,0.490850449,0.18200247
0.050003458,0.473425776,0.384715348,-0.795502424,0.003451905,-0.001812236,0.006256974,0.099041693,-0.232772902,0.372932971,-0.433330923,0.490862519,0.182010174
0.055005696,0.471130252,0.385722756,-0.794920444,0.003373727,-0.001626989,0.00590809,0.099257514,-0.232821628,0.372882009,-0.4333269,0.490869373,0.182002753
0.060003329,0.469573885,0.385030121,-0.795943618,0.003029851,-0.001443154,0.006319011,0.099329077,-0.232837796,0.372865111,-0.433322579,0.490872145,0.182001308
0.065001473,0.469959825,0.383853525,-0.794216752,0.004371979,-0.002566934,0.007127812,0.099109158,-0.232787579,0.372825086,-0.433316916,0.490875363,0.182001457
0.070000641,0.470100433,0.38455683,-0.793731987,0.003059115,-0.00191975,0.006097882,0.098806515,-0.232723579,0.372085482,-0.433315992,0.490886837,0.182005301
0.075000577,0.469665974,0.385715663,-0.795659363,0.004291921,-9.27E-05,0.005276701,0.098573655,-0.232674316,0.371516407,-0.433310777,0.490883291,0.181995094
0.0800023,0.471757472,0.384160191,-0.795536578,0.003877953,-0.001363406,0.007127805,0.098496445,-0.232657984,0.371327728,-0.433302194,0.490890414,0.182012141
0.085004546,0.47125113,0.383722305,-0.794730544,0.003130368,-0.001906591,0.007370275,0.098437034,-0.232645422,0.371182531,-0.43329218,0.490899593,0.182024047
0.090002179,0.471107662,0.382645041,-0.79368645,0.003344167,-0.003031612,0.007955548,0.098418854,-0.232791424,0.371357977,-0.433276176,0.490900218,0.182051986
0.095000319,0.471846074,0.38498795,-0.793966711,0.001567577,-0.003565945,0.008301904,0.098404862,-0.232903779,0.371492982,-0.433271468,0.490903825,0.182065651
0.099999487,0.470633119,0.3843714,-0.794615328,0.004430936,-0.003508766,0.007257427,0.09840022,-0.232941031,0.371537745,-0.433255374,0.490902424,0.182078257
0.104999423,0.472210288,0.384503752,-0.794294119,0.002748596,-0.002982592,0.006458784,0.098396651,-0.232969686,0.371572196,-0.433248848,0.490906864,0.182087168
0.11000064,0.470561475,0.384385854,-0.794372678,0.004344113,-0.000978169,0.007904332,0.098395839,-0.233035371,0.371741802,-0.433237612,0.490917057,0.182098478
0.115002878,0.470558792,0.384704858,-0.794869184,0.005055444,-0.003117733,0.007844197,0.098395586,-0.233142719,0.372032195,-0.433226049,0.490914643,0.182105094
0.120000258,0.470630318,0.384712547,-0.795167744,0.003459855,-0.00444946,0.006952588,0.098395504,-0.233178303,0.372128487,-0.433216304,0.490905255,0.182119757
0.124998659,0.470338225,0.384201705,-0.795929253,0.006979347,-0.002102621,0.006664904,0.098395437,-0.233205706,0.372202575,-0.433194131,0.490910977,0.182122216
0.12999782,0.471817017,0.385855675,-0.795782149,0.003934768,-0.002767917,0.009300097,0.098395415,-0.233214781,0.372227132,-0.433178872,0.490916014,0.182143494
0.134998009,0.470418483,0.384243011,-0.795495749,0.00381699,-0.002412181,0.007479751,0.098461285,-0.2332284,0.371655047,-0.433165967,0.490909696,0.182157844
0.139998972,0.471529633,0.383475482,-0.797798038,0.003775845,-0.00328203,0.008502112,0.09848313,-0.233232915,0.371465355,-0.433148086,0.490913182,0.182189643
0.145001218,0.472382575,0.384497344,-0.795217454,0.002690828,-0.002802533,0.006143406,0.098499931,-0.233236402,0.371319383,-0.433146,0.490914017,0.182198033
0.14999859,0.471089125,0.384420604,-0.7945925,0.003076506,-0.001686962,0.006678826,0.098505504,-0.23323755,0.371270984,-0.43313694,0.490925044,0.182203323
0.154996738,0.473261803,0.384879887,-0.794157743,0.002464416,-0.001795549,0.005570664,0.098602578,-0.233033821,0.371618003,-0.433147222,0.490930557,0.182193145
0.159995899,0.471809417,0.385585517,-0.795896351,0.002692792,-0.00157336,0.006036632,0.09865772,-0.23291564,0.371828139,-0.433140516,0.490931749,0.182191804
0.164996609,0.472308129,0.385337323,-0.794984162,0.002503156,-0.000892292,0.006685518,0.098700151,-0.232824698,0.371989846,-0.433138967,0.490944386,0.182190284
0.169997573,0.472037017,0.385763317,-0.794771612,0.005002709,-0.00168206,0.006494611,0.098714218,-0.232794553,0.372043461,-0.433125436,0.490948409,0.182189509
0.174999803,0.472060323,0.386271685,-0.796006143,0.00347778,-0.001592944,0.008075217,0.098589897,-0.232885659,0.371899605,-0.43311888,0.490953565,0.182200342
0.180003077,0.469321907,0.387325943,-0.794629097,0.003588938,-0.001877245,0.00799271,0.098412395,-0.233031139,0.371665239,-0.43312192,0.490955532,0.182198837
0.185001478,0.470563889,0.384870023,-0.79426688,0.004146066,-0.001558198,0.007171456,0.098275818,-0.233143076,0.371484905,-0.433106989,0.490965486,0.182210505
0.190000638,0.470524371,0.384586573,-0.794876754,0.002778472,-0.000571426,0.00728064,0.098230526,-0.233180195,0.371425092,-0.433105469,0.490974486,0.182220712
0.195000574,0.469828576,0.38452974,-0.795510471,0.003935647,-0.001163983,0.008123154,0.098195679,-0.233208746,0.371379077,-0.433094919,0.490980208,0.182231292
0.200001791,0.471053332,0.385139495,-0.796266198,0.002484742,-0.000853838,0.008337279,0.09822949,-0.233015716,0.371416122,-0.433084249,0.490991443,0.182243451
0.20500429,0.472219616,0.384825051,-0.794029295,0.002911747,-0.001242536,0.007252992,0.0982555,-0.232867196,0.371444643,-0.433084249,0.491003811,0.182251573
0.210002169,0.471347928,0.383448213,-0.795187414,0.00198932,0.000630399,0.007853679,0.098264121,-0.232817948,0.37145409,-0.433077604,0.491022527,0.182258472
0.215000317,0.471541464,0.38460356,-0.796153128,0.001871403,-0.000232043,0.006907494,0.098270752,-0.232780054,0.371461332,-0.433074564,0.491035372,0.182266086
0.219999492,0.471215129,0.384656101,-0.79599309,-0.000397473,0.000454317,0.006162115,0.098328725,-0.23285383,0.371589661,-0.433086574,0.491045952,0.182260573
0.224999681,0.472524226,0.385035187,-0.795367599,0.001396649,-0.001340072,0.007930187,0.098429732,-0.232997894,0.371815741,-0.433090895,0.491055995,0.182268262
0.230000898,0.471040875,0.384997696,-0.797460616,0.000652452,-0.001494843,0.00563976,0.098463222,-0.233045667,0.371890724,-0.433096647,0.491056412,0.182269379
0.235003129,0.472008288,0.386555493,-0.794978857,-0.000250804,-0.001989785,0.007438585,0.098488994,-0.233082429,0.371948391,-0.43310076,0.49106288,0.18227011
0.240000516,0.471656591,0.38513127,-0.794372499,0.002722886,-0.001733463,0.006674755,0.09849754,-0.233094618,0.371967524,-0.433098793,0.491065413,0.182273611
0.244998395,0.469645768,0.3862831,-0.79482007,0.00343764,-0.002068092,0.007782906,0.098180041,-0.232895523,0.371986181,-0.433092475,0.491069347,0.182275072
0.249997824,0.471193314,0.386163861,-0.793832719,0.005282387,-0.002979537,0.00661992,0.098074764,-0.232829511,0.371992379,-0.433077216,0.491074324,0.182276428
0.254998028,0.471614897,0.38575843,-0.795159638,0.004461399,-0.002064289,0.007798774,0.097993761,-0.232778728,0.371997118,-0.433067232,0.491077423,0.182284892
0.259999245,0.471200287,0.385515422,-0.794830739,0.003820855,-0.001995678,0.007078885,0.097966902,-0.23276189,0.371998698,-0.43306163,0.491085738,0.182281151
0.265001476,0.470652908,0.38499552,-0.795073867,0.00395949,-0.00197487,0.007626988,0.098091595,-0.232752755,0.371886164,-0.433048636,0.491091251,0.182288885
0.269998848,0.471127599,0.385605246,-0.794935286,0.004736529,-0.001698668,0.007200624,0.09816891,-0.232750684,0.371820718,-0.433039129,0.491094798,0.182290241
0.274996996,0.471278369,0.384293914,-0.795132279,0.004979666,-0.001781364,0.007968136,0.098228395,-0.232749075,0.371770352,-0.433016121,0.491099566,0.182306334
0.279995918,0.471768498,0.385026366,-0.794121087,0.003437432,-0.002123337,0.009027046,0.098248117,-0.232748538,0.371753663,-0.433002114,0.491111845,0.182324275
0.284996092,0.470857024,0.383494407,-0.794852018,0.00526185,-0.001950655,0.007439099,0.098372862,-0.232749388,0.371833235,-0.432982355,0.491113722,0.182335615
0.289997309,0.470750511,0.383218169,-0.79554373,0.003120444,-0.000627199,0.007164646,0.098524712,-0.232750937,0.371952772,-0.432976395,0.491130769,0.182338119
0.294999808,0.470788956,0.383960307,-0.795794964,0.004776871,-0.001832026,0.007599196,0.098641545,-0.232752129,0.372044772,-0.43295908,0.491133779,0.182348818
0.299997181,0.471994162,0.384379894,-0.794526637,0.00466192,-0.000475891,0.007434667,0.098680288,-0.232752517,0.37207526,-0.432948261,0.491150618,0.182344109
0.304995328,0.472762674,0.383942246,-0.793221951,0.004242762,-0.001029945,0.008322373,0.098710097,-0.23275283,0.372098744,-0.432931811,0.491158307,0.182352483
0.309994251,0.470931649,0.384387583,-0.793279707,0.003895276,-0.000427118,0.006733357,0.098431915,-0.232850805,0.37189129,-0.432926863,0.491166383,0.182355911
0.315000325,0.470957935,0.386676162,-0.793469071,0.004058026,-0.000731764,0.006653143,0.098217875,-0.23292619,0.371731669,-0.4329274,0.49117437,0.182344124
