Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,0.172054678,0.687388182,-0.707450211,0.013956609,-0.005155838,-0.0002304,0.231254429,-0.261873066,0.231668323,-0.75849086,0.177283973,0.111977346
0.004999424,0.166956514,0.682702065,-0.705364108,0.016581168,-0.008798552,-0.000518417,0.231334403,-0.261726797,0.231664479,-0.758409977,0.177232176,0.111970007
0.009999872,0.169775352,0.68476975,-0.71153903,0.015023955,-0.005274319,-0.000337043,0.231384799,-0.261641204,0.231649607,-0.758351684,0.177213594,0.111957774
0.015001344,0.16697295,0.684362769,-0.708110809,0.015026946,-0.005451575,-0.000771302,0.231423572,-0.261575311,0.231638163,-0.758296967,0.177173719,0.111941844
0.019997695,0.166848689,0.686276555,-0.708894849,0.014618255,-0.006245838,0.000188743,0.231436431,-0.261553466,0.231634364,-0.758238792,0.177137345,0.11192964
0.024995329,0.16849874,0.685688436,-0.709860325,0.013627728,-0.005450935,0.000498235,0.231446728,-0.261593044,0.231777981,-0.75818342,0.177109152,0.111915454
0.029993728,0.166894644,0.684786558,-0.709858894,0.013384169,-0.003246504,-0.00096943,0.231450558,-0.26166302,0.231973395,-0.758131742,0.177076474,0.111893699
0.034993153,0.168547168,0.687440634,-0.710030377,0.014732806,-0.005077064,0.001075169,0.231453493,-0.261716843,0.232123747,-0.758073628,0.177050471,0.111886054
0.039993599,0.168547675,0.685397863,-0.710799098,0.014070055,-0.003694846,0.001875063,0.231454462,-0.261734694,0.232173607,-0.758012533,0.177034482,0.111878306
0.044995073,0.168490931,0.683097541,-0.710181057,0.014975866,-0.004116138,0.002578526,0.231455207,-0.261748433,0.232211962,-0.757943273,0.177023262,0.11188104
0.049991425,0.168917716,0.683829546,-0.710636437,0.012369299,-0.002903006,0.002397195,0.231353983,-0.261547387,0.232275695,-0.75789845,0.177012444,0.111873738
0.054988801,0.169505283,0.683519185,-0.710450113,0.01202055,-0.002228033,0.001608826,0.231276095,-0.261392683,0.232324734,-0.757846832,0.176993683,0.111857004
