Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,0.5174703,0.209387466,-0.830106318,0.000807552,-0.003042276,0.002621734,-0.369897813,-0.05648078,0.275216997,-0.232360229,0.542973161,-3.062398434
0.005000448,0.518472791,0.209579006,-0.83080411,0.000277205,-0.002155055,0.002031549,-0.369883895,-0.056480814,0.275252938,-0.232369155,0.542970121,-3.062392473
0.010002176,0.518097639,0.209391281,-0.831110179,0.000941394,-0.000895728,0.002685552,-0.369873196,-0.056480836,0.275280625,-0.232381389,0.542969704,-3.062384844
0.01499904,0.517417192,0.209725901,-0.829205513,0.000546897,-0.001801951,0.001886404,-0.369981706,-0.056565545,0.275265455,-0.232391745,0.542961836,-3.062374115
0.019996416,0.518102229,0.211829111,-0.831111729,0.002063644,-0.002420394,0.003280937,-0.370178491,-0.056716368,0.275229126,-0.232399419,0.54295218,-3.062360048
0.024995072,0.517778397,0.208339557,-0.830554485,0.00191866,-0.002331287,0.004019582,-0.370243758,-0.05676638,0.275217086,-0.232400879,0.542952061,-3.062355042
0.029994495,0.519061804,0.211924329,-0.830083191,0.002005211,-0.003481355,0.003222768,-0.370293975,-0.056804858,0.275207818,-0.232410356,0.54293561,-3.062336922
0.034995198,0.518619955,0.212365091,-0.82993114,0.002900935,-0.003419029,0.002748075,-0.370310605,-0.056817617,0.275204748,-0.232410014,0.542926013,-3.062311888
0.039996929,0.517790794,0.210215464,-0.831171155,0.002641566,-0.003246527,0.003332204,-0.370323896,-0.056890313,0.275717705,-0.232406929,0.542913914,-3.062297106
0.044993792,0.517302394,0.211816549,-0.831953168,0.003993184,-0.00205243,0.00380712,-0.370328307,-0.056914415,0.275887787,-0.232405573,0.542907357,-3.062276363
0.049991425,0.518145978,0.211139202,-0.831528187,0.002219191,-0.001078432,0.003391827,-0.370331705,-0.056932963,0.276018679,-0.23240985,0.542910397,-3.062260866
0.054990079,0.51783514,0.209557727,-0.831556916,0.0025253,-0.00169442,0.003848584,-0.370332837,-0.05693911,0.276062071,-0.232406765,0.542910755,-3.062251806
0.059989762,0.517447054,0.209926113,-0.830011606,0.002784498,-0.002775995,0.002895286,-0.370036364,-0.056845702,0.27633062,-0.232408777,0.542898059,-3.06223321
0.064990461,0.517891824,0.210988313,-0.828593016,0.00299635,-0.001583389,0.003313569,-0.369864494,-0.056790445,0.276477873,-0.232408181,0.542895675,-3.062215328
0.069992192,0.516858995,0.210402653,-0.830393374,0.004016181,-0.00309694,0.004318119,-0.369732261,-0.056747932,0.276591182,-0.232402548,0.542884231,-3.062199116
