Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,0.579919994,-0.022375803,-0.81688863,0.002991712,-0.002122632,0.005427075,-0.460738242,0.051930398,0.263294548,0.040722266,0.611575961,-2.932516098
0.004999424,0.579792321,-0.022281056,-0.817236245,0.003450596,-0.002258074,0.004807489,-0.460836381,0.051901165,0.262995154,0.04073469,0.611573398,-2.932500839
0.009999872,0.57847929,-0.022411073,-0.817748725,0.002878377,-0.001750786,0.00500571,-0.46091187,0.051878676,0.262764812,0.04074499,0.611568987,-2.932487249
0.015000832,0.577595949,-0.022694178,-0.816389501,0.003069664,-0.001656336,0.004204975,-0.460936904,0.051871218,0.262688428,0.040753517,0.611570299,-2.932484388
0.020009471,0.578800201,-0.023405388,-0.817511141,0.003499858,-0.001352417,0.006614385,-0.461225212,0.051610876,0.263825357,0.040772453,0.611572862,-2.932471037
0.025012992,0.577346265,-0.021702148,-0.816988587,0.003570091,-0.001306672,0.006023084,-0.461320817,0.051524553,0.264202327,0.04078621,0.611572623,-2.932454586
0.030011648,0.575579643,-0.021579416,-0.817149341,0.002562847,0.000365146,0.005528626,-0.461394399,0.051458132,0.264492393,0.040790129,0.611574709,-2.93244791
0.035011839,0.576237142,-0.021628076,-0.817856371,0.003068741,-8.45E-05,0.004416288,-0.461418808,0.051436108,0.264588565,0.040805429,0.611575305,-2.932435989
0.040012032,0.578194916,-0.0234304,-0.815984428,0.002624287,-0.000429121,0.00584155,-0.461237371,0.051569641,0.264835715,0.040820945,0.611578703,-2.9324193
0.045012992,0.577807844,-0.024247073,-0.81681776,0.00094957,0.001209533,0.004357802,-0.461127639,0.051651154,0.264960498,0.040823143,0.611586213,-2.932420969
0.050015233,0.579457343,-0.021895804,-0.816516638,0.002453625,-1.94E-05,0.0048959,-0.461043209,0.051713873,0.265056521,0.040829107,0.611594856,-2.932403088
0.05501261,0.577966809,-0.023186922,-0.81573689,0.002367474,0.000916434,0.006573962,-0.461015224,0.051734667,0.265088379,0.040843658,0.611606419,-2.932379484
0.060010497,0.578901887,-0.023449253,-0.815426052,0.001756733,0.000385196,0.004951712,-0.460906982,0.051775597,0.264857143,0.040852029,0.611611426,-2.932376862
0.065009408,0.577693641,-0.023209441,-0.81681937,0.001872218,0.000723902,0.004917622,-0.46078366,0.051814307,0.264522582,0.040856164,0.611618996,-2.932375669
0.070009343,0.580344439,-0.022419533,-0.818317711,0.003939891,-0.000591045,0.003795847,-0.4606888,0.05184409,0.26426518,0.040870015,0.611627877,-2.932362556
0.075010814,0.580686092,-0.022507478,-0.817439318,0.001929618,0.00130928,0.006232755,-0.460657328,0.051853966,0.264179826,0.040878635,0.611647308,-2.932339668
0.080012798,0.579222739,-0.021100074,-0.817175865,0.003151071,0.000839494,0.00594022,-0.460633129,0.051861566,0.264114171,0.040888034,0.611656785,-2.932320595
0.085010178,0.579045713,-0.021457076,-0.815801859,0.00284037,-0.00109758,0.005371971,-0.461028725,0.051816516,0.26360926,0.040904779,0.611659288,-2.932308197
0.090008065,0.579114139,-0.02042634,-0.81612587,0.003555412,-0.002257805,0.005436904,-0.461333096,0.051781852,0.263220757,0.040912118,0.6116606,-2.932291269
0.095006973,0.578498721,-0.023246728,-0.816949725,0.003057363,-0.001203513,0.005488594,-0.461434036,0.051770359,0.263091922,0.040926594,0.611659467,-2.932283163
0.100006916,0.577148139,-0.023633908,-0.816724181,0.001325129,-0.001274782,0.005842461,-0.461511701,0.051761515,0.262992799,0.040930904,0.611656666,-2.93227911
0.105008386,0.579613984,-0.023634931,-0.817205906,0.002782776,0.000241972,0.004518112,-0.461539596,0.051820826,0.263441414,0.040943623,0.611663938,-2.932270288
0.110010624,0.578363121,-0.023220159,-0.818072975,0.001420077,-0.003170834,0.004313705,-0.46156323,0.051929399,0.264273405,0.040947784,0.611653626,-2.932260275
0.115007997,0.578638256,-0.02262146,-0.817770481,0.000778048,-0.002035756,0.006071855,-0.461571068,0.051965401,0.264549285,0.040946115,0.611650467,-2.9322505
0.120006144,0.578210354,-0.023565333,-0.81741482,0.003771128,-0.001158366,0.006456162,-0.461577117,0.051993102,0.264761567,0.040967859,0.611648738,-2.932240248
0.125005305,0.57784605,-0.023566805,-0.817298949,0.002359529,-0.00194871,0.003401274,-0.461579114,0.052002285,0.26483196,0.040968407,0.611643076,-2.9322474
0.130005255,0.579165041,-0.023062084,-0.817716837,0.001152989,-0.000782486,0.00225564,-0.461310089,0.052000884,0.264524698,0.040969737,0.611640811,-2.932247162
0.135006204,0.576099396,-0.022499029,-0.817769825,0.001551383,-0.003679998,0.003748254,-0.46122089,0.052000418,0.264422804,0.040965065,0.611626744,-2.932248592
0.14000845,0.578348935,-0.023145219,-0.816898882,0.001702485,-0.002651861,0.00328891,-0.461152256,0.052000061,0.264344394,0.040967502,0.611624837,-2.932244301
0.145005569,0.579031885,-0.021932229,-0.817572415,0.001845706,-0.003272846,0.002459524,-0.461129487,0.051999941,0.264318407,0.040962987,0.611617446,-2.932244301
0.150003716,0.578890979,-0.021141874,-0.815607607,0.001836748,-0.002781136,0.004206619,-0.460957497,0.051989146,0.26344651,0.040956587,0.611611247,-2.932233095
0.15500851,0.578217447,-0.022811245,-0.816051245,0.000265711,-0.003559588,0.003495896,-0.460862249,0.051982921,0.262946635,0.040952653,0.611600041,-2.932237387
0.160008445,0.57862711,-0.022529135,-0.816760659,0.002425287,-0.002630441,0.003159029,-0.460788965,0.05197813,0.262561977,0.040949535,0.611593306,-2.93223691
0.165009663,0.579139769,-0.024182273,-0.817514658,0.001047429,-0.002510483,0.003799868,-0.460764676,0.051976539,0.262434453,0.040954642,0.611590385,-2.932232618
0.170011908,0.578500211,-0.021502309,-0.815721929,0.003326771,-0.001212299,0.002538758,-0.460859746,0.051779758,0.262848258,0.040959552,0.611590683,-2.932231426
0.17500928,0.578933895,-0.019693317,-0.815728247,0.002628038,-0.003787513,0.003418407,-0.461005956,0.051517308,0.263501704,0.040953089,0.611581564,-2.932230711
0.180007935,0.578502119,-0.020094521,-0.817635417,0.001323589,-0.002538029,0.00478451,-0.46111849,0.051315367,0.264004469,0.040947061,0.611570656,-2.932221174
0.18500711,0.578103423,-0.022474101,-0.818471968,0.003981504,-0.002651306,0.004510954,-0.461155802,0.051248409,0.264171183,0.040960837,0.61156863,-2.932215929
0.190007299,0.57739228,-0.023038309,-0.816906154,0.002658413,-0.002397801,0.005496831,-0.461184502,0.051196892,0.264299452,0.040969528,0.611565351,-2.932213068
0.195008263,0.576651275,-0.023630101,-0.817097843,0.00323711,-0.001473313,0.004931748,-0.461143911,0.051375166,0.263534486,0.040981662,0.611557305,-2.932217836
0.200011015,0.57649529,-0.022933252,-0.816197217,0.001309233,-8.59E-05,0.003206599,-0.461112678,0.051512338,0.26294589,0.040975653,0.61156404,-2.932219982
0.205008894,0.578354776,-0.022925403,-0.815572619,0.002285438,-0.000925141,0.005548601,-0.461102337,0.05155782,0.262750715,0.040981226,0.61156702,-2.932213306
0.210007548,0.577800155,-0.022041952,-0.81821537,0.00083704,-0.001906835,0.004727967,-0.461094379,0.051592819,0.262600571,0.04097756,0.611562014,-2.932205915
0.215006724,0.578265607,-0.023440465,-0.816433966,0.00142872,-6.22E-05,0.005150876,-0.461063564,0.051550668,0.263058335,0.040982526,0.611562669,-2.932199478
0.22000666,0.579458416,-0.021801652,-0.816625416,0.001540215,-0.000556228,0.004911968,-0.46101132,0.05146388,0.263923764,0.040982503,0.611568868,-2.932189703
0.225007623,0.579803109,-0.022836836,-0.81575197,0.002351484,-0.001321832,0.006149026,-0.460994005,0.051435106,0.264210731,0.040999491,0.61157012,-2.932177305
0.230009601,0.577322662,-0.021090444,-0.816211462,0.001264349,-0.002147995,0.002776792,-0.460980654,0.051412962,0.264431536,0.040986359,0.611566544,-2.932181597
0.235006973,0.578262329,-0.022227166,-0.816599548,0.002931679,0.000236756,0.004687758,-0.460976243,0.05140562,0.264504761,0.040997814,0.611574948,-2.932170153
0.240005121,0.57672298,-0.020336892,-0.81476146,0.003245325,-0.001377732,0.00432307,-0.461239606,0.05139596,0.263556898,0.04100154,0.611570954,-2.932163239
0.24500455,0.577420712,-0.020399006,-0.815653145,0.003158509,-0.000334609,0.005361498,-0.461326927,0.051392756,0.263242602,0.041007459,0.611578226,-2.932153463
0.250004739,0.577743351,-0.020988515,-0.816419244,0.003225892,-0.000933955,0.00523139,-0.461394101,0.05139029,0.263000757,0.041020863,0.611578166,-2.93213892
