Time,inertial-6253.76535:scaledAccelX,inertial-6253.76535:scaledAccelY,inertial-6253.76535:scaledAccelZ,inertial-6253.76535:scaledGyroX,inertial-6253.76535:scaledGyroY,inertial-6253.76535:scaledGyroZ,inertial-6253.76535:scaledMagX,inertial-6253.76535:scaledMagY,inertial-6253.76535:scaledMagZ,inertial-6253.76535:roll,inertial-6253.76535:pitch,inertial-6253.76535:yaw
0,0.6170445084571838,0.072842754,-0.783255637,0.001241084,-0.003734045,0.006902143,-0.159900889,0.092630178,0.253763884,-0.072128639,0.6612988710403442,-1.335034013
0.005001216,0.6163443326950073,0.072983876,-0.783831,0.002030092,-0.002372156,0.005752796,-0.159874201,0.092600733,0.2535085082054138,-0.072126918,0.6612914204597473,-1.335048795
0.0100032,0.6164201498031616,0.074494779,-0.784592867,0.003385506,-0.000921034,0.006968343,-0.159853667,0.092578083,0.2533120214939117,-0.072121494,0.6612955331802368,-1.335059404
0.01500672,0.6170479655265808,0.074097224,-0.784835875,0.002964905,-0.001457589,0.006365874,-0.159876257,0.092686452,0.2532461285591125,-0.072117634,0.6612921357154846,-1.33506918
0.02000512,0.6183620691299438,0.07433752,-0.784135163,0.002910284,-0.000760129,0.006679866,-0.15992336,0.092887014,0.2531946897506714,-0.072115228,0.6612955331802368,-1.335073709
0.025004288,0.6209231019020081,0.073809519,-0.785591543,0.003337092,-0.000627631,0.005766013,-0.159938976,0.092953511,0.2531776428222656,-0.072112381,0.6613078117370605,-1.33507967
0.030004224,0.6197386980056763,0.074238688,-0.786138594,0.005004141,0.001029554,0.006396503,-0.159951001,0.093004674,0.25316453,-0.072094932,0.6613194942474365,-1.335079074
0.035005439,0.6179516911506653,0.073568642,-0.784739614,0.002608149,0.002388564,0.006662151,-0.159954995,0.093021639,0.2531601786613464,-0.072097719,0.6613339781761169,-1.335080624
0.040007681,0.6177542805671692,0.074346527,-0.784668207,0.002822222,0.001255676,0.006131679,-0.160090849,0.092981935,0.2544950842857361,-0.07210324,0.6613458395004272,-1.335080624
0.04500531,0.6192413568496704,0.075664021,-0.785543382,0.003919438,0.001714522,0.007165617,-0.16013588,0.092968769,0.2549377083778381,-0.072098039,0.6613634824752808,-1.335070133
